"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","value"
0.713,0.428,9,-9.843,0,0.149,0.00522,0.00181,0.108,0.413,86.485,"audio_features","2JTaZjHNULImGUfECwTELE","spotify:track:2JTaZjHNULImGUfECwTELE","https://api.spotify.com/v1/tracks/2JTaZjHNULImGUfECwTELE","https://api.spotify.com/v1/audio-analysis/2JTaZjHNULImGUfECwTELE",213829,4,NA
0.426,0.841,1,-3.529,0,0.0546,0.0192,0,0.421,0.05,129.982,"audio_features","2XNrBpmERinEU2sINdAL45","spotify:track:2XNrBpmERinEU2sINdAL45","https://api.spotify.com/v1/tracks/2XNrBpmERinEU2sINdAL45","https://api.spotify.com/v1/audio-analysis/2XNrBpmERinEU2sINdAL45",204942,4,NA
0.705,0.968,5,-2.383,0,0.109,0.0083,0.859,0.0532,0.265,127.994,"audio_features","78YT0gmhDDBwYrbqUt9ssP","spotify:track:78YT0gmhDDBwYrbqUt9ssP","https://api.spotify.com/v1/tracks/78YT0gmhDDBwYrbqUt9ssP","https://api.spotify.com/v1/audio-analysis/78YT0gmhDDBwYrbqUt9ssP",301511,4,NA
0.525,0.942,2,-5.08,1,0.167,0.000531,0.955,0.101,0.209,128.002,"audio_features","7oyMIsU5BBpnwQATfitqi3","spotify:track:7oyMIsU5BBpnwQATfitqi3","https://api.spotify.com/v1/tracks/7oyMIsU5BBpnwQATfitqi3","https://api.spotify.com/v1/audio-analysis/7oyMIsU5BBpnwQATfitqi3",330937,4,NA
0.562,0.979,9,-4.078,1,0.0666,7.39e-05,0.932,0.033,0.192,128.022,"audio_features","0zxCiACA2RxPlKxU0tDx9H","spotify:track:0zxCiACA2RxPlKxU0tDx9H","https://api.spotify.com/v1/tracks/0zxCiACA2RxPlKxU0tDx9H","https://api.spotify.com/v1/audio-analysis/0zxCiACA2RxPlKxU0tDx9H",335625,4,NA
0.753,0.931,9,-2.968,0,0.116,0.0449,0.000717,0.0766,0.42,127.978,"audio_features","12KDvknuoi86clFmf4U9p9","spotify:track:12KDvknuoi86clFmf4U9p9","https://api.spotify.com/v1/tracks/12KDvknuoi86clFmf4U9p9","https://api.spotify.com/v1/audio-analysis/12KDvknuoi86clFmf4U9p9",346875,4,NA
0.533,0.995,4,-3.662,0,0.128,0.000828,0.945,0.316,0.268,127.995,"audio_features","4FNjeBwD1xWxMPi3H5G5lb","spotify:track:4FNjeBwD1xWxMPi3H5G5lb","https://api.spotify.com/v1/tracks/4FNjeBwD1xWxMPi3H5G5lb","https://api.spotify.com/v1/audio-analysis/4FNjeBwD1xWxMPi3H5G5lb",333750,4,NA
0.726,0.535,11,-6.216,1,0.0964,0.0751,0,0.0919,0.563,91.995,"audio_features","4aRD0bzvsBD0MAB4LcsRSM","spotify:track:4aRD0bzvsBD0MAB4LcsRSM","https://api.spotify.com/v1/tracks/4aRD0bzvsBD0MAB4LcsRSM","https://api.spotify.com/v1/audio-analysis/4aRD0bzvsBD0MAB4LcsRSM",219320,4,NA
0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,"audio_features","5hzYEPlHm5nHEGCvQJg6QG","spotify:track:5hzYEPlHm5nHEGCvQJg6QG","https://api.spotify.com/v1/tracks/5hzYEPlHm5nHEGCvQJg6QG","https://api.spotify.com/v1/audio-analysis/5hzYEPlHm5nHEGCvQJg6QG",324807,3,NA
0.535,0.585,0,-9.3,0,0.0441,0.0145,0.212,0.0928,0.346,169.993,"audio_features","0JHQtpBqKqjmJN6qcmjiU6","spotify:track:0JHQtpBqKqjmJN6qcmjiU6","https://api.spotify.com/v1/tracks/0JHQtpBqKqjmJN6qcmjiU6","https://api.spotify.com/v1/audio-analysis/0JHQtpBqKqjmJN6qcmjiU6",160941,4,NA
0.745,0.741,6,-7.365,0,0.0473,0.00396,0.396,0.0752,0.365,115.041,"audio_features","32zr9gHyWhgm2Dn5bg0Bpw","spotify:track:32zr9gHyWhgm2Dn5bg0Bpw","https://api.spotify.com/v1/tracks/32zr9gHyWhgm2Dn5bg0Bpw","https://api.spotify.com/v1/audio-analysis/32zr9gHyWhgm2Dn5bg0Bpw",262957,4,NA
0.599,0.535,2,-9.325,1,0.0465,0.0437,0.0291,0.0785,0.121,90.001,"audio_features","2QNrqC6rPGTmVn2dwnlFjL","spotify:track:2QNrqC6rPGTmVn2dwnlFjL","https://api.spotify.com/v1/tracks/2QNrqC6rPGTmVn2dwnlFjL","https://api.spotify.com/v1/audio-analysis/2QNrqC6rPGTmVn2dwnlFjL",277333,4,NA
0.779,0.641,6,-9.03,1,0.0834,0.0397,0.542,0.109,0.298,131.093,"audio_features","5ORKlUGFw2d0DC1AJC2a14","spotify:track:5ORKlUGFw2d0DC1AJC2a14","https://api.spotify.com/v1/tracks/5ORKlUGFw2d0DC1AJC2a14","https://api.spotify.com/v1/audio-analysis/5ORKlUGFw2d0DC1AJC2a14",290160,4,NA
0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,"audio_features","7ioiB40H9xKs04QtIso2I3","spotify:track:7ioiB40H9xKs04QtIso2I3","https://api.spotify.com/v1/tracks/7ioiB40H9xKs04QtIso2I3","https://api.spotify.com/v1/audio-analysis/7ioiB40H9xKs04QtIso2I3",189907,4,NA
0.56,0.71,0,-8.27,1,0.0458,0.189,1.52e-05,0.697,0.498,87.004,"audio_features","2S3osqN6ruuoAg1kUvf7u4","spotify:track:2S3osqN6ruuoAg1kUvf7u4","https://api.spotify.com/v1/tracks/2S3osqN6ruuoAg1kUvf7u4","https://api.spotify.com/v1/audio-analysis/2S3osqN6ruuoAg1kUvf7u4",217467,4,NA
0.71,0.964,1,-1.257,0,0.0502,0.0314,0.0145,0.294,0.72,128.068,"audio_features","1KWrQXjHUvVUwjTypwDD2S","spotify:track:1KWrQXjHUvVUwjTypwDD2S","https://api.spotify.com/v1/tracks/1KWrQXjHUvVUwjTypwDD2S","https://api.spotify.com/v1/audio-analysis/1KWrQXjHUvVUwjTypwDD2S",163000,4,NA
0.56,0.66,4,-6.264,0,0.0406,0.0796,0.00925,0.0989,0.367,103.974,"audio_features","0fQ9O8i6Hw2VFMW7i1Tgav","spotify:track:0fQ9O8i6Hw2VFMW7i1Tgav","https://api.spotify.com/v1/tracks/0fQ9O8i6Hw2VFMW7i1Tgav","https://api.spotify.com/v1/audio-analysis/0fQ9O8i6Hw2VFMW7i1Tgav",221538,4,NA
0.639,0.765,10,-6.05,0,0.0884,0.000961,0.883,0.0521,0.15,127.999,"audio_features","0IzsMJIaxIiL41Cwnsm9Ys","spotify:track:0IzsMJIaxIiL41Cwnsm9Ys","https://api.spotify.com/v1/tracks/0IzsMJIaxIiL41Cwnsm9Ys","https://api.spotify.com/v1/audio-analysis/0IzsMJIaxIiL41Cwnsm9Ys",316882,4,NA
0.72,0.66,2,-5.442,1,0.0892,0.000124,0.524,0.073,0.215,128.007,"audio_features","6o2eDcxqRxdSL4ZeiWNccP","spotify:track:6o2eDcxqRxdSL4ZeiWNccP","https://api.spotify.com/v1/tracks/6o2eDcxqRxdSL4ZeiWNccP","https://api.spotify.com/v1/audio-analysis/6o2eDcxqRxdSL4ZeiWNccP",382528,4,NA
0.284,0.774,2,-3.039,1,0.0685,0.0863,0,0.0744,0.362,131.381,"audio_features","5kBHjpK4YGXVnOMXDUDjgX","spotify:track:5kBHjpK4YGXVnOMXDUDjgX","https://api.spotify.com/v1/tracks/5kBHjpK4YGXVnOMXDUDjgX","https://api.spotify.com/v1/audio-analysis/5kBHjpK4YGXVnOMXDUDjgX",255066,4,NA
0.568,0.867,0,-3.21,1,0.0458,0.00876,2.87e-06,0.0779,0.357,125.98,"audio_features","64y85LeHY8Z6OlTOM9cpKD","spotify:track:64y85LeHY8Z6OlTOM9cpKD","https://api.spotify.com/v1/tracks/64y85LeHY8Z6OlTOM9cpKD","https://api.spotify.com/v1/audio-analysis/64y85LeHY8Z6OlTOM9cpKD",203800,4,NA
0.443,0.945,0,-4.997,1,0.0469,6.48e-06,0.91,0.442,0.19,129.865,"audio_features","669xoknkQOIzH3feVAi2Gm","spotify:track:669xoknkQOIzH3feVAi2Gm","https://api.spotify.com/v1/tracks/669xoknkQOIzH3feVAi2Gm","https://api.spotify.com/v1/audio-analysis/669xoknkQOIzH3feVAi2Gm",221619,4,NA
0.625,0.945,2,-4.323,1,0.131,0.0045,0.139,0.315,0.246,128.009,"audio_features","2YfwRKqSfYNVz5CUUniAdo","spotify:track:2YfwRKqSfYNVz5CUUniAdo","https://api.spotify.com/v1/tracks/2YfwRKqSfYNVz5CUUniAdo","https://api.spotify.com/v1/audio-analysis/2YfwRKqSfYNVz5CUUniAdo",209997,4,NA
0.768,0.894,10,-2.482,1,0.0415,0.313,0.0253,0.0856,0.737,105.962,"audio_features","4gv9eyEf7cXViNTBXS2g5C","spotify:track:4gv9eyEf7cXViNTBXS2g5C","https://api.spotify.com/v1/tracks/4gv9eyEf7cXViNTBXS2g5C","https://api.spotify.com/v1/audio-analysis/4gv9eyEf7cXViNTBXS2g5C",224333,4,NA
0.791,0.652,6,-4.092,1,0.0426,0.0112,0.109,0.0804,0.494,179.998,"audio_features","2lfPecqFbH8X4lHSpTxt8l","spotify:track:2lfPecqFbH8X4lHSpTxt8l","https://api.spotify.com/v1/tracks/2lfPecqFbH8X4lHSpTxt8l","https://api.spotify.com/v1/audio-analysis/2lfPecqFbH8X4lHSpTxt8l",264014,4,NA
0.668,0.889,1,-4.661,1,0.116,0.000456,0.863,0.0623,0.0619,129.994,"audio_features","2VIYd9EKsx3X1x457gOfq0","spotify:track:2VIYd9EKsx3X1x457gOfq0","https://api.spotify.com/v1/tracks/2VIYd9EKsx3X1x457gOfq0","https://api.spotify.com/v1/audio-analysis/2VIYd9EKsx3X1x457gOfq0",326192,4,NA
0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,"audio_features","1NpW5kyvO4XrNJ3rnfcNy3","spotify:track:1NpW5kyvO4XrNJ3rnfcNy3","https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3","https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3",232947,4,NA
0.731,0.813,6,-7.366,0,0.065,0.00439,3.5e-06,0.26,0.497,130.028,"audio_features","4uGucgzv0ydi35DgAlsTQ4","spotify:track:4uGucgzv0ydi35DgAlsTQ4","https://api.spotify.com/v1/tracks/4uGucgzv0ydi35DgAlsTQ4","https://api.spotify.com/v1/audio-analysis/4uGucgzv0ydi35DgAlsTQ4",208920,4,NA
0.819,0.803,5,-5.417,0,0.266,0.000929,0.219,0.0616,0.554,130.007,"audio_features","1v4lnGDejf8SEpFHo838P0","spotify:track:1v4lnGDejf8SEpFHo838P0","https://api.spotify.com/v1/tracks/1v4lnGDejf8SEpFHo838P0","https://api.spotify.com/v1/audio-analysis/1v4lnGDejf8SEpFHo838P0",312160,4,NA
0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.219,174.974,"audio_features","3FUZpoj9VV0sgc8RqbS3xQ","spotify:track:3FUZpoj9VV0sgc8RqbS3xQ","https://api.spotify.com/v1/tracks/3FUZpoj9VV0sgc8RqbS3xQ","https://api.spotify.com/v1/audio-analysis/3FUZpoj9VV0sgc8RqbS3xQ",200787,4,NA
0.536,0.944,1,-3.029,1,0.0867,0.000117,0.00345,0.353,0.589,174.031,"audio_features","0QIYINh2AwmOmdu8CRYvlw","spotify:track:0QIYINh2AwmOmdu8CRYvlw","https://api.spotify.com/v1/tracks/0QIYINh2AwmOmdu8CRYvlw","https://api.spotify.com/v1/audio-analysis/0QIYINh2AwmOmdu8CRYvlw",272078,4,NA
0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.0631,0.433,128.045,"audio_features","5jyUBKpmaH670zrXrE0wmO","spotify:track:5jyUBKpmaH670zrXrE0wmO","https://api.spotify.com/v1/tracks/5jyUBKpmaH670zrXrE0wmO","https://api.spotify.com/v1/audio-analysis/5jyUBKpmaH670zrXrE0wmO",221273,4,NA
0.68,0.851,11,-2.06,0,0.0737,0.000545,0.0323,0.0951,0.256,126.033,"audio_features","6ejWrgyQSMHnLjNTZrnUNy","spotify:track:6ejWrgyQSMHnLjNTZrnUNy","https://api.spotify.com/v1/tracks/6ejWrgyQSMHnLjNTZrnUNy","https://api.spotify.com/v1/audio-analysis/6ejWrgyQSMHnLjNTZrnUNy",410689,4,NA
0.558,0.786,7,-9.755,1,0.184,0.00667,0.888,0.0352,0.416,128.041,"audio_features","3ppC3SeI2CR4RA7Fua5RBY","spotify:track:3ppC3SeI2CR4RA7Fua5RBY","https://api.spotify.com/v1/tracks/3ppC3SeI2CR4RA7Fua5RBY","https://api.spotify.com/v1/audio-analysis/3ppC3SeI2CR4RA7Fua5RBY",429560,4,NA
0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202,"audio_features","7C86DVl6REN8VPeGEMOf9q","spotify:track:7C86DVl6REN8VPeGEMOf9q","https://api.spotify.com/v1/tracks/7C86DVl6REN8VPeGEMOf9q","https://api.spotify.com/v1/audio-analysis/7C86DVl6REN8VPeGEMOf9q",211666,4,NA
0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,"audio_features","1zZIGnXIcDKU8QIUkR20nK","spotify:track:1zZIGnXIcDKU8QIUkR20nK","https://api.spotify.com/v1/tracks/1zZIGnXIcDKU8QIUkR20nK","https://api.spotify.com/v1/audio-analysis/1zZIGnXIcDKU8QIUkR20nK",227787,4,NA
0.761,0.791,6,-3.587,0,0.196,0.00188,0.152,0.348,0.201,127.96,"audio_features","2ee46eHIDrDT28dQWAhr21","spotify:track:2ee46eHIDrDT28dQWAhr21","https://api.spotify.com/v1/tracks/2ee46eHIDrDT28dQWAhr21","https://api.spotify.com/v1/audio-analysis/2ee46eHIDrDT28dQWAhr21",311445,4,NA
0.689,0.913,2,-2.944,1,0.0362,0.00612,0.0552,0.0562,0.076,127.974,"audio_features","2RTDwuOYrdVrfest9QVLlP","spotify:track:2RTDwuOYrdVrfest9QVLlP","https://api.spotify.com/v1/tracks/2RTDwuOYrdVrfest9QVLlP","https://api.spotify.com/v1/audio-analysis/2RTDwuOYrdVrfest9QVLlP",200625,4,NA
0.658,0.984,11,-3.194,0,0.111,0.019,0.206,0.049,0.711,128.01,"audio_features","2jI7aQIz5QmbJtzvDiHP2j","spotify:track:2jI7aQIz5QmbJtzvDiHP2j","https://api.spotify.com/v1/tracks/2jI7aQIz5QmbJtzvDiHP2j","https://api.spotify.com/v1/audio-analysis/2jI7aQIz5QmbJtzvDiHP2j",358125,4,NA
0.631,0.927,2,-4.247,1,0.0448,7.82e-05,0.661,0.0804,0.176,127.999,"audio_features","10mXsMK6uJ4HAFiQ9TNKlU","spotify:track:10mXsMK6uJ4HAFiQ9TNKlU","https://api.spotify.com/v1/tracks/10mXsMK6uJ4HAFiQ9TNKlU","https://api.spotify.com/v1/audio-analysis/10mXsMK6uJ4HAFiQ9TNKlU",331895,4,NA
0.587,0.625,2,-7.092,1,0.0647,0.00457,0,0.176,0.231,126.201,"audio_features","1UFg9EPjaPAiHl9lurJK0I","spotify:track:1UFg9EPjaPAiHl9lurJK0I","https://api.spotify.com/v1/tracks/1UFg9EPjaPAiHl9lurJK0I","https://api.spotify.com/v1/audio-analysis/1UFg9EPjaPAiHl9lurJK0I",204632,5,NA
0.696,0.65,11,-6.578,0,0.252,0.123,0,0.21,0.531,137.967,"audio_features","6za48riBTylMJHsf4AJPxK","spotify:track:6za48riBTylMJHsf4AJPxK","https://api.spotify.com/v1/tracks/6za48riBTylMJHsf4AJPxK","https://api.spotify.com/v1/audio-analysis/6za48riBTylMJHsf4AJPxK",242267,4,NA
0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,"audio_features","62zFEHfAYl5kdHYOivj4BC","spotify:track:62zFEHfAYl5kdHYOivj4BC","https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC","https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC",227280,4,NA
0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,"audio_features","4QNpBfC0zvjKqPJcyqBy9W","spotify:track:4QNpBfC0zvjKqPJcyqBy9W","https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W","https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W",252307,4,NA
0.654,0.738,7,-5.479,1,0.0324,0.0841,2.27e-05,0.277,0.603,91.005,"audio_features","6VOOxQlOwtzGWwHKrnExiI","spotify:track:6VOOxQlOwtzGWwHKrnExiI","https://api.spotify.com/v1/tracks/6VOOxQlOwtzGWwHKrnExiI","https://api.spotify.com/v1/audio-analysis/6VOOxQlOwtzGWwHKrnExiI",219067,4,NA
0.635,0.818,9,-5.523,0,0.0509,0.394,0,0.0611,0.655,179.966,"audio_features","5M7xJdaJJbs8ZVzS8TfVA2","spotify:track:5M7xJdaJJbs8ZVzS8TfVA2","https://api.spotify.com/v1/tracks/5M7xJdaJJbs8ZVzS8TfVA2","https://api.spotify.com/v1/audio-analysis/5M7xJdaJJbs8ZVzS8TfVA2",183613,4,NA
0.715,0.964,1,-3.176,0,0.162,0.0985,0,0.291,0.535,91.975,"audio_features","4777sGsOdoM89vPH3CVoLe","spotify:track:4777sGsOdoM89vPH3CVoLe","https://api.spotify.com/v1/tracks/4777sGsOdoM89vPH3CVoLe","https://api.spotify.com/v1/audio-analysis/4777sGsOdoM89vPH3CVoLe",304747,4,NA
0.633,0.315,1,-12.176,1,0.0298,0.673,0.0141,0.165,0.0759,119.048,"audio_features","6T97p73YEfYN77MRVcEPdc","spotify:track:6T97p73YEfYN77MRVcEPdc","https://api.spotify.com/v1/tracks/6T97p73YEfYN77MRVcEPdc","https://api.spotify.com/v1/audio-analysis/6T97p73YEfYN77MRVcEPdc",325307,4,NA
0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,"audio_features","4KtrE35pTuqwNc22QP58RT","spotify:track:4KtrE35pTuqwNc22QP58RT","https://api.spotify.com/v1/tracks/4KtrE35pTuqwNc22QP58RT","https://api.spotify.com/v1/audio-analysis/4KtrE35pTuqwNc22QP58RT",221895,4,NA
0.525,0.803,0,-4.052,0,0.0492,0.00129,0.000868,0.29,0.383,100.094,"audio_features","40PYeQjt149YOfq6H20vmd","spotify:track:40PYeQjt149YOfq6H20vmd","https://api.spotify.com/v1/tracks/40PYeQjt149YOfq6H20vmd","https://api.spotify.com/v1/audio-analysis/40PYeQjt149YOfq6H20vmd",228000,4,NA
0.765,0.681,0,-5.179,0,0.0413,0.00436,0.259,0.0567,0.749,110.012,"audio_features","6kaFHMX8LgFqCq4uDQxRNn","spotify:track:6kaFHMX8LgFqCq4uDQxRNn","https://api.spotify.com/v1/tracks/6kaFHMX8LgFqCq4uDQxRNn","https://api.spotify.com/v1/audio-analysis/6kaFHMX8LgFqCq4uDQxRNn",264291,4,NA
0.598,0.532,3,-6.833,0,0.0295,0.0668,3.22e-06,0.0617,0.261,74.963,"audio_features","217xrcrbBtgJhvlHicxTSH","spotify:track:217xrcrbBtgJhvlHicxTSH","https://api.spotify.com/v1/tracks/217xrcrbBtgJhvlHicxTSH","https://api.spotify.com/v1/audio-analysis/217xrcrbBtgJhvlHicxTSH",262521,4,NA
0.539,0.679,11,-6.871,0,0.0921,0.199,0.626,0.356,0.196,99.881,"audio_features","4ERTzfs1MW2FKn0V9D7fJF","spotify:track:4ERTzfs1MW2FKn0V9D7fJF","https://api.spotify.com/v1/tracks/4ERTzfs1MW2FKn0V9D7fJF","https://api.spotify.com/v1/audio-analysis/4ERTzfs1MW2FKn0V9D7fJF",188529,4,NA
0.88,0.821,5,-2.545,0,0.118,0.0197,0.661,0.234,0.575,127.907,"audio_features","6r7FXNO57mlZCBY6PXcZZT","spotify:track:6r7FXNO57mlZCBY6PXcZZT","https://api.spotify.com/v1/tracks/6r7FXNO57mlZCBY6PXcZZT","https://api.spotify.com/v1/audio-analysis/6r7FXNO57mlZCBY6PXcZZT",326888,4,NA
0.582,0.796,4,-3.214,0,0.182,0.112,7.25e-06,0.0979,0.649,98.181,"audio_features","560zE7eP6taPhWFErzRFD3","spotify:track:560zE7eP6taPhWFErzRFD3","https://api.spotify.com/v1/tracks/560zE7eP6taPhWFErzRFD3","https://api.spotify.com/v1/audio-analysis/560zE7eP6taPhWFErzRFD3",208125,4,NA
0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,"audio_features","5NQbUaeTEOGdD6hHcre0dZ","spotify:track:5NQbUaeTEOGdD6hHcre0dZ","https://api.spotify.com/v1/tracks/5NQbUaeTEOGdD6hHcre0dZ","https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ",196693,4,NA
0.35,0.845,7,-5.614,1,0.2,0.0107,0,0.123,0.45,99.643,"audio_features","6BdgtqiV3oXNqBikezwdvC","spotify:track:6BdgtqiV3oXNqBikezwdvC","https://api.spotify.com/v1/tracks/6BdgtqiV3oXNqBikezwdvC","https://api.spotify.com/v1/audio-analysis/6BdgtqiV3oXNqBikezwdvC",233560,5,NA
0.531,0.821,2,-6.812,1,0.0439,0.0701,0.171,0.124,0.34,129.139,"audio_features","5RoIXwyTCdyUjpMMkk4uPd","spotify:track:5RoIXwyTCdyUjpMMkk4uPd","https://api.spotify.com/v1/tracks/5RoIXwyTCdyUjpMMkk4uPd","https://api.spotify.com/v1/audio-analysis/5RoIXwyTCdyUjpMMkk4uPd",230800,4,NA
0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,"audio_features","4XoP1AkbOurU9CeZ2rMEz2","spotify:track:4XoP1AkbOurU9CeZ2rMEz2","https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2","https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2",233787,4,NA
0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,"audio_features","1WoOzgvz6CgH4pX6a1RKGp","spotify:track:1WoOzgvz6CgH4pX6a1RKGp","https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp","https://api.spotify.com/v1/audio-analysis/1WoOzgvz6CgH4pX6a1RKGp",213053,4,NA
0.722,0.702,7,-6.688,1,0.347,0.0127,0.0051,0.384,0.424,150.056,"audio_features","07m2dSALVCvqaKJ6iqO1Tt","spotify:track:07m2dSALVCvqaKJ6iqO1Tt","https://api.spotify.com/v1/tracks/07m2dSALVCvqaKJ6iqO1Tt","https://api.spotify.com/v1/audio-analysis/07m2dSALVCvqaKJ6iqO1Tt",219293,4,NA
0.572,0.897,0,-2.464,0,0.0433,0.112,0.244,0.157,0.438,139.996,"audio_features","6SNUuxeg0NWXSEkFirAkAM","spotify:track:6SNUuxeg0NWXSEkFirAkAM","https://api.spotify.com/v1/tracks/6SNUuxeg0NWXSEkFirAkAM","https://api.spotify.com/v1/audio-analysis/6SNUuxeg0NWXSEkFirAkAM",271067,4,NA
0.332,0.906,11,-4.683,0,0.105,5.58e-05,0.000304,0.129,0.497,173.639,"audio_features","1M4Wy6jRce1x17qyE7yQAB","spotify:track:1M4Wy6jRce1x17qyE7yQAB","https://api.spotify.com/v1/tracks/1M4Wy6jRce1x17qyE7yQAB","https://api.spotify.com/v1/audio-analysis/1M4Wy6jRce1x17qyE7yQAB",229560,4,NA
0.502,0.961,5,-5.217,0,0.113,0.00668,0.00131,0.0866,0.487,150.054,"audio_features","1S5ZWgIiEUvJ2k8jYYpWkw","spotify:track:1S5ZWgIiEUvJ2k8jYYpWkw","https://api.spotify.com/v1/tracks/1S5ZWgIiEUvJ2k8jYYpWkw","https://api.spotify.com/v1/audio-analysis/1S5ZWgIiEUvJ2k8jYYpWkw",243333,4,NA
0.548,0.892,6,-5.487,0,0.0409,0.00991,0.193,0.0879,0.318,122.911,"audio_features","3iBvt1v6CbsNL0FMhDOkzk","spotify:track:3iBvt1v6CbsNL0FMhDOkzk","https://api.spotify.com/v1/tracks/3iBvt1v6CbsNL0FMhDOkzk","https://api.spotify.com/v1/audio-analysis/3iBvt1v6CbsNL0FMhDOkzk",294893,4,NA
0.405,0.91,2,-5.441,1,0.0428,5.61e-05,2.63e-05,0.0652,0.575,151.915,"audio_features","40cLVGkjzcZ5FJ3vHkXB0e","spotify:track:40cLVGkjzcZ5FJ3vHkXB0e","https://api.spotify.com/v1/tracks/40cLVGkjzcZ5FJ3vHkXB0e","https://api.spotify.com/v1/audio-analysis/40cLVGkjzcZ5FJ3vHkXB0e",311907,4,NA
0.664,0.872,3,-3.117,1,0.0396,0.0306,0,0.228,0.555,129.873,"audio_features","3djPwpsQAnp8B8gC81e7fk","spotify:track:3djPwpsQAnp8B8gC81e7fk","https://api.spotify.com/v1/tracks/3djPwpsQAnp8B8gC81e7fk","https://api.spotify.com/v1/audio-analysis/3djPwpsQAnp8B8gC81e7fk",210093,4,NA
0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997,"audio_features","5nN8BwAQDJDguq7Dpd3JQQ","spotify:track:5nN8BwAQDJDguq7Dpd3JQQ","https://api.spotify.com/v1/tracks/5nN8BwAQDJDguq7Dpd3JQQ","https://api.spotify.com/v1/audio-analysis/5nN8BwAQDJDguq7Dpd3JQQ",208027,4,NA
0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,"audio_features","49zD0wr2S3d0lZPib0K4e1","spotify:track:49zD0wr2S3d0lZPib0K4e1","https://api.spotify.com/v1/tracks/49zD0wr2S3d0lZPib0K4e1","https://api.spotify.com/v1/audio-analysis/49zD0wr2S3d0lZPib0K4e1",237400,4,NA
0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,"audio_features","7EiZI6JVHllARrX9PUvAdX","spotify:track:7EiZI6JVHllARrX9PUvAdX","https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX","https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX",313547,4,NA
0.473,0.461,6,-6.474,0,0.333,0.149,0,0.0973,0.615,165.985,"audio_features","3Z2sglqDj1rDRMF5x0Sz2R","spotify:track:3Z2sglqDj1rDRMF5x0Sz2R","https://api.spotify.com/v1/tracks/3Z2sglqDj1rDRMF5x0Sz2R","https://api.spotify.com/v1/audio-analysis/3Z2sglqDj1rDRMF5x0Sz2R",234213,4,NA
0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,"audio_features","7FYH5AW3bVfZHJIQpq3UOA","spotify:track:7FYH5AW3bVfZHJIQpq3UOA","https://api.spotify.com/v1/tracks/7FYH5AW3bVfZHJIQpq3UOA","https://api.spotify.com/v1/audio-analysis/7FYH5AW3bVfZHJIQpq3UOA",284387,4,NA
0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,"audio_features","3qZkpG7RW81clweFyefCe2","spotify:track:3qZkpG7RW81clweFyefCe2","https://api.spotify.com/v1/tracks/3qZkpG7RW81clweFyefCe2","https://api.spotify.com/v1/audio-analysis/3qZkpG7RW81clweFyefCe2",206320,4,NA
0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,"audio_features","1fidCEsYlaVE3pHwKCvpFZ","spotify:track:1fidCEsYlaVE3pHwKCvpFZ","https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ","https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ",245867,4,NA
