"MonthYear","Artist","Plays"
"2020-12","Amine",38
"2021-01","Grouplove",38
"2021-05","Jack Harlow",38
"2021-11","Drake",38
"2021-12","Roddy Ricch",38
"2022-01","Verzache",38
"2022-03","Trippie Redd",38
"2022-04","Isaiah Rashad",38
"2022-06","Kanye West",38
"2022-08","Joey Bada$$",38
"2022-09","Earl Sweatshirt",38
"2022-09","Tom The Mail Man",38
"2022-11","Tom The Mail Man",38
"2016-04","ScHoolboy Q",37
"2016-09","Bryson Tiller",37
"2017-02","Kid Cudi",37
"2017-04","Frank Ocean",37
"2017-08","Tyler, The Creator",37
"2017-09","Daniel Caesar",37
"2018-04","Travis Scott",37
"2018-05","Kendrick Lamar",37
"2018-08","Lil Skies",37
"2018-12","Jazz Cartier",37
"2019-12","Trippie Redd",37
"2020-06","Of Monsters and Men",37
"2020-07","Jack Harlow",37
"2021-02","Beach House",37
"2021-04","Young Thug, Young Stoner Life",37
"2021-07","Mick Jenkins",37
"2021-07","Ramzoid",37
"2021-09","Joey Bada$$",37
"2021-10","J. Cole",37
"2021-10","Lil Uzi Vert",37
"2021-11","Isaiah Rashad",37
"2021-12","Future",37
"2022-01","Aries",37
"2022-03","whiterosemoxie",37
"2022-04","redveil",37
"2022-06","Tom The Mail Man",37
"2022-07","Isaiah Rashad",37
"2022-12","Koi",37
"2016-12","Childish Gambino",36
"2017-01","Jazz Cartier",36
"2017-01","Joyner Lucas",36
"2017-05","Machine Gun Kelly",36
"2017-07","Playboi Carti",36
"2017-07","SZA",36
"2017-10","Drake",36
"2018-01","Tyler, The Creator",36
"2018-09","Daniel Caesar",36
"2018-09","Kendrick Lamar",36
"2018-11","Chester Watson",36
"2019-05","Kid Cudi",36
"2019-06","Daniel Caesar",36
"2019-11","Kendrick Lamar",36
"2019-12","Joey Bada$$",36
"2020-04","Isaiah Rashad",36
"2020-05","Drake",36
"2020-11","The Beach Boys",36
"2021-05","Patrick Cc:",36
"2021-10","Tyler, The Creator",36
"2022-08","Vince Staples",36
"2022-10","Smino",36
"2022-12","Drake",36
"2016-02","Kanye West",35
"2016-08","Logic",35
"2016-11","Mac Miller",35
"2016-12","A$AP Rocky",35
"2017-01","Lil Uzi Vert",35
"2017-04","Mick Jenkins",35
"2017-05","Gucci Mane",35
"2017-06","Mick Jenkins",35
"2017-06","VIC MENSA",35
"2017-07","Lil Uzi Vert",35
"2017-10","J. Cole",35
"2017-11","Rick Ross",35
"2017-11","Ty Dolla $ign",35
"2018-06","Juice WRLD",35
"2018-07","A$AP Rocky",35
"2018-09","Joey Bada$$",35
"2018-09","Playboi Carti",35
"2018-09","Symere Woods",35
"2018-11","Kendrick Lamar",35
"2018-12","Vince Staples",35
"2019-01","Kendrick Lamar",35
"2019-04","Lil Uzi Vert",35
"2020-01","Playboi Carti",35
"2020-03","Kid Cudi",35
"2020-04","Lil Baby",35
"2020-06","PARTYNEXTDOOR",35
"2020-07","Aries",35
"2020-07","Young Thug",35
"2020-10","Kota the Friend",35
"2021-09","Jonah Zed",35
"2022-01","Tyler, The Creator",35
"2022-03","Kota the Friend",35
"2022-03","Wallows",35
"2022-07","Buddy",35
"2022-08","Earl Sweatshirt",35
"2016-11","ScHoolboy Q",34
"2016-12","Travis Scott",34
"2017-05","Ty Dolla $ign",34
"2017-09","Mike WiLL Made-It",34
"2018-04","Joey Bada$$",34
"2018-04","Post Malone",34
"2018-05","Isaiah Rashad",34
"2018-06","J. Cole",34
"2018-08","JPEGMAFIA",34
"2018-09","Lil Wayne",34
"2018-10","J. Cole",34
"2018-10","Jaden",34
"2018-10","ScHoolboy Q",34
"2018-12","Logic",34
"2019-01","Joey Purp",34
"2019-02","Earl Sweatshirt",34
"2019-02","Travis Scott",34
"2019-06","Lil Uzi Vert",34
"2019-07","Madlib, Freddie Gibbs",34
"2019-08","Lil Uzi Vert",34
"2019-10","DaBaby",34
"2019-10","ScHoolboy Q",34
"2019-12","Free Nationals",34
"2020-01","Smino",34
"2020-08","Drake",34
"2020-12","Bryson Tiller",34
"2020-12","Felly",34
"2021-03","nothing,nowhere.",34
"2021-06","Isaiah Rashad",34
"2021-07","Kendrick Lamar",34
"2021-09","Bryson Tiller",34
"2021-10","Drake",34
"2021-10","Young Thug",34
"2021-12","Smino",34
"2022-01","Playboi Carti",34
"2022-02","Amine",34
"2022-02","NxWorries, Knxwledge, Anderson .Paak",34
"2022-02","Travis Scott",34
"2022-02","Yeat",34
"2022-03","PARTYNEXTDOOR",34
"2022-05","Isaiah Rashad",34
"2022-05","Patrick Cc:, Jonah Zed",34
"2022-10","Dro Kenji",34
"2016-09","Travis Scott",33
"2016-11","Bryson Tiller",33
"2017-02","J. Cole",33
"2017-04","Anderson .Paak",33
"2017-05","Lil Uzi Vert",33
"2017-09","Action Bronson",33
"2017-10","Vince Staples",33
"2018-04","Young Thug",33
"2018-08","Earl Sweatshirt",33
"2018-09","Future",33
"2018-10","Dr. Dre",33
"2018-10","Lil Baby, Gunna",33
"2018-11","JID, J. Cole",33
"2018-11","Travis Scott",33
"2018-12","Joey Bada$$",33
"2018-12","Tee Grizzley",33
"2019-01","Anderson .Paak",33
"2019-01","Denzel Curry",33
"2019-01","Rich The Kid",33
"2019-02","Dr. Dre",33
"2020-02","Lil Uzi Vert",33
"2020-06","Lil Baby",33
"2020-07","Future",33
"2021-01","Joey Bada$$",33
"2021-04","Young Stoner Life",33
"2021-05","J. Cole",33
"2021-05","No Fun Haus",33
"2021-06","Polo G",33
"2021-07","Verzache",33
"2021-08","Kendrick Lamar",33
"2021-11","Amine",33
"2022-02","Beach House",33
"2022-02","Bryson Tiller",33
"2022-03","Future",33
"2022-03","Jack Harlow",33
"2022-04","midwxst",33
"2022-06","Aries",33
"2022-10","MAVI",33
"2022-11","Brent Faiyaz",33
"2022-12","Kendrick Lamar",33
"2016-10","J. Cole",32
"2017-03","A$AP Rocky",32
"2017-03","GoldLink",32
"2017-07","Khalid",32
"2017-09","Kid Cudi",32
"2017-09","Young Thug",32
"2017-11","Post Malone",32
"2017-12","Future",32
"2017-12","Young Thug, Future",32
"2018-02","ScHoolboy Q",32
"2018-07","Aries",32
"2018-07","Dave East",32
"2018-12","Quavo",32
"2018-12","Sheck Wes",32
"2019-01","The Beatles",32
"2019-03","Vince Staples",32
"2019-03","Zacari",32
"2020-07","A Boogie wit da Hoodie",32
"2020-08","Kendrick Lamar",32
"2020-10","Knxwledge",32
"2021-02","Mere Raj",32
"2021-08","Frank Ocean",32
"2021-09","Anderson .Paak",32
"2022-03","Verzache",32
"2022-09","midwxst",32
"2022-12","Smino",32
"2016-01","Kanye West",31
"2016-11","J. Cole",31
"2016-12","Kanye West",31
"2017-03","Vince Staples",31
"2017-05","Drake",31
"2017-05","J. Cole",31
"2017-05","JID",31
"2017-07","Future",31
"2017-07","Meek Mill",31
"2017-07","Mick Jenkins",31
"2017-09","2 Chainz",31
"2017-10","Nas",31
"2017-11","Kid Cudi",31
"2018-01","J. Cole",31
"2018-05","Lil Uzi Vert",31
"2018-07","Pusha T",31
"2018-09","Kid Cudi",31
"2018-11","Action Bronson",31
"2018-12","Anderson .Paak",31
"2018-12","Jack Harlow",31
"2018-12","Young Thug",31
"2019-10","Anderson .Paak",31
"2020-05","Jack Harlow",31
"2020-05","Polo G",31
"2020-07","Mick Jenkins",31
"2020-07","Travis Scott",31
"2020-09","Lil Uzi Vert",31
"2021-01","Drake",31
"2021-03","Kota the Friend",31
"2021-04","Young Thug, Young Stoner Life, Gunna",31
"2021-06","Jack Harlow",31
"2021-07","Daniel Caesar",31
"2021-07","Danny Brown",31
"2021-10","Chance the Rapper",31
"2021-10","Kanye West",31
"2021-11","Tyler, The Creator",31
"2022-03","Hippo Campus",31
"2022-03","The Beach Boys",31
"2022-05","Earl Sweatshirt",31
"2022-06","Isaiah Rashad",31
"2022-08","Hippo Campus",31
"2016-04","Macklemore & Ryan Lewis",30
"2016-05","Kanye West",30
"2016-08","Bryson Tiller",30
"2016-11","Anderson .Paak",30
"2017-02","Joey Bada$$",30
"2017-04","Kid Cudi",30
"2017-04","Tee Grizzley",30
"2017-07","2 Chainz",30
"2018-01","Daniel Caesar",30
"2018-03","Travis Scott",30
"2018-05","Drake",30
"2018-06","Dave East",30
"2018-07","Future",30
"2018-07","Kanye West",30
"2018-08","Kendrick Lamar",30
"2018-10","Danny Brown",30
"2018-11","Jaden",30
"2018-12","Comethazine",30
"2018-12","Future",30
"2019-04","Kendrick Lamar",30
"2019-06","Travis Scott",30
"2019-10","Gunna",30
"2020-04","Smino",30
"2020-06","Cage the Elephant",30
"2020-09","Roddy Ricch",30
"2021-05","Jonah Zed",30
"2021-06","Drake",30
"2021-10","The Weeknd",30
"2022-01","Jack Harlow",30
"2022-01","Jonah Zed",30
"2022-05","Travis Scott",30
"2022-06","Earl Sweatshirt",30
"2022-06","NxWorries, Knxwledge, Anderson .Paak",30
"2022-11","Bryson Tiller",30
"2016-04","Hermitude",29
"2016-06","Big K.R.I.T.",29
"2016-07","Vince Staples",29
"2017-01","Drake",29
"2017-01","Tee Grizzley",29
"2017-03","Kanye West",29
"2017-05","blackbear",29
"2017-06","Kevin Abstract",29
"2017-08","Bryson Tiller",29
"2017-11","Earl Sweatshirt",29
"2017-11","J. Cole",29
"2017-12","Drake",29
"2017-12","Juicy J",29
"2018-01","ScHoolboy Q",29
"2018-02","Smino",29
"2018-02","The Weeknd",29
"2018-03","A$AP Rocky",29
"2018-03","Rae Sremmurd",29
"2019-01","Migos",29
"2019-06","Future",29
"2019-09","Frank Ocean",29
"2019-09","Tory Lanez",29
"2019-11","Smino",29
"2020-01","Kota the Friend",29
"2020-07","Kendrick Lamar",29
"2020-07","Lil Baby",29
"2020-08","Juice WRLD",29
"2020-09","Baby Keem",29
"2021-04","Jack Harlow",29
"2021-07","Future",29
"2021-07","Kid Cudi",29
"2021-07","Lil Uzi Vert",29
"2021-07","Polo G",29
"2021-07","Travis Scott",29
"2021-09","Lil Uzi Vert",29
"2021-10","Travis Scott",29
"2021-10","Vince Staples",29
"2021-12","Bryson Tiller",29
"2021-12","Kanye West",29
"2022-01","A Boogie wit da Hoodie",29
"2022-01","BROCKHAMPTON",29
"2022-04","The Weeknd",29
"2022-05","Bryson Tiller",29
"2022-06","Kid Cudi",29
"2022-06","Koi",29
"2022-06","Tyler, The Creator",29
"2022-07","Saba",29
"2022-08","Drake",29
"2022-08","Isaiah Rashad",29
"2022-08","Led Zeppelin",29
"2022-09","Isaiah Rashad",29
"2022-10","Isaiah Rashad",29
"2022-11","Arctic Monkeys",29
"2022-11","Kendrick Lamar",29
"2022-11","The 1975",29
"2022-12","Arctic Monkeys",29
"2017-01","MadeinTYO",28
"2017-01","Tyga",28
"2017-07","Anderson .Paak",28
"2017-07","PnB Rock",28
"2017-10","NxWorries",28
"2017-11","Mick Jenkins",28
"2017-12","Mick Jenkins",28
"2018-05","Mick Jenkins",28
"2018-05","Mike WiLL Made-It",28
"2018-07","Jazz Cartier",28
"2018-07","Nas",28
"2018-07","Trippie Redd",28
"2018-09","Chester Watson",28
"2018-10","Young Thug",28
"2018-11","Rich Brian",28
"2018-11","Tory Lanez",28
"2019-01","21 Savage",28
"2019-04","Bryson Tiller",28
"2019-04","Future",28
"2019-04","Post Malone",28
"2019-09","Gunna",28
"2019-10","Mir Fontane",28
"2019-10","Young Thug",28
"2020-02","Aries",28
"2020-07","Tory Lanez",28
"2020-08","Logic",28
"2021-03","Mick Jenkins",28
"2021-04","whiterosemoxie",28
"2021-07","BROCKHAMPTON",28
"2021-10","Joey Bada$$",28
"2022-02","Kanye West",28
"2022-03","The Weeknd",28
"2022-06","Mick Jenkins",28
"2022-08","Denzel Curry",28
"2022-11","Lil Uzi Vert",28
"2016-01","G-Eazy, Bebe Rexha",27
"2016-09","Chance the Rapper",27
"2016-12","Isaiah Rashad",27
"2017-01","A Boogie wit da Hoodie",27
"2017-05","Young Thug",27
"2018-01","BROCKHAMPTON",27
"2018-01","Ski Mask the Slump God",27
"2018-02","J. Cole",27
"2018-03","Daniel Caesar",27
"2018-03","SOB X RBE",27
"2018-05","Ski Mask the Slump God",27
"2018-07","SiR",27
"2018-08","Ty Dolla $ign",27
"2018-10","A$AP Rocky",27
"2019-06","Drake",27
"2019-07","Big K.R.I.T.",27
"2019-07","Isaiah Rashad",27
"2019-08","Buddy",27
"2019-09","Bryson Tiller",27
"2019-11","Isaiah Rashad",27
"2019-12","KAYTRANADA",27
"2020-01","Seafood Sam",27
"2020-01","Travis Scott, Quavo, HUNCHO JACK",27
"2020-03","Anderson .Paak",27
"2020-05","PARTYNEXTDOOR",27
"2020-07","Drake",27
"2020-09","Amine",27
"2020-10","Jack Harlow",27
"2020-10","Ramzoid",27
"2020-11","Bryson Tiller",27
"2021-01","Cage the Elephant",27
"2021-02","Ramzoid",27
"2021-05","MF DOOM, CZARFACE",27
"2021-06","Frank Ocean",27
"2021-08","Drake",27
"2021-10","Earl Sweatshirt",27
"2021-11","Future",27
"2021-12","A Boogie wit da Hoodie",27
"2022-01","J. Cole",27
"2022-02","BROCKHAMPTON",27
"2022-03","Bryson Tiller",27
"2022-03","Buddy",27
"2022-04","Future",27
"2022-04","PARTYNEXTDOOR",27
"2022-04","Wallows",27
"2022-05","Kid Cudi",27
"2022-07","Jonah Zed",27
"2022-09","Kendrick Lamar",27
"2022-11","Tory Lanez",27
"2016-06","Domo Genesis",26
"2016-10","Lil Yachty",26
"2016-10","Ty Dolla $ign",26
"2016-12","A Tribe Called Quest",26
"2017-01","Madvillain, Madlib, MF DOOM",26
"2017-01","Russ",26
"2017-01","Young Thug, Travis Scott",26
"2017-03","Joyner Lucas",26
"2017-05","Buddy",26
"2017-06","Frank Ocean",26
"2017-08","Smino",26
"2017-12","Quality Control, Migos",26
"2018-02","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz",26
"2018-03","A$AP Mob",26
"2018-06","Earl Sweatshirt",26
"2018-07","Joey Bada$$",26
"2018-07","Lil Uzi Vert",26
"2018-08","Dr. Dre",26
"2018-12","Action Bronson",26
"2018-12","Lil Wayne",26
"2019-01","Flatbush Zombies",26
"2019-04","Smino",26
"2019-05","Isaiah Rashad",26
"2019-09","Kanye West",26
"2019-10","Shoreline Mafia",26
"2019-11","Mick Jenkins, Da-P",26
"2019-11","Tory Lanez",26
"2019-12","Playboi Carti",26
"2019-12","Smino",26
"2020-04","Daniel Caesar",26
"2020-08","Aries",26
"2020-10","Frank Ocean",26
"2020-10","Kendrick Lamar",26
"2020-11","Joey Bada$$",26
"2020-12","Lil Baby",26
"2020-12","PARTYNEXTDOOR",26
"2021-03","Chester Watson",26
"2021-04","Aries",26
"2021-06","Aries",26
"2021-06","Ramzoid",26
"2021-10","A Tribe Called Quest",26
"2021-11","Felly",26
"2021-11","The Beatles",26
"2022-01","Daniel Caesar",26
"2022-02","Daniel Caesar",26
"2022-02","Earl Sweatshirt",26
"2022-02","Trippie Redd",26
"2022-03","A Boogie wit da Hoodie",26
"2022-03","Ty Dolla $ign",26
"2022-07","Bryson Tiller",26
"2016-04","Frank Ocean",25
"2016-04","Kodak Black",25
"2016-04","Tyler, The Creator",25
"2016-11","Chance the Rapper",25
"2016-12","Ty Dolla $ign",25
"2017-01","XXXTENTACION",25
"2017-04","Logic",25
"2017-04","ScHoolboy Q",25
"2017-05","Anderson .Paak",25
"2017-05","ScHoolboy Q",25
"2017-06","Ty Dolla $ign",25
"2017-08","Future",25
"2017-08","JAY-Z",25
"2017-09","Amine",25
"2017-09","Dave East",25
"2017-11","Lil Uzi Vert",25
"2017-11","Meek Mill",25
"2017-11","Trippie Redd",25
"2017-12","Chance the Rapper",25
"2017-12","Kanye West",25
"2018-01","Bryson Tiller",25
"2018-05","Bryson Tiller",25
"2018-05","ScHoolboy Q",25
"2018-06","Vince Staples",25
"2018-08","A$AP Rocky",25
"2018-09","Ty Dolla $ign",25
"2018-10","Jazz Cartier",25
"2018-10","Kendrick Lamar",25
"2019-01","SiR",25
"2019-02","Rich The Kid",25
"2019-03","Anderson .Paak",25
"2019-03","Earl Sweatshirt",25
"2019-03","Lil Uzi Vert",25
"2019-03","Tory Lanez",25
"2019-05","Travis Scott",25
"2019-06","A$AP Rocky",25
"2019-06","Amine",25
"2019-07","Young Thug",25
"2019-10","Kota the Friend",25
"2019-12","MIKNNA, Kadhja Bonet, JID, Free Nationals",25
"2020-01","Buddy",25
"2020-02","Drake",25
"2020-02","JID",25
"2020-02","Kendrick Lamar",25
"2020-04","The Weeknd",25
"2020-06","Future",25
"2020-07","Joey Bada$$",25
"2020-08","Lil Baby",25
"2020-11","Travis Scott",25
"2021-01","Tory Lanez",25
"2021-02","SiR",25
"2021-04","Blaccmass",25
"2021-06","Travis Scott",25
"2021-07","A$AP Rocky",25
"2021-08","nothing,nowhere.",25
"2021-10","PARTYNEXTDOOR",25
"2021-11","Jonah Zed",25
"2022-01","Chester Watson",25
"2022-01","Grouplove",25
"2022-05","Kanye West",25
"2022-06","PARTYNEXTDOOR",25
"2022-06","Tory Lanez",25
"2022-07","PARTYNEXTDOOR",25
"2022-08","Wallows",25
"2022-08","redveil",25
"2022-09","PARTYNEXTDOOR",25
"2016-11","Young Thug, Travis Scott",24
"2017-01","Future",24
"2017-03","Ski Mask the Slump God",24
"2017-08","The Underachievers",24
"2017-09","Macklemore",24
"2017-09","Migos",24
"2017-10","Dave East",24
"2017-12","Migos",24
"2018-05","Desiigner",24
"2018-06","Isaiah Rashad",24
"2018-07","Travis Scott, Quavo, HUNCHO JACK",24
"2018-08","Kanye West",24
"2018-09","Lil Baby, Gunna",24
"2018-09","REASON",24
"2018-10","Denzel Curry",24
"2018-11","Migos, Marshmello",24
"2018-11","Tee Grizzley",24
"2018-12","Lil Mosey",24
"2018-12","Lil Peep",24
"2019-02","Drake",24
"2019-02","John Givez",24
"2019-02","Logic",24
"2019-03","Trippie Redd",24
"2019-04","A$AP Rocky",24
"2019-04","Gunna",24
"2019-05","Mick Jenkins",24
"2019-06","Gucci Mane",24
"2019-06","Lil Keed",24
"2019-11","Playboi Carti",24
"2019-11","Vince Staples",24
"2020-01","Ahmir",24
"2020-02","Daniel Caesar",24
"2020-02","Joey Bada$$",24
"2020-03","G Herbo",24
"2020-03","Kendrick Lamar",24
"2020-05","Gunna",24
"2020-05","The Beatles",24
"2020-07","PARTYNEXTDOOR",24
"2020-10","Future",24
"2020-11","Anderson .Paak",24
"2021-03","Drake",24
"2021-04","Grouplove",24
"2021-05","Kid Cudi",24
"2021-07","Jaden",24
"2021-07","Kanye West",24
"2021-07","PARTYNEXTDOOR",24
"2021-07","Pop Smoke",24
"2021-08","Travis Scott",24
"2021-09","Logic",24
"2021-10","The Beatles",24
"2021-12","Jonah Zed",24
"2022-01","Amine",24
"2022-02","Kendrick Lamar",24
"2022-04","Buddy",24
"2022-04","Jack Harlow",24
"2022-04","Kanye West",24
"2022-07","Aries",24
"2022-07","redveil",24
"2022-08","Dro Kenji",24
"2022-09","Jasiah, Dro Kenji",24
"2022-09","Jonah Zed",24
"2016-04","OutKast",23
"2016-10","Future",23
"2017-01","KYLE",23
"2017-01","Meek Mill",23
"2017-03","ScHoolboy Q",23
"2017-04","Kodak Black",23
"2017-07","ScHoolboy Q",23
"2017-08","Meek Mill",23
"2017-09","Chance the Rapper",23
"2017-09","Frank Ocean",23
"2017-11","A$AP Mob",23
"2017-11","Gucci Mane",23
"2017-12","Lil Uzi Vert",23
"2017-12","OutKast",23
"2018-01","A$AP Mob",23
"2018-01","PnB Rock",23
"2018-02","Kendrick Lamar, Jay Rock, James Blake, Future",23
"2018-03","Earl Sweatshirt",23
"2018-04","Drake",23
"2018-04","Mick Jenkins",23
"2018-05","Frank Ocean",23
"2018-05","Future",23
"2018-05","J. Cole",23
"2018-06","Playboi Carti",23
"2018-07","Yung Bans",23
"2018-09","Mac Miller",23
"2018-11","BROCKHAMPTON",23
"2018-11","Playboi Carti",23
"2019-01","Jay Rock",23
"2019-04","Mick Jenkins",23
"2019-04","whiterosemoxie",23
"2019-05","Gunna",23
"2019-05","Lil Uzi Vert",23
"2019-05","Young Thug",23
"2019-06","Tyler, The Creator",23
"2019-07","Travis Scott",23
"2019-10","ALLBLACK",23
"2019-10","Juice WRLD",23
"2019-10","Mac Miller",23
"2019-11","Mick Jenkins",23
"2019-12","Amine",23
"2019-12","Baby Smoove",23
"2019-12","Daniel Caesar",23
"2019-12","Mac Miller",23
"2020-01","A Boogie wit da Hoodie",23
"2020-02","Jay Rock",23
"2020-06","Vladimir Fedoseyev, Moscow RTV Symphony Orchestra",23
"2020-08","Lil Uzi Vert",23
"2020-10","Metro Boomin, 21 Savage",23
"2020-10","NxWorries, Knxwledge, Anderson .Paak",23
"2021-01","Athan",23
"2021-01","ScHoolboy Q",23
"2021-05","Amine",23
"2021-05","whiterosemoxie",23
"2021-07","Earl Sweatshirt",23
"2021-07","Tory Lanez",23
"2021-08","Future",23
"2021-08","Grouplove",23
"2021-11","Madvillain, Madlib, MF DOOM",23
"2021-11","whiterosemoxie",23
"2021-12","Baby Keem",23
"2022-01","Young Thug",23
"2022-02","Jack Harlow",23
"2022-02","Jonah Zed",23
"2022-03","Mick Jenkins",23
"2022-04","BROCKHAMPTON",23
"2022-04","Lil Uzi Vert",23
"2022-05","Jonah Zed",23
"2022-05","PARTYNEXTDOOR",23
"2022-06","Trippie Redd",23
"2022-07","Wallows",23
"2022-08","The Weeknd",23
"2022-08","whiterosemoxie",23
"2022-09","PnB Rock",23
"2016-01","Earl Sweatshirt",22
"2016-07","Ty Dolla $ign",22
"2016-08","The Instrumentals",22
"2016-12","CJ Fly",22
"2017-03","Travis Scott",22
"2017-04","Gorillaz",22
"2017-06","Kid Cudi",22
"2017-06","Lil Uzi Vert",22
"2017-09","Future",22
"2017-09","J. Cole",22
"2017-10","PnB Rock",22
"2017-10","Trippie Redd",22
"2017-12","Roy Woods",22
"2018-06","Chance the Rapper",22
"2018-09","Madvillain, Madlib, MF DOOM",22
"2018-11","6ix9ine",22
"2018-11","Sheck Wes",22
"2018-12","Joey Purp",22
"2018-12","Kendrick Lamar",22
"2019-02","Gunna",22
"2019-02","Joey Bada$$",22
"2019-03","A$AP Rocky",22
"2019-03","J. Cole",22
"2019-03","Kanye West",22
"2019-03","Young Thug",22
"2019-06","Anderson .Paak",22
"2019-06","Mick Jenkins",22
"2019-06","VIC MENSA",22
"2019-08","DaBaby",22
"2019-11","Travis Scott",22
"2019-12","Gunna",22
"2019-12","Juice WRLD",22
"2020-01","Daniel Caesar, Brandy",22
"2020-01","PnB Rock",22
"2020-02","Gunna",22
"2020-02","Trippie Redd",22
"2020-04","Earl Sweatshirt",22
"2020-04","Rich The Kid",22
"2020-05","The 1975",22
"2020-06","Kanye West",22
"2020-06","Travis Scott",22
"2020-07","Isaiah Rashad",22
"2020-07","Radiohead",22
"2020-08","Travis Scott",22
"2020-11","Radiohead",22
"2020-11","Van Morrison",22
"2021-02","Mick Jenkins",22
"2021-05","BROCKHAMPTON",22
"2021-06","The Beatles",22
"2021-07","Madlib, Freddie Gibbs",22
"2021-08","Roddy Ricch",22
"2021-08","Tory Lanez",22
