"Season","Artist","Plays"
"Spring","Conway the Machine",1
"Spring","CoryaYo",1
"Spring","Cosculluela",1
"Spring","Cosmo Pyke",1
"Spring","Cosmo's Midnight",1
"Spring","Cousin Stizz",1
"Spring","Cozy Collective",1
"Spring","Cr0sses",1
"Spring","Craig Wedren",1
"Spring","Crystal Skies",1
"Spring","Crystalsong",1
"Spring","Cummrs",1
"Spring","Cupido",1
"Spring","CyHi",1
"Spring","Cypress Hill",1
"Spring","D4L",1
"Spring","DEAMN",1
"Spring","DEVO",1
"Spring","DJ Diddy",1
"Spring","DJ Disse",1
"Spring","DJ Katch",1
"Spring","DJ Koze",1
"Spring","DJ Luian",1
"Spring","DJ Mayson",1
"Spring","DJDS",1
"Spring","DMX",1
"Spring","DPR LIVE",1
"Spring","DRAMA",1
"Spring","DTF",1
"Spring","Daavid Laaksonen",1
"Spring","Dabin",1
"Spring","Dadju",1
"Spring","Damian Marley",1
"Spring","Damien Jurado",1
"Spring","Dan Betz",1
"Spring","Dan Stevens",1
"Spring","Dane Hildreth",1
"Spring","Daniel Leggs",1
"Spring","Daniel Nunnelee",1
"Spring","Daniel Skye",1
"Spring","Daniela Andrade",1
"Spring","Danielle Bradbery",1
"Spring","Darell",1
"Spring","Daryl Hall",1
"Spring","Dash of Honey",1
"Spring","DavJohnson",1
"Spring","Dave B.",1
"Spring","Dave Lewis",1
"Spring","Dave Matthews Band",1
"Spring","David Frank",1
"Spring","David Keenan",1
"Spring","Davina Michelle",1
"Spring","Dax Andreas",1
"Spring","Daxten",1
"Spring","De La Ghetto",1
"Spring","Deante' Hitchcock",1
"Spring","Dee-1",1
"Spring","Deekline",1
"Spring","Deep Watch",1
"Spring","Deepend",1
"Spring","Delaney Jane",1
"Spring","Delayde",1
"Spring","Denzel Curry",1
"Spring","Dept",1
"Spring","Derby Piano Man",1
"Spring","Derek DeRush",1
"Spring","Dharan Kumar",1
"Spring","Diana Juliet",1
"Spring","Dilia",1
"Spring","Dillon Francis",1
"Spring","Disney Studio Chorus",1
"Spring","Dixie",1
"Spring","Dj Meetha",1
"Spring","Djadja & Dinaz",1
"Spring","Djamil",1
"Spring","Doe Boy",1
"Spring","Doechii",1
"Spring","Dominique Simone",1
"Spring","Don Omar",1
"Spring","Donavon Frankenreiter",1
"Spring","Donell Jones",1
"Spring","Donna Missal",1
"Spring","Donovan Woods",1
"Spring","Doves",1
"Spring","Dr. Dog",1
"Spring","Dr. Dre",1
"Spring","Dr. Dundiff",1
"Spring","Dr. John",1
"Spring","Dr. Toast",1
"Spring","Dragon & Caballero",1
"Spring","Dre'es",1
"Spring","Dreams on Ivories",1
"Spring","Drevm",1
"Spring","Drew Hersch",1
"Spring","Drinker",1
"Spring","Dualizm",1
"Spring","Duomo",1
"Spring","Dustin O'Halloran",1
"Spring","Dusty Decks",1
"Spring","Dustystaytrue",1
"Spring","Duty Division",1
"Spring","Dylan Sinclair",1
"Spring","Dzharo & Khanza",1
"Spring","E I S U",1
"Spring","ELIZA",1
"Spring","EXES",1
"Spring","Earl Sweatshirt",1
"Spring","East Forest",1
"Spring","Easton",1
"Spring","Ed Carlsen",1
"Spring","Edwinn",1
"Spring","Eight Waters",1
"Spring","El Alfa",1
"Spring","Elah Hale",1
"Spring","Elderbrook",1
"Spring","Elengi",1
"Spring","Eleonora Feldt",1
"Spring","Eli Way",1
"Spring","Eli Young Band",1
"Spring","Elijah Lee",1
"Spring","Elliot Fitch",1
"Spring","Eloise",1
"Spring","Elujay",1
"Spring","Elvis Presley",1
"Spring","Emancipator",1
"Spring","Emeli Sande",1
"Spring","Emicida",1
"Spring","Emma Peters",1
"Spring","Emmy Meli",1
"Spring","Enchanting",1
"Spring","Epifania",1
"Spring","Eric Kinny",1
"Spring","Erica Banks",1
"Spring","Ethan Tasch",1
"Spring","Eugy",1
"Spring","Europe",1
"Spring","Eurythmics",1
"Spring","Evenings",1
"Spring","Excision",1
"Spring","Ezu",1
"Spring","FDVM",1
"Spring","FOOL",1
"Spring","FRVRFRIDAY",1
"Spring","FaOut",1
"Spring","Fabolous",1
"Spring","Famba",1
"Spring","Famous Dex",1
"Spring","Fateh",1
"Spring","Faye Webster",1
"Spring","Feb",1
"Spring","Feid",1
"Spring","Felix Ames",1
"Spring","Felix Jaehn",1
"Spring","Fergie",1
"Spring","Fets",1
"Spring","Fetty Wap",1
"Spring","Fin Moon",1
"Spring","Finneas O'Connell",1
"Spring","Fireboy DML",1
"Spring","First Aid Kit",1
"Spring","Flapo",1
"Spring","Flavour",1
"Spring","Flenn",1
"Spring","Flight",1
"Spring","Flitz&Suppe",1
"Spring","Flughand",1
"Spring","Fly By Midnight",1
"Spring","Fonseca",1
"Spring","Foreign Air",1
"Spring","Forgotten Radio",1
"Spring","Forrest.",1
"Spring","Fountains Of Wayne",1
"Spring","Four Tet",1
"Spring","Foxa",1
"Spring","Fractured Moons",1
"Spring","Fran Vasilic",1
"Spring","Francis Nola",1
"Spring","French Connection",1
"Spring","Fresco Trey",1
"Spring","Friendzone",1
"Spring","Fritz Kalkbrenner",1
"Spring","G Herbo",1
"Spring","G Mills",1
"Spring","G.R.L.",1
"Spring","GAYLE",1
"Spring","GENER8ION",1
"Spring","Gachagchi",1
"Spring","Gadiel",1
"Spring","Gaidaa",1
"Spring","Galimatias",1
"Spring","Gang Starr",1
"Spring","Gary Go",1
"Spring","Gary Trunket",1
"Spring","Gatton",1
"Spring","Gaullin",1
"Spring","Gavin Mikhail",1
"Spring","Gavin Porsche",1
"Spring","Gengahr",1
"Spring","Gente De Zona",1
"Spring","Gentle Rain Makers",1
"Spring","Geometrical",1
"Spring","George Alice",1
"Spring","Georgia Neve",1
"Spring","Gerry Rafferty",1
"Spring","Ghibran",1
"Spring","Ghost",1
"Spring","Ghost Of Summer",1
"Spring","Gia Woods",1
"Spring","Gibbon Baby",1
"Spring","Gigis",1
"Spring","Gildarts Blon",1
"Spring","Giles Lamb",1
"Spring","Gill Chang",1
"Spring","Gillian Heidi",1
"Spring","Ginnypig",1
"Spring","Ginuwine",1
"Spring","Glded",1
"Spring","Glimlip",1
"Spring","GlobulDub",1
"Spring","Gloriana",1
"Spring","Go-Jo",1
"Spring","GoGo Penguin",1
"Spring","Golden Vessel",1
"Spring","Gordi",1
"Spring","Gotye",1
"Spring","Grace Carter",1
"Spring","Gracie Abrams",1
"Spring","Gradient Island",1
"Spring","Green Day",1
"Spring","Grey",1
"Spring","Guitar Tribute Players",1
"Spring","Guustavv",1
"Spring","GwuapFiend",1
"Spring","H.E.D.D",1
"Spring","HARBOUR",1
"Spring","HAWK",1
"Spring","HM Surf",1
"Spring","HRVY",1
"Spring","HVME",1
"Spring","Haley Joelle",1
"Spring","Hallman",1
"Spring","Hammock",1
"Spring","Handsome Ghost",1
"Spring","Hannah Parrott",1
"Spring","Hans Molle",1
"Spring","Hans Williams",1
"Spring","Hanz",1
"Spring","Hardwell",1
"Spring","Harper Minta",1
"Spring","Hauskey",1
"Spring","Havelin",1
"Spring","Hayley Kiyoko",1
"Spring","Hayne",1
"Spring","Healy",1
"Spring","Helene Augbert",1
"Spring","Helios",1
"Spring","Hellogoodbye",1
"Spring","Henrik Janson",1
"Spring","Henry Green",1
"Spring","Henry Lowe",1
"Spring","Henry Windon",1
"Spring","Her's",1
"Spring","Herve Pagez",1
"Spring","Hevi",1
"Spring","Hi Freq Samples",1
"Spring","Hi Hat Henry",1
"Spring","Hinshi",1
"Spring","Hjalmer",1
"Spring","Holz",1
"Spring","Horizon Terminal",1
"Spring","Hovvdy",1
"Spring","Human Touch",1
"Spring","Huncho Jack",1
"Spring","Hundred Waters",1
"Spring","Hungry",1
"Spring","Hunter Plake",1
"Spring","Hyperparadise",1
"Spring","ICECOLDBISHOP",1
"Spring","INTRN",1
"Spring","ITSOKTOCRY",1
"Spring","IamNeeta",1
"Spring","Ice Cube",1
"Spring","Ikson",1
"Spring","Imaginary Future",1
"Spring","Imogen Heap",1
"Spring","In Love With a Ghost",1
"Spring","InglewoodIV",1
"Spring","Ingrid Andress",1
"Spring","Inkoolu",1
"Spring","Inti y Vicente",1
"Spring","Intrinsic Focus",1
"Spring","Invadable Harmony",1
"Spring","Iration",1
"Spring","Isbells",1
"Spring","Ivory Waves",1
"Spring","J Alvarez",1
"Spring","J Mood",1
"Spring","J. M. Quintana Camara",1
"Spring","J. Maya",1
"Spring","J. Ralph",1
"Spring","JACKBOYS",1
"Spring","JANNABI",1
"Spring","JR JR",1
"Spring","JST FRNDS",1
"Spring","JUNG",1
"Spring","Jack Buchanan",1
"Spring","Jack Pelayo",1
"Spring","Jack U",1
"Spring","Jacob Lee",1
"Spring","Jade Crowley",1
"Spring","Jadu Jadu",1
"Spring","Jai Paul",1
"Spring","Jail Daon",1
"Spring","Jaira Burns",1
"Spring","Jake Coco",1
"Spring","Jake Miller",1
"Spring","Jake Paul",1
"Spring","James Hersey",1
"Spring","Jamie Foxx",1
"Spring","Jamie xx",1
"Spring","Jamila Woods",1
"Spring","Jan Metternich",1
"Spring","Jan Pouska",1
"Spring","Janelle Monae",1
"Spring","Jarryd James",1
"Spring","Jartisto",1
"Spring","Jawad Ahmad",1
"Spring","Jayesslee",1
"Spring","Jean Dawson",1
"Spring","Jeff Buckley",1
"Spring","Jelani Aryeh",1
"Spring","Jenevieve",1
"Spring","Jereena Montemayor",1
"Spring","Jerrick Lamar",1
"Spring","Jerry Goldsmith",1
"Spring","Jesse Maxwell",1
"Spring","Jessy Matador",1
"Spring","Jethro Sheeran",1
"Spring","Jimi Charles Moody",1
"Spring","Jimmie Allen",1
"Spring","Jimmy Brown",1
"Spring","JinSei",1
"Spring","Joan Jett & the Blackhearts",1
"Spring","Jobii",1
"Spring","Joe Brooks",1
"Spring","Joe Hertz",1
"Spring","Joe Jonas",1
"Spring","Joe Pass",1
"Spring","Joel",1
"Spring","Joel Manson",1
"Spring","Johann Pachelbel",1
"Spring","Johannes Brahms",1
"Spring","John Roseboro",1
"Spring","John The Blind",1
"Spring","John Williams",1
"Spring","John-Robert",1
"Spring","Johnny Orlando",1
"Spring","Jonah Mutono",1
"Spring","Jordan Mackampa",1
"Spring","Jordan Smith",1
"Spring","Jordy Chandra",1
"Spring","Jordy Searcy",1
"Spring","Jory Boy",1
"Spring","Joseph Feinstein",1
"Spring","Joseph Fonseca",1
"Spring","Josephlee",1
"Spring","Josh Golden",1
"Spring","Joshua Bassett",1
"Spring","Joshua Burnside",1
"Spring","Journey",1
"Spring","Joy Again",1
"Spring","Jpaulished",1
"Spring","Juan Maria Solare",1
"Spring","Juancho Style",1
"Spring","Judson Crane",1
"Spring","Judy Kuhn",1
"Spring","Julian Perretta",1
"Spring","Julian Roy",1
"Spring","Julien Baker",1
"Spring","Just Nathaniel",1
"Spring","Justin Caruso",1
"Spring","Justin Ward",1
"Spring","Juto",1
"Spring","Jye",1
"Spring","K. S. Chithra",1
"Spring","KALEO",1
"Spring","KAWALA",1
"Spring","KK",1
"Spring","Kadeem Tyrell",1
"Spring","Kadiatou",1
"Spring","Kaela",1
"Spring","Kai Wachi",1
"Spring","Kainbeats",1
"Spring","Kanbina Mind",1
"Spring","Kanisan",1
"Spring","Karen Elf",1
"Spring","Karnaval Blues",1
"Spring","Kate Bollinger",1
"Spring","Kate Yahn",1
"Spring","Katelyn Tarver",1
"Spring","Katie McBride",1
"Spring","Kavv",1
"Spring","Keaton Henson",1
"Spring","Kedam",1
"Spring","Keegan DeWitt",1
"Spring","Kehard",1
"Spring","Keith Keniff",1
"Spring","Keith Urban",1
"Spring","Kelly Kane",1
"Spring","Kelly Rowland",1
"Spring","Kembe X",1
"Spring","Kennyon Brown",1
"Spring","Kento Ohgiya",1
"Spring","Kevin Kern",1
"Spring","Kevin Roldan",1
"Spring","Kevin Ross",1
"Spring","Keys & Copper",1
"Spring","Keys N Krates",1
"Spring","Kharuso",1
"Spring","Khruangbin",1
"Spring","Kid Trunks",1
"Spring","Kidswaste",1
"Spring","KillBunk",1
"Spring","Kilo Kish",1
"Spring","Kim Jones",1
"Spring","Kimberley Tell",1
"Spring","King Krule",1
"Spring","King Tuff",1
"Spring","Klahr",1
"Spring","Knowmadic",1
"Spring","Koh Lantana",1
"Spring","Koloso",1
"Spring","Komorebi",1
"Spring","Konstante",1
"Spring","Korede Bello",1
"Spring","Kraddy",1
"Spring","Krewella",1
"Spring","Kristoffer Wallin",1
"Spring","Kuizz",1
"Spring","Kurt Hugo Schneider",1
"Spring","Ky akasha",1
"Spring","Kyson",1
"Spring","L'Imperatrice",1
"Spring","L.A. Chai",1
"Spring","LANCO",1
"Spring","LANTA",1
"Spring","LIAR.",1
"Spring","LISA",1
"Spring","LOLO",1
"Spring","LRKR",1
"Spring","Lamis Kan",1
"Spring","Lana Del Rey",1
"Spring","Landon McNamara",1
"Spring","Lane 8",1
"Spring","Lasse Ivonen",1
"Spring","Lastlings",1
"Spring","Lateras",1
"Spring","Latin Dreams",1
"Spring","Latto",1
"Spring","Lauren Aquilina",1
"Spring","Lauren Christy",1
"Spring","Lauren Spencer Smith",1
"Spring","Lazy Leopard",1
"Spring","Lazy Weekends",1
"Spring","Le Youth",1
"Spring","Leah Kate",1
"Spring","Lee Brice",1
"Spring","Lekie Low",1
"Spring","Lemmy Alone",1
"Spring","Lenny Loops",1
"Spring","Leon Alex",1
"Spring","Leonel Garcia",1
"Spring","Leroy Sanchez",1
"Spring","Leslie Powell",1
"Spring","Leven Kali",1
"Spring","Lewka",1
"Spring","Lia Marie Johnson",1
"Spring","Lij Gilmour",1
"Spring","Lil Donald",1
"Spring","Lil Durk",1
"Spring","Lil Gnar",1
"Spring","Lil Gotit",1
"Spring","Lil Jon & The East Side Boyz",1
"Spring","Lil Loaded",1
"Spring","Lil Pump",1
"Spring","Lil Silvio & El Vega",1
"Spring","Lil Yachty",1
"Spring","Lil' SpongeBoi",1
"Spring","Limon Limon",1
"Spring","Lincoln",1
"Spring","Lindsey Ray",1
"Spring","Lipless",1
"Spring","Lissom",1
"Spring","Little May",1
"Spring","Little Symphony",1
"Spring","Lluvia PQ",1
"Spring","Loafy Building",1
"Spring","Logan Paul",1
"Spring","Logan Pinchback",1
"Spring","Lomelda",1
"Spring","Londynn B",1
"Spring","Lori McKenna",1
"Spring","Los Retros",1
"Spring","Lost Sky",1
"Spring","Lottie Knight",1
"Spring","Louane",1
"Spring","Luca Fogale",1
"Spring","Lucy Dacus",1
"Spring","Ludacris",1
"Spring","Luigi 21 Plus",1
"Spring","Luke Bryan",1
"Spring","Luke Howard",1
"Spring","Luke Rathborne",1
"Spring","Luny Tunes",1
"Spring","Lush Rain Creators",1
"Spring","Luv.Ly",1
"Spring","Luz",1
"Spring","Lvly",1
"Spring","Lydia Luce",1
"Spring","Lyn Lapid",1
"Spring","M.I.A.",1
"Spring","M.O",1
"Spring","MARTIN $KY",1
"Spring","MASN",1
"Spring","MAY-A",1
"Spring","MC Fioti",1
"Spring","MC Kevin o Chris",1
"Spring","MEDIKAL",1
"Spring","MM0100",1
"Spring","MO",1
"Spring","MOSSS",1
"Spring","MacKenzie Bourg",1
"Spring","Maciel",1
"Spring","MadeinTYO",1
"Spring","Madeon",1
"Spring","Madilyn",1
"Spring","Madism",1
"Spring","Madison Margot",1
"Spring","Maeta",1
"Spring","Magic Philharmonic Disney Orchestra",1
"Spring","Majestic",1
"Spring","Maliboux",1
"Spring","Mallrat",1
"Spring","Mammal Hands",1
"Spring","Man In The Moon",1
"Spring","Mandrazo",1
"Spring","Mango Foo",1
"Spring","Mann",1
"Spring","Marcos Menchaca",1
"Spring","Marcus Johns",1
"Spring","Maribou State",1
"Spring","Marwa Loud",1
"Spring","Maryna Aksenov",1
"Spring","Masked Man",1
"Spring","Mat Cipher",1
"Spring","Mat McHugh",1
"Spring","Matstubs",1
"Spring","Matt Carlson",1
"Spring","Matt DiMona",1
"Spring","Matthew Wilder",1
"Spring","Matti Roots",1
"Spring","Mattias Lies",1
"Spring","Matty Wood$",1
"Spring","Mauricio Galbardi",1
"Spring","Max Jury",1
"Spring","Max Swan",1
"Spring","Mazzy Star",1
"Spring","McCafferty",1
"Spring","Medii",1
"Spring","Megami",1
"Spring","Memcache",1
"Spring","Messiah",1
"Spring","Metallica",1
"Spring","Method Man",1
"Spring","Mia Carrera",1
"Spring","Mia Smith",1
"Spring","Miami Horror",1
"Spring","Micah P. Hinson",1
"Spring","Michael Buble",1
"Spring","Michael Hewett",1
"Spring","Michael McEachern",1
"Spring","Michael Schulte",1
"Spring","Michi",1
"Spring","Mickey Darling",1
"Spring","Mike Dimes",1
"Spring","Mike Mago",1
"Spring","Mike Mogis",1
"Spring","Mila Coolness",1
"Spring","Milky Moustache Beats",1
"Spring","Mills",1
"Spring","Milly",1
"Spring","Mio Camara",1
"Spring","Mishegas",1
"Spring","Miso Colt",1
"Spring","Missy & Blonde",1
"Spring","Missy Elliott",1
"Spring","Moglii",1
"Spring","Moi Je",1
"Spring","Mokita, Ella Vos",1
"Spring","Monaleo",1
"Spring","Mondo Loops",1
"Spring","Money Man",1
"Spring","Moneybagg Yo",1
"Spring","Moody.",1
"Spring","MorMor",1
"Spring","More Giraffes",1
"Spring","Morgan Page",1
"Spring","Morgan Wallen",1
"Spring","Morninglightmusic",1
"Spring","Motel 7",1
"Spring","Mother Mother",1
"Spring","Motion City Soundtrack",1
"Spring","Mr Eazi",1
"Spring","Mr OCB",1
"Spring","Mr. Stee",1
"Spring","Mree",1
"Spring","Muddy Mudd",1
"Spring","Muni Long",1
"Spring","Muni Yogi",1
"Spring","Music Lab Collective",1
"Spring","My Best Friend Jacob",1
"Spring","MyKey",1
"Spring","N.E.R.D",1
"Spring","N.Musicbeatz",1
"Spring","NEIL FRANCES",1
"Spring","NERVO",1
"Spring","NIve",1
"Spring","NLE Choppa",1
"Spring","NVDES",1
"Spring","Naomi Scott",1
"Spring","Nas",1
"Spring","Nassi",1
"Spring","Natalie Prass",1
"Spring","Nate Traveller",1
"Spring","Nathaniel",1
"Spring","Nause",1
"Spring","Neha Kakkar",1
"Spring","Neil Fonda",1
"Spring","Nekfeu",1
"Spring","Nelccia",1
"Spring","Nena",1
"Spring","Neneh Yacobi",1
"Spring","Nesta",1
"Spring","Netsky",1
"Spring","New West",1
"Spring","Nexeri",1
"Spring","Nicholas Britell",1
"Spring","Nick Mulvey",1
"Spring","Nicki Nicole",1
"Spring","Nina Nesbitt",1
"Spring","Ninho",1
"Spring","Nio Garcia",1
"Spring","Niykee Heaton",1
"Spring","No Kind of Rider",1
"Spring","No Wyld",1
"Spring","Nosaj Thing",1
"Spring","Nothingtosay",1
"Spring","Nucleya",1
"Spring","Nuit Ocean",1
"Spring","Nymano",1
"Spring","O.T. Genasis",1
"Spring","Obfusc",1
"Spring","Ocie Elliott",1
"Spring","Octavian",1
"Spring","October Tooth",1
"Spring","Ofelia Marsh",1
"Spring","Olin Johnson",1
"Spring","Oliver Heldens",1
"Spring","Ollie Morris",1
"Spring","Olly Murs",1
"Spring","Omarion",1
"Spring","Opia",1
"Spring","Opus Orange",1
"Spring","Oran Juice Jones",1
"Spring","OshO",1
"Spring","Otis Redding",1
"Spring","PDR",1
"Spring","PHresher",1
"Spring","PNAU",1
"Spring","POWERS",1
"Spring","PSY",1
"Spring","PUBLIC",1
"Spring","Palace",1
"Spring","Palace Floor",1
"Spring","Palm Trees",1
"Spring","Pandrezz",1
"Spring","Pap Chanel",1
"Spring","Paramore",1
"Spring","Paravi",1
"Spring","Paris Texas",1
"Spring","Park Bird",1
"Spring","Pat Laine",1
"Spring","Patrick O'Hearn",1
"Spring","Patrik Jean",1
"Spring","Paul Canning",1
"Spring","Peking Duk",1
"Spring","Penelope Scott",1
"Spring","Pet Deaths",1
"Spring","Pete Tong",1
"Spring","Peter Bradley Adams",1
"Spring","Peter Broderick",1
"Spring","Peter Cetera",1
"Spring","Peter CottonTale",1
"Spring","Pharrell Williams",1
"Spring","Phil Wickham",1
"Spring","Philanthrope",1
"Spring","Phlocalyst",1
"Spring","Phoneboy",1
"Spring","Phony Ppl",1
"Spring","Piano Lullabies",1
"Spring","Pierre Koenigs",1
"Spring","Pinkfong",1
"Spring","Plastic Picnic",1
"Spring","Poju",1
"Spring","Pola Ris",1
"Spring","Pool Holograph",1
"Spring","Pop Culture",1
"Spring","Portugal. The Man",1
"Spring","Priceless Da Roc",1
"Spring","Primer Dia",1
"Spring","Priya Saraiya",1
"Spring","Pro Sounds of Nature",1
"Spring","Project AER",1
"Spring","Proto",1
"Spring","Psalm Trees",1
"Spring","Purrple Cat",1
"Spring","Pyrex Pryce",1
"Spring","Q",1
"Spring","Quest!on? Mark",1
"Spring","Quintino",1
"Spring","REYKO",1
"Spring","RIZ LA VIE",1
"Spring","RONNY J",1
"Spring","ROOM7",1
"Spring","Racoma",1
"Spring","Raffaella",1
"Spring","Raiche",1
"Spring","Rain Hard",1
"Spring","Rain Makers",1
"Spring","Rain Sounds",1
"Spring","Rain Sounds Factory STHLM",1
"Spring","Rain Sounds For Sleep",1
"Spring","Rammor",1
"Spring","Ramsey the Fourth",1
"Spring","Ramya",1
"Spring","Random Dinu",1
"Spring","Randy",1
"Spring","Ranjith Govind",1
"Spring","Raphael Creed",1
"Spring","Raphael Novarina",1
"Spring","Rapta",1
"Spring","Rat City",1
"Spring","Raujika",1
"Spring","Rayland Baxter",1
"Spring","Rebecka Aether",1
"Spring","Rebel Souljahz",1
"Spring","Rebelution",1
"Spring","Rebour",1
"Spring","Recueil",1
"Spring","Red Hot Chili Peppers",1
"Spring","Refeeld",1
"Spring","Refs",1
"Spring","Regina Scalli",1
"Spring","Rejjie Snow",1
"Spring","Rendezvous At Two",1
"Spring","Rexx Life Raj",1
"Spring","Reykon",1
"Spring","Rhode Chain",1
"Spring","Rick Springfield",1
"Spring","Ricky Montgomery",1
"Spring","Rina Sawayama",1
"Spring","Rio Da Yung Og",1
"Spring","Riton",1
"Spring","Ritu Pathak",1
"Spring","River Tiber",1
"Spring","Rixton",1
"Spring","Roar",1
"Spring","Robbie Williams",1
"Spring","Robert Linton",1
"Spring","Robin Knaak",1
"Spring","Rone",1
"Spring","Ronny Leon",1
"Spring","Roop Kumar Rathod",1
"Spring","Rose Cousins",1
"Spring","Rose Dive",1
"Spring","Rosemary & Garlic",1
"Spring","Ross Copperman",1
"Spring","Rostam",1
"Spring","Rowdy Rebel",1
"Spring","Royal & the Serpent",1
"Spring","Rudy Boy",1
"Spring","Ruhde",1
"Spring","Run The Jewels",1
"Spring","Rvssian",1
"Spring","Ryan Beatty",1
"Spring","Ryan Gosling",1
"Spring","Ryan Mack",1
"Spring","Ryan Woods",1
"Spring","S1mba",1
"Spring","SALES",1
"Spring","SINY",1
"Spring","SLACER",1
"Spring","SR",1
"Spring","STEPHAN",1
"Spring","Sachet-Parampara",1
"Spring","Saco",1
"Spring","Sade",1
"Spring","Saeko Seki",1
"Spring","Saint Maud",1
"Spring","Saint Raymond",1
"Spring","Sakloma24",1
"Spring","Salim-Sulaiman",1
"Spring","Salvador Bem",1
"Spring","Sam MacPherson",1
"Spring","Samarinen",1
"Spring","Samia",1
"Spring","Samuel Davids",1
"Spring","Samuel Kim",1
"Spring","Sandra van Nieuwland",1
"Spring","Sandro Cavazza",1
"Spring","Sarah Cothran",1
"Spring","Sarah and the Sundays",1
"Spring","Say Anything",1
"Spring","Scott Storch",1
"Spring","Seafret",1
"Spring","Sebastian Kamae",1
"Spring","SecondNameDanny",1
"Spring","Selina",1
"Spring","Serenity of Sound",1
"Spring","Seven Lions",1
"Spring","Severo",1
"Spring","Sevyn Streeter",1
"Spring","Shaan",1
"Spring","Shake Shake Go",1
"Spring","Shakka",1
"Spring","Shannon",1
"Spring","Shekar Chandra",1
"Spring","Sheryl Crow",1
"Spring","Shirtless Violinist",1
"Spring","Shoreline Mafia",1
"Spring","Shout Out Louds",1
"Spring","Shreya Ghoshal, Ashwin, Hari",1
"Spring","Shungudzo",1
"Spring","Shy Cope",1
"Spring","Shy Girls",1
"Spring","Sidhu Moose Wala",1
"Spring","Sidual.",1
"Spring","Sileon",1
"Spring","Silk City",1
"Spring","Silversun Pickups",1
"Spring","Simon Field",1
"Spring","Sin Squad (SS)",1
"Spring","Sinebreak",1
"Spring","Sitting Duck",1
"Spring","Sitza",1
"Spring","Skewby",1
"Spring","Sleep Tight",1
"Spring","Sleepwalkrs",1
"Spring","Sleepy Fish",1
"Spring","Slo Loris",1
"Spring","Slow Dancing Society",1
"Spring","Slow Meadow",1
"Spring","Slum Village",1
"Spring","Smartface",1
"Spring","Smeeagain",1
"Spring","Smoke Boys",1
"Spring","Snow Patrol",1
"Spring","SoMo",1
"Spring","Solange",1
"Spring","Somni",1
"Spring","Son Lux",1
"Spring","Sonny Alven",1
"Spring","Sonu Nigam",1
"Spring","Soprano",1
"Spring","Sorcha Richardson",1
"Spring","Sound Library XL",1
"Spring","Spencer.",1
"Spring","St. Lucia",1
"Spring","St. Vincent",1
"Spring","Stan Getz",1
"Spring","Stan Whitmire",1
"Spring","Stanton",1
"Spring","Stargate",1
"Spring","State of Sound",1
"Spring","StaySolidRocky",1
"Spring","Stefflon Don",1
"Spring","Step",1
"Spring","Stephan Moccio",1
"Spring","Stephane Legar",1
"Spring","Stephen Sanchez",1
"Spring","Stephen Thorpe",1
"Spring","Stereo Outdoor Sampling",1
"Spring","Steve Gorn",1
"Spring","Steve Jablonsky",1
"Spring","Steve Petrunak",1
"Spring","Stone Steps",1
"Spring","Stwo",1
"Spring","Styx",1
"Spring","Sugi.wa",1
"Spring","Sukhwinder Singh",1
"Spring","Sunset Rollercoaster",1
"Spring","Super8 & Tab",1
"Spring","Supergrass",1
"Spring","Susan Suarez",1
"Spring","Swimming Tapes",1
"Spring","Swizznife",1
"Spring","Sylvan Esso",1
"Spring","TDO - Thorsten Drucker Orchestra",1
"Spring","THE DRIVER ERA",1
"Spring","TIHTUS",1
"Spring","TLC",1
"Spring","TM Stevens",1
"Spring","TPR",1
"Spring","TRACE",1
"Spring","TWO LANES",1
"Spring","Ta-ku",1
"Spring","Taio Cruz",1
"Spring","Taking Back Sunday",1
"Spring","Talkdemonic",1
"Spring","Tall Heights",1
"Spring","Tank",1
"Spring","Tanna Leone",1
"Spring","Tapes",1
"Spring","Tapioka",1
"Spring","Tasha",1
"Spring","Tayla Parx",1
"Spring","Team Astro",1
"Spring","Tears For Fears",1
"Spring","Ted Gaupt",1
"Spring","Teenage Priest",1
"Spring","Texas Drew",1
"Spring","The Alan Parsons Project",1
"Spring","The Album Leaf",1
"Spring","The All-American Rejects",1
"Spring","The Ballroom Thieves",1
"Spring","The Bedtime Orchestra",1
"Spring","The Black Keys",1
"Spring","The Black Skirts",1
"Spring","The Blaze",1
"Spring","The Brook & The Bluff",1
"Spring","The Brother Brothers",1
"Spring","The Brummies",1
"Spring","The Budos Band",1
"Spring","The Cardigans",1
"Spring","The Dartmouth Aires",1
"Spring","The Duck",1
"Spring","The Flying Stars Of Brooklyn NY",1
"Spring","The Him",1
"Spring","The Ivy",1
"Spring","The Knocks",1
"Spring","The Lagoons",1
"Spring","The Lonely Island",1
"Spring","The Maccabees",1
"Spring","The Magician",1
"Spring","The Marias",1
"Spring","The NGHBRS",1
"Spring","The Oh Hellos",1
"Spring","The Outfield",1
"Spring","The Pharcyde",1
"Spring","The Ready Set",1
"Spring","The Relaxing Sounds of Swedish Nature",1
"Spring","The Rembrandts",1
"Spring","The Sugarhill Gang",1
"Spring","The Tide",1
"Spring","The Undercover Dream Lovers",1
"Spring","The White Noise Zen & Meditation Sound Lab",1
"Spring","The-Dream",1
"Spring","They Dream By Day",1
"Spring","This Will Destroy You",1
"Spring","Thomas Day",1
"Spring","Thomas Gold",1
"Spring","Thomas Rhett",1
"Spring","Thrupence",1
