"ID","SchoolPeriod","Song","Plays"
"-1782499791482586160","Freshman-Sophomore Summer","LCD Soundsystem ~ All My Friends",1
"7009022361941976836","Freshman-Sophomore Summer","Nyck Caution, Kirk Knight ~ All Night",1
"7801726772985961065","Freshman-Sophomore Summer","Chance the Rapper ~ All Night (feat. Knox Fortune)",1
"4991340542176446445","Freshman-Sophomore Summer","Lil Yachty ~ All You Had To Say",1
"307031585573212197","Freshman-Sophomore Summer","John Legend ~ All of Me",1
"-4592206461062637140","Freshman-Sophomore Summer","Kanye West ~ All of the Lights (Interlude)",1
"-8409132577703852271","Freshman-Sophomore Summer","Timeflies ~ All the Way",1
"-7257387024099934359","Freshman-Sophomore Summer","ALLBLACK ~ Allwhite",1
"1533932495713751034","Freshman-Sophomore Summer","6LACK ~ Alone / EA6",1
"-3436618713447979611","Freshman-Sophomore Summer","Anderson .Paak ~ Already (feat. Sir)",1
"125811459805539755","Freshman-Sophomore Summer","Jack Harlow ~ Already Best Friends (feat. Chris Brown)",1
"1316543566011134412","Freshman-Sophomore Summer","Logic ~ Alright (feat. Big Sean)",1
"5858859591550262062","Freshman-Sophomore Summer","Kota the Friend ~ Always (feat. Kyle & Braxton Cook)",1
"-4735895209233434283","Freshman-Sophomore Summer","Jazz Cartier ~ Always up to Something",1
"6074792218409512606","Freshman-Sophomore Summer","Wale ~ Ambition (feat. Meek Mill & Rick Ross)",1
"4706052766504253606","Freshman-Sophomore Summer","Rich Brian ~ Amen",1
"3765737398438981433","Freshman-Sophomore Summer","Meek Mill ~ Amen (feat. Drake)",1
"1390979626270922252","Freshman-Sophomore Summer","whiterosemoxie ~ American (Interlude)",1
"1245528020119821057","Freshman-Sophomore Summer","Estelle ~ American Boy (feat. Kanye West)",1
"4343230492018464906","Freshman-Sophomore Summer","MKTO ~ American Dream",1
"-4300942640284595373","Freshman-Sophomore Summer","Jeezy ~ American Dream (feat. J. Cole & Kendrick Lamar)",1
"-3437127850612879542","Freshman-Sophomore Summer","Piero Piccioni ~ Amore mio aiutami",1
"-3512174705208107653","Freshman-Sophomore Summer","A$AP Rocky ~ Angels",1
"-7834296119623930166","Freshman-Sophomore Summer","Khalid ~ Angels",1
"-700750480088647480","Freshman-Sophomore Summer","Dr. Dre ~ Animals (feat. Anderson .Paak)",1
"6359794776281300096","Freshman-Sophomore Summer","Xilent ~ Animation (feat. Diamond Eyes)",1
"-843138392083219609","Freshman-Sophomore Summer","Kid Cudi ~ Another Day",1
"-1202644065599530883","Freshman-Sophomore Summer","Travis Scott ~ Antidote",1
"5714380709786336975","Freshman-Sophomore Summer","Travis Scott, Ed Sheeran ~ Antisocial",1
"4847299222351296852","Freshman-Sophomore Summer","Curtis Roach ~ Anxietea.",1
"-6394756169139802119","Freshman-Sophomore Summer","SZA ~ Anything",1
"-916241633849058254","Freshman-Sophomore Summer","The Sugarhill Gang ~ Apache (7"""" Single Version)",1
"-5672991587074511516","Freshman-Sophomore Summer","J. Cole ~ Apparently",1
"7948025779919527914","Freshman-Sophomore Summer","Lady Gaga ~ Applause",1
"1820791264690690386","Freshman-Sophomore Summer","Rick Ross ~ Apple of My Eye (feat. Raphael Saadiq)",1
"811607205992603697","Freshman-Sophomore Summer","Rise Against ~ Architects",1
"954934741273964844","Freshman-Sophomore Summer","Mike WiLL Made-It ~ Aries (YuGo) [feat. Pharrell & Station Wagon P]",1
"-3655222832758783464","Freshman-Sophomore Summer","Mick Jenkins ~ As Seen in Bethsaida (feat. theMIND)",1
"-4014470704860798884","Freshman-Sophomore Summer","Flatbush Zombies ~ Ascension",1
"-700019179090562096","Freshman-Sophomore Summer","Flatbush Zombies ~ Ask Courtney",1
"-1278415687872545014","Freshman-Sophomore Summer","Juice WRLD, Future ~ Astronauts",1
"-5602460099653075986","Freshman-Sophomore Summer","ScHoolboy Q ~ Attention",1
"1387393998869031534","Freshman-Sophomore Summer","PnB Rock ~ Attention (feat. Wiz Khalifa)",1
"-8771420744000196110","Freshman-Sophomore Summer","OneRepublic ~ Au Revoir",1
"-1421272328566552130","Freshman-Sophomore Summer","The Joy Formidable ~ Austere",1
"163026696342140235","Freshman-Sophomore Summer","EARTHGANG ~ Avenue",1
"8451380039415150921","Freshman-Sophomore Summer","Generationals ~ Awake",1
"5639899120116271029","Freshman-Sophomore Summer","A Tribe Called Quest ~ Award Tour",1
"-846014321328928315","Freshman-Sophomore Summer","Domo Genesis ~ Awkward Groove",1
"-8338202847104418036","Freshman-Sophomore Summer","A$AP Ferg ~ Aww Yeah (feat. Lil Yachty)",1
"-1276877558862107251","Freshman-Sophomore Summer","Kenny Beats, 03 Greedo ~ Aye Twin (feat. KEY!)",1
"4631186781663564089","Freshman-Sophomore Summer","Smino ~ B Role",1
"4560361474796259309","Freshman-Sophomore Summer","Roy Woods ~ B-Town",1
"-2575719094510126627","Freshman-Sophomore Summer","Tory Lanez ~ B.B.W.W x Fake Show",1
"7007669361364223454","Freshman-Sophomore Summer","OutKast ~ B.O.B.",1
"3622130417941871872","Freshman-Sophomore Summer","Trippie Redd ~ BANG!",1
"6935956736557405438","Freshman-Sophomore Summer","Migos ~ BBO (Bad Bitches Only) [feat. 21 Savage]",1
"-8408597880964281717","Freshman-Sophomore Summer","Rihanna, PARTYNEXTDOOR ~ BELIEVE IT",1
"-485050227695001976","Freshman-Sophomore Summer","YG ~ BIG BANK (feat. 2 Chainz, Big Sean & Nicki Minaj)",1
"3480888329254541254","Freshman-Sophomore Summer","Jack Harlow ~ BIG CHILLIN",1
"4417391686636755990","Freshman-Sophomore Summer","Denzel Curry ~ BLACK BALLOONS l 13LACK 13ALLOONZ (feat. Twelve'len & GoldLink)",1
"-2575800224321339365","Freshman-Sophomore Summer","THE CARTERS ~ BLACK EFFECT",1
"-1709241152145317583","Freshman-Sophomore Summer","BROCKHAMPTON ~ BLEACH",1
"7154619047909082967","Freshman-Sophomore Summer","Aries ~ BLOSSOM",1
"4199893900587374404","Freshman-Sophomore Summer","DaBaby ~ BOP",1
"4054606152848733211","Freshman-Sophomore Summer","BROCKHAMPTON ~ BUMP",1
"-1923616776158830710","Freshman-Sophomore Summer","Travis Scott ~ BUTTERFLY EFFECT",1
"1247090324218402183","Freshman-Sophomore Summer","BROCKHAMPTON ~ BUZZCUT (feat. Danny Brown)",1
"-1494268996052094002","Freshman-Sophomore Summer","A$AP Rocky ~ Babushka Boi",1
"-9205090388395558078","Freshman-Sophomore Summer","Lil Uzi Vert ~ Baby Are You Home",1
"5930027612998209102","Freshman-Sophomore Summer","Bhad Bhabie ~ Babyface Savage (feat. Tory Lanez)",1
"-4448027839363796026","Freshman-Sophomore Summer","A$AP Rocky ~ Back Home (feat. Mos Def x Acyde)",1
"-122355522163759513","Freshman-Sophomore Summer","Drake ~ Back To Back",1
"6577877583490069367","Freshman-Sophomore Summer","Pitbull ~ Back in Time",1
"3549695322248972663","Freshman-Sophomore Summer","Trippie Redd, Cydnee with a C, Chris King ~ Back of My Mind",1
"7224438870870129327","Freshman-Sophomore Summer","SOB X RBE ~ Back to Back",1
"-8193570946103733562","Freshman-Sophomore Summer","Kendrick Lamar ~ Backseat Freestyle",1
"-411948370259703625","Freshman-Sophomore Summer","Kota the Friend ~ Backyard",1
"7875147738796174187","Freshman-Sophomore Summer","Daniel Powter ~ Bad Day",1
"-6537864925026929404","Freshman-Sophomore Summer","Juice WRLD ~ Bad Energy",1
"8379366706427395334","Freshman-Sophomore Summer","Lil Skies ~ Bad Girls (feat. Gucci Mane)",1
"-4304979654848335605","Freshman-Sophomore Summer","Khalid ~ Bad Luck",1
"5423609693193562419","Freshman-Sophomore Summer","Social Distortion ~ Bad Luck",1
"-7331647432536273650","Freshman-Sophomore Summer","Migos ~ Bad and Boujee (feat. Lil Uzi Vert)",1
"3479413653974989863","Freshman-Sophomore Summer","2 Chainz ~ Bailan (feat. Pharrell)",1
"2612338708677028371","Freshman-Sophomore Summer","6LACK ~ Balenciaga Challenge (feat. Offset)",1
"7226543475224625673","Freshman-Sophomore Summer","88GLAM ~ Bali (feat. NAV)",1
"-6608369037737753555","Freshman-Sophomore Summer","Comethazine ~ Bands",1
"-5239103800180415028","Freshman-Sophomore Summer","Kendrick Lamar ~ Barbed Wire (feat. Ash Riser)",1
"3551308210009094005","Freshman-Sophomore Summer","Mick Jenkins ~ Barcelona",1
"-2935008478228974962","Freshman-Sophomore Summer","River Tiber ~ Barcelona",1
"5137130536868202246","Freshman-Sophomore Summer","Tyler, The Creator ~ Bastard",1
"-7619489832213317847","Freshman-Sophomore Summer","Ashley Tisdale ~ Be Good to Me",1
"-4230720253283394238","Freshman-Sophomore Summer","Black Eyed Peas ~ Be Nice (feat. Snoop Dogg)",1
"-5169529162932770707","Freshman-Sophomore Summer","Oh Honey ~ Be Okay",1
"-3368419135814805310","Freshman-Sophomore Summer","Knxwledge ~ Be Safe",1
"1675585200164027132","Freshman-Sophomore Summer","Landon Cube ~ Beachtown",1
"-6755125222207215908","Freshman-Sophomore Summer","Migos ~ Beast",1
"-1202948343658383167","Freshman-Sophomore Summer","A Boogie wit da Hoodie ~ Beasty",1
"-7399910463449398319","Freshman-Sophomore Summer","Pop Smoke ~ Beat The Speaker",1
"3408770230094645641","Freshman-Sophomore Summer","Yvng Mickey ~ Beatbox 2",1
"3913161616129002244","Freshman-Sophomore Summer","Sean Kingston ~ Beautiful Girls",1
"-3941603829286326348","Freshman-Sophomore Summer","Eminem ~ Beautiful Pain (feat. Sia)",1
"-1926041926210904642","Freshman-Sophomore Summer","Kid Cudi ~ Beautiful Trip",1
"-8410828304364919622","Freshman-Sophomore Summer","Puff Daddy & The Family ~ Been Around the World (feat. The Notorious B.I.G. & Mase)",1
"5422846957675031989","Freshman-Sophomore Summer","Bryson Tiller ~ Been That Way",1
"-8625870401178989001","Freshman-Sophomore Summer","Nicki Minaj ~ Beez In the Trap (feat. 2 Chainz)",1
"-4951301971454716445","Freshman-Sophomore Summer","Bryson Tiller ~ Before You Judge",1
"-8481880744416264256","Freshman-Sophomore Summer","Lil Kleine ~ Bel Me Op (feat. Ronnie Flex)",1
"-6319909703270902889","Freshman-Sophomore Summer","Lil Wayne ~ Believe Me (feat. Drake)",1
"5569747883224837881","Freshman-Sophomore Summer","American Authors ~ Believer",1
"-1204226279185971676","Freshman-Sophomore Summer","Imagine Dragons ~ Believer",1
"309172001708882459","Freshman-Sophomore Summer","Lil Baby, Gunna ~ Belly",1
"4918854185379497885","Freshman-Sophomore Summer","Joey Bada$$ ~ Belly of the Beast (feat. Chronixx)",1
"6291440974993834874","Freshman-Sophomore Summer","Playboi Carti ~ Beno!",1
"-4446491515671770508","Freshman-Sophomore Summer","Eminem ~ Berzerk",1
"5281675446456766559","Freshman-Sophomore Summer","Young Thug ~ Best Friend",1
"8233669467735464313","Freshman-Sophomore Summer","DaBaby ~ Best Friend (feat. Rich The Kid)",1
"-701788356204615624","Freshman-Sophomore Summer","Drake ~ Best I Ever Had",1
"-7979765623548782782","Freshman-Sophomore Summer","Danny Brown ~ Best Life",1
"5567903331559789920","Freshman-Sophomore Summer","Travis Scott, Quavo, HUNCHO JACK ~ Best Man",1
"6506591968977101376","Freshman-Sophomore Summer","Daniel Caesar ~ Best Part (feat. H.E.R.)",1
"-3077524121565459938","Freshman-Sophomore Summer","Khalid ~ Better",1
"-2501334280862764665","Freshman-Sophomore Summer","Soldier Kidd ~ Better BE",1
"-989874892280481755","Freshman-Sophomore Summer","Kanye West ~ Big Brother",1
"-6177667159292049676","Freshman-Sophomore Summer","Dr. Dre ~ Big Ego's (feat. Hittman)",1
"-6032163530265821720","Freshman-Sophomore Summer","Lil Uzi Vert ~ Bigger Than Life",1
"5494678823402841813","Freshman-Sophomore Summer","Mario Judah ~ Bih Yah",1
"3910653188825513381","Freshman-Sophomore Summer","Frank Ocean ~ Biking (feat. JAY Z & Tyler, the Creator)",1
"6362232069924712728","Freshman-Sophomore Summer","tobi lou ~ Billy",1
"3116809687655141539","Freshman-Sophomore Summer","Vince Staples ~ Birds & Bees (feat. Daley)",1
"-7545286797773300260","Freshman-Sophomore Summer","Rihanna ~ Bitch Better Have My Money",1
"3478153052284731182","Freshman-Sophomore Summer","Kendrick Lamar ~ Bitch, Don't Kill My Vibe (feat. JAY Z)",1
"666628152523415621","Freshman-Sophomore Summer","Flying Lotus ~ Black Balloons Reprise (feat. Denzel Curry)",1
"-554516858883078894","Freshman-Sophomore Summer","Rae Sremmurd ~ Black Beatles (feat. Gucci Mane)",1
"2471756338635035099","Freshman-Sophomore Summer","Joey Bada$$ ~ Black Beetles",1
"-1564059399061513776","Freshman-Sophomore Summer","Polo G ~ Black Hearted",1
"-844734291389412891","Freshman-Sophomore Summer","Santana ~ Black Magic Woman",1
"3984850374842659381","Freshman-Sophomore Summer","Kendrick Lamar ~ Black Panther",1
"-3221538597336427048","Freshman-Sophomore Summer","A Tribe Called Quest ~ Black Spasmodic",1
"5426525682319771914","Freshman-Sophomore Summer","Bryson Tiller ~ Blame",1
"4560595039715851728","Freshman-Sophomore Summer","Calvin Harris ~ Blame (feat. John Newman)",1
"6576283947801746472","Freshman-Sophomore Summer","Kanye West, John Legend ~ Blame Game (feat. John Legend)",1
"3695177219547546576","Freshman-Sophomore Summer","Leona Lewis ~ Bleeding Love",1
"7082447779334053924","Freshman-Sophomore Summer","Drake ~ Blem",1
"1391499114523371380","Freshman-Sophomore Summer","Chance the Rapper ~ Blessings (feat. Jamila Woods)",1
"-7328402761033905846","Freshman-Sophomore Summer","Chance the Rapper ~ Blessings (feat. Ty Dolla $ign, Raury, BJ The Chicago Kid & Anderson .Paak)",1
"-7040372469618742278","Freshman-Sophomore Summer","The Weeknd ~ Blinding Lights",1
"164790460133491568","Freshman-Sophomore Summer","Amine ~ Blinds",1
"1675899866362258434","Freshman-Sophomore Summer","Ramones ~ Blitzkrieg Bop",1
"-4878147666054278513","Freshman-Sophomore Summer","A Boogie wit da Hoodie ~ Blood On My Denim",1
"1679762529044528423","Freshman-Sophomore Summer","UnoTheActivist ~ Blood Sweat & Tears",1
"3116189710271899387","Freshman-Sophomore Summer","Polo G ~ Bloody Canvas",1
"-5888711330164601248","Freshman-Sophomore Summer","Bryson Tiller ~ Blowing Smoke",1
"2615072658112177632","Freshman-Sophomore Summer","Big Sean ~ Body Language (feat. Ty Dolla $ign & Jhene Aiko)",1
"7011342805257495655","Freshman-Sophomore Summer","Queen ~ Bohemian Rhapsody",1
"5641445795615197155","Freshman-Sophomore Summer","Beast Coast ~ Bones (feat. Flatbush Zombies, The Underachievers, Nyck Caution & Kirk Knight)",1
"-2327917728722995818","Freshman-Sophomore Summer","Childish Gambino ~ Bonfire",1
"4127825279500273905","Freshman-Sophomore Summer","Polo G ~ Boom",1
"-5814779736647511711","Freshman-Sophomore Summer","The Cool Kids ~ Boomin' (feat. Tennille)",1
"1751214704934210924","Freshman-Sophomore Summer","Bruce Springsteen ~ Born to Run",1
"379846561944212687","Freshman-Sophomore Summer","Metro Boomin ~ Borrowed Love (feat. Swae Lee & Wizkid)",1
"-123418823228105992","Freshman-Sophomore Summer","Lil Pump ~ Boss",1
"-6033422141678831152","Freshman-Sophomore Summer","Quality Control, Migos ~ Bosses Don't Speak",1
"19369206639820539","Freshman-Sophomore Summer","Gucci Mane ~ Both (feat. Drake)",1
"21170260045720192","Freshman-Sophomore Summer","Flatbush Zombies ~ Bounce",1
"-3726476951421786796","Freshman-Sophomore Summer","Kanye West ~ Bound 2",1
"-6970176458773444671","Freshman-Sophomore Summer","Pop Smoke ~ Bout A Million (feat. 21 Savage & 42 Dugg)",1
"3911699801649432573","Freshman-Sophomore Summer","Kenny Beats, 03 Greedo ~ Brad Pitt",1
"3622072457507360156","Freshman-Sophomore Summer","Chance the Rapper ~ Brain Cells",1
"-1347781205182904203","Freshman-Sophomore Summer","Pink Floyd ~ Brain Damage",1
"-1346985414894883365","Freshman-Sophomore Summer","Vince Staples ~ Brand New Tyga",1
"7873749469140507774","Freshman-Sophomore Summer","PARTYNEXTDOOR ~ Break From Toronto",1
"-6536423516624445067","Freshman-Sophomore Summer","The Script ~ Breakeven (Falling to Pieces)",1
"5281862586531862394","Freshman-Sophomore Summer","Kanye West ~ Breathe In Breathe Out (feat. Ludacris)",1
"1751093306177369774","Freshman-Sophomore Summer","Carnage ~ Bricks (feat. Migos)",1
"5279685455295635818","Freshman-Sophomore Summer","Cordae ~ Broke As Fuck",1
"-555694632646115405","Freshman-Sophomore Summer","Tory Lanez ~ Broke In A Minute",1
"7587509465261070917","Freshman-Sophomore Summer","Kirk Knight ~ Brokeland",1
"2590799760124750245","Freshman-Sophomore Summer","Polo G ~ Broken Guitars (feat. Scorey)",1
"-7979997738511719212","Freshman-Sophomore Summer","Pop Smoke ~ Brush Em (feat. Rah Swish)",1
"-4301395677637061417","Freshman-Sophomore Summer","Anderson .Paak ~ Bubblin",1
"3622863749874759673","Freshman-Sophomore Summer","tobi lou ~ Buff Baby",1
"1821423092232371512","Freshman-Sophomore Summer","Ace Hood ~ Bugatti (feat. Future & Rick Ross)",1
"9025444811230903795","Freshman-Sophomore Summer","Lil Mosey ~ Burberry Headband",1
"7588147543410075560","Freshman-Sophomore Summer","Kid Cudi ~ Burn Baby Burn",1
"-8336493214676397186","Freshman-Sophomore Summer","Jonas Brothers ~ Burnin' Up",1
"-8915769896777360632","Freshman-Sophomore Summer","The Isley Brothers ~ Busted (feat. JS)",1
"1966754336901899580","Freshman-Sophomore Summer","Jungle ~ Busy Earnin'",1
"451131770160582037","Freshman-Sophomore Summer","Kid Cudi ~ By Design (feat. Andre Benjamin)",1
"2974605088288398591","Freshman-Sophomore Summer","Wu-Tang Clan ~ C.R.E.A.M. (Cash Rules Everything Around Me) [feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk]",1
"-1347377433587375559","Freshman-Sophomore Summer","A$AP Rocky ~ CALLDROPS (feat. Kodak Black)",1
"6648295296161419815","Freshman-Sophomore Summer","slowthai, Skepta ~ CANCELLED",1
"670132181423160369","Freshman-Sophomore Summer","BROCKHAMPTON ~ CASH",1
"-6753262340475570932","Freshman-Sophomore Summer","Denzel Curry ~ CASH MANIAC l CAZH MAN1AC (feat. Nyyjerya)",1
"-8336263329483508985","Freshman-Sophomore Summer","Migos ~ CC (feat. Gucci Mane)",1
"3769438609533393361","Freshman-Sophomore Summer","BROCKHAMPTON ~ CHAIN ON (feat. JPEGMAFIA)",1
"6001411734333529050","Freshman-Sophomore Summer","Tyler, The Creator ~ CHERRY BOMB",1
"-1709800831536690523","Freshman-Sophomore Summer","BROCKHAMPTON ~ CHICK",1
"-7905161175886982742","Freshman-Sophomore Summer","Lil Yachty ~ COUNT ME IN",1
"-8769891991934274016","Freshman-Sophomore Summer","Red Hot Chili Peppers ~ Californication",1
"4054955614661132950","Freshman-Sophomore Summer","Rae Sremmurd ~ Came a Long Way",1
"4127071609768875156","Freshman-Sophomore Summer","NLE Choppa ~ Camelot",1
"1891827441531793311","Freshman-Sophomore Summer","Drake ~ Can I",1
"-5239077768565062309","Freshman-Sophomore Summer","Dayglow ~ Can I Call You Tonight?",1
"-1204792429090607223","Freshman-Sophomore Summer","SonReal ~ Can I Get a Witness",1
"1243234414170971705","Freshman-Sophomore Summer","Trippie Redd ~ Can You Rap Like Me, Pt. 2 (feat. Chris King)",1
"-987778825930595323","Freshman-Sophomore Summer","SOB X RBE ~ Can't",1
"-843690346777055539","Freshman-Sophomore Summer","Amine ~ Can't Decide",1
"1387895192538528892","Freshman-Sophomore Summer","Lil Baby ~ Can't Explain",1
"7731327261424494873","Freshman-Sophomore Summer","The Weeknd ~ Can't Feel My Face",1
"-5818083454340654567","Freshman-Sophomore Summer","J. Cole ~ Can't Get Enough (feat. Trey Songz)",1
"8737843394126957441","Freshman-Sophomore Summer","Drake ~ Can't Have Everything",1
"4919928460063846788","Freshman-Sophomore Summer","Dave East ~ Can't Ignore (feat. 2 Chainz)",1
"-7329919148926769111","Freshman-Sophomore Summer","NxWorries, Knxwledge, Anderson .Paak ~ Can't Stop",1
"379339509516056870","Freshman-Sophomore Summer","OneRepublic ~ Can't Stop",1
"-4014658879133012202","Freshman-Sophomore Summer","Kanye West ~ Can't Tell Me Nothing",1
"-3222408326855252029","Freshman-Sophomore Summer","Lil Uzi Vert ~ Canadian Goose",1
"4559615256260968772","Freshman-Sophomore Summer","Post Malone ~ Candy Paint",1
"20640820756581533","Freshman-Sophomore Summer","Big Mouf'Bo ~ Capitol Hill",1
"-3871429806669866006","Freshman-Sophomore Summer","Tory Lanez ~ Care for You",1
"93125404198173052","Freshman-Sophomore Summer","The Beatles ~ Carry That Weight",1
"90520177334817608","Freshman-Sophomore Summer","YoungBoy Never Broke Again ~ Carter Son",1
"670053635634281636","Freshman-Sophomore Summer","Young Thug ~ Cartier Gucci Scarf (feat. Lil Duke)",1
"-8987789125902751220","Freshman-Sophomore Summer","Calvin Harris ~ Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M)",1
"3116692293531532784","Freshman-Sophomore Summer","Gunna ~ Cash War",1
"8812192682991245536","Freshman-Sophomore Summer","MadeinTYO ~ Cashing Out",1
"6143916039221661811","Freshman-Sophomore Summer","Takeoff ~ Casper",1
"1966657123164791187","Freshman-Sophomore Summer","Kelly Clarkson ~ Catch My Breath",1
"-7041280861832958237","Freshman-Sophomore Summer","Southside, G Herbo ~ Catch Up (feat. Chief Keef)",1
"740328406822571020","Freshman-Sophomore Summer","Kanye West ~ Celebration",1
"-6754334798895720635","Freshman-Sophomore Summer","Logic ~ Celebration",1
"3981334109478495642","Freshman-Sophomore Summer","Earl Sweatshirt ~ Centurion (feat. Vince Staples)",1
"-5598002750969751463","Freshman-Sophomore Summer","Freddie Dredd ~ Cha Cha",1
"8881198677427154492","Freshman-Sophomore Summer","Cha Cha Slide ~ Cha Cha Slide",1
"1823111719535259987","Freshman-Sophomore Summer","J. Cole ~ Chaining Day",1
"5999098645130093642","Freshman-Sophomore Summer","Mac DeMarco ~ Chamber of Reflection",1
"-3942279175007199910","Freshman-Sophomore Summer","Chipmunk ~ Champion (feat. Chris Brown)",1
"7875112077532738608","Freshman-Sophomore Summer","Danny Brown ~ Change Up",1
"162352367826187172","Freshman-Sophomore Summer","Haiti Babii ~ Change Ya Life",1
"3767321902617852732","Freshman-Sophomore Summer","Gucci Mane ~ Changed (feat. Big Sean)",1
"-8411896506194990557","Freshman-Sophomore Summer","Nicki Minaj, Lil Wayne ~ Changed It",1
"3911713724603116946","Freshman-Sophomore Summer","Swae Lee, Slim Jxmmi, Rae Sremmurd ~ Changed Up",1
"1172291490564652711","Freshman-Sophomore Summer","Kendrick Lamar ~ Chapter Six",1
"8089524479105679163","Freshman-Sophomore Summer","Beats Antique ~ Charon's Crossing",1
"-7186586925599038936","Freshman-Sophomore Summer","Gary Portnoy ~ Cheers Theme (Full Length Record)",1
"-50071618568344210","Freshman-Sophomore Summer","Breathe Carolina ~ Chemicals",1
"-5600362294551238927","Freshman-Sophomore Summer","Kota the Friend ~ Chicago Diner",1
"-1206243758580483373","Freshman-Sophomore Summer","Rob $tone ~ Chill Bill (feat. J. Davi$ & Spooks)",1
"7875517677931032546","Freshman-Sophomore Summer","The Doobie Brothers ~ China Grove (2016 Remastered)",1
"-5166306893827005991","Freshman-Sophomore Summer","Chester Watson ~ Chinamen (feat. Kahmi Wan)",1
"-990273974236785349","Freshman-Sophomore Summer","Sheck Wes ~ Chippi Chippi",1
"-698573484058608516","Freshman-Sophomore Summer","The 1975 ~ Chocolate",1
"3551891954414193385","Freshman-Sophomore Summer","Playboi Carti ~ Choppa Won't Miss (feat. Young Thug)",1
"7946032154486730644","Freshman-Sophomore Summer","Trippie Redd ~ Chosen",1
"1895548424171043000","Freshman-Sophomore Summer","Anderson .Paak ~ Chosen One (Instrumental)",1
"7658825774596440240","Freshman-Sophomore Summer","Anderson .Paak ~ Chosen One (feat. Sonyae)",1
"1028395536606912347","Freshman-Sophomore Summer","Kota the Friend ~ Church",1
"-8771807148111601859","Freshman-Sophomore Summer","BJ the Chicago Kid ~ Church (feat. Chance The Rapper & Buddy)",1
"-7617158123036175922","Freshman-Sophomore Summer","Mac Miller ~ Cinderella (feat. Ty Dolla $ign)",1
"-6463928752673289927","Freshman-Sophomore Summer","Eminem ~ Cinderella Man",1
"4198398104388202001","Freshman-Sophomore Summer","Young Thug ~ Circle of Bosses (feat. Quavo)",1
"-8050449464085211611","Freshman-Sophomore Summer","Mac Miller ~ Circles",1
"-770711206745726057","Freshman-Sophomore Summer","Miguel ~ City of Angels",1
"6864725164459253649","Freshman-Sophomore Summer","Don Toliver ~ Clap",1
"-6394115082113043636","Freshman-Sophomore Summer","YungManny ~ Clap For 'Em (feat. Flo Milli & Sada Baby)",1
"3623618487711656294","Freshman-Sophomore Summer","Zedd ~ Clarity (feat. Foxes)",1
"6865670130714193937","Freshman-Sophomore Summer","MKTO ~ Classic",1
"3408398075090332445","Freshman-Sophomore Summer","Kota the Friend ~ Clinton Hill",1
"-9203910734600442580","Freshman-Sophomore Summer","Kanye West, JAY-Z, Big Sean ~ Clique",1
"-5169649290573877442","Freshman-Sophomore Summer","Gaelan Riekert ~ Clonazepam",1
"-3583520474022416462","Freshman-Sophomore Summer","Lil Baby ~ Close Friends",1
"-339982456017719373","Freshman-Sophomore Summer","JID ~ Cludder",1
"-5526637716279219885","Freshman-Sophomore Summer","The Black Keys ~ Coal Black Mattie",1
"4197542755835428706","Freshman-Sophomore Summer","Khalid ~ Coaster",1
"-3437844756011011273","Freshman-Sophomore Summer","Chance the Rapper ~ Cocoa Butter Kisses (feat. Vic Mensa & Twista)",1
"-3077556963917932840","Freshman-Sophomore Summer","Khalid ~ Cold Blooded",1
"-8192799524531936558","Freshman-Sophomore Summer","Earl Sweatshirt ~ Cold Summers",1
"4848996822422453849","Freshman-Sophomore Summer","J. Cole ~ Cole World",1
"-4733814434914329937","Freshman-Sophomore Summer","Grouplove ~ Colours",1
"5640917066603425015","Freshman-Sophomore Summer","Jain ~ Come",1
"-700470606752036874","Freshman-Sophomore Summer","Selena Gomez ~ Come & Get It",1
"6434374233440550946","Freshman-Sophomore Summer","Osibih ~ Come Closer",1
"-6535770934927572616","Freshman-Sophomore Summer","Anderson .Paak ~ Come Down",1
"-7975884278326721581","Freshman-Sophomore Summer","Pharrell Williams ~ Come Get It Bae",1
"6215862401862773074","Freshman-Sophomore Summer","Anderson .Paak ~ Come Home (feat. Andre 3000)",1
"3261693969163945615","Freshman-Sophomore Summer","John Newman ~ Come and Get It",1
"5204867513052657354","Freshman-Sophomore Summer","The Black Keys ~ Come on and Go with Me",1
"-8772129754600049119","Freshman-Sophomore Summer","Kendrick Lamar ~ Complexion (A Zulu Love) [feat. Rapsody]",1
"6362552076796072857","Freshman-Sophomore Summer","Mac Miller ~ Congratulations (feat. Bilal)",1
"-7688856802571063973","Freshman-Sophomore Summer","Post Malone ~ Congratulations (feat. Quavo)",1
"5713232716033839147","Freshman-Sophomore Summer","Tory Lanez ~ Connection (feat. Fabolous, Davo & Paloma Ford)",1
"-1926607637413465253","Freshman-Sophomore Summer","Barry Manilow ~ Copacabana",1
"-121703999688512564","Freshman-Sophomore Summer","Verzache ~ Coping Mechanisms",1
"8377484621944241485","Freshman-Sophomore Summer","Nas ~ Cops Shot the Kid (feat. Kanye West)",1
"-4448252539420676014","Freshman-Sophomore Summer","Dave East ~ Corey",1
"1029458252214673000","Freshman-Sophomore Summer","Kid Cudi ~ Cosmic Warrior",1
"5282553201502258432","Freshman-Sophomore Summer","JID, Dreamville, Bas ~ Costa Rica (feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask the Slump God)",1
