"ID","SchoolPeriod","Song","Plays"
"2gP19KH3V5JlR5MycAIL3R","Freshman-Sophomore Summer","Jorja Smith ~ Bussdown (feat. Shaybo)",1
"3UdeiRi9lvuViExy3T8rkU","Freshman-Sophomore Summer","Tasha ~ But There's Still The Moon",1
"5zyeMlX6fHlfs00mSrGn54","Freshman-Sophomore Summer","MAX ~ Butterflies - Jean Tonique Remix",1
"3Yt0liwMgB3I0xv3FQBDzI","Freshman-Sophomore Summer","Lucky Daye ~ Buying Time",1
"0vR2rIVORmgeKiGIgNT0fV","Freshman-Sophomore Summer","Calvin Harris ~ By Your Side (feat. Tom Grennan)",1
"3ZFosXgzvmN6wXs9wTaIxh","Freshman-Sophomore Summer","Calvin Harris ~ By Your Side (feat. Tom Grennan) - Oliver Heldens Remix",1
"39RwDjX4s7OuUvlutGjBZI","Freshman-Sophomore Summer","Masego ~ Bye Felicia",1
"5JfbkEPTaqnAVy9ITdphCl","Freshman-Sophomore Summer","Major Lazer ~ C'est Cuit (feat. Aya Nakamura & Swae Lee)",1
"46dCsLxJrAlcdcTjZ3q9g1","Freshman-Sophomore Summer","Major Lazer ~ C'est Cuit (feat. Aya Nakamura & Swae Lee) - Major Lazer VIP Remix",1
"7KZ5MMVgBVox9ycroB2UrI","Freshman-Sophomore Summer","Travis Scott ~ CAROUSEL",1
"0IUgswE9wJaY4QIQZEDTKe","Freshman-Sophomore Summer","Russ ~ CIVIL WAR - Bonus",1
"5LHHKZOwV8XW4LJP2C64mw","Freshman-Sophomore Summer","Gunna ~ COOLER THAN A BITCH (feat. Roddy Ricch)",1
"2njUxZ4151DWIrfIK3loFj","Freshman-Sophomore Summer","Billie Eilish ~ COPYCAT - Sofi Tukker Remix",1
"46oHvXwpEZOFX518we1nJD","Freshman-Sophomore Summer","Tyler, The Creator ~ CORSO",1
"1evWpIlEfSZnXtHtpILB6b","Freshman-Sophomore Summer","DMNDS ~ Calabria",1
"7EWwiyBXMaLzoSXwWZkYyU","Freshman-Sophomore Summer","Haux ~ Calico",1
"6n2mSMIi9NFRM1a8Ooqg21","Freshman-Sophomore Summer","NoMBe ~ California Girls - Remix",1
"1xpXnpIpuvzpx9jz15baJF","Freshman-Sophomore Summer","NAV ~ Call Me",1
"1OrOiGKB335VxjXiOklg6n","Freshman-Sophomore Summer","Dexta Daps ~ Call Me If (Remix)",1
"6LNjIsgHNs4q75uPt4rYf6","Freshman-Sophomore Summer","Sebastian Ingrosso ~ Calling (Lose My Mind) - Radio Edit",1
"3J8EOeKLTLXORtWPpOU5bE","Freshman-Sophomore Summer","Lil Tjay ~ Calling My Phone",1
"0irplcCrIYLzpPn2B9CjKw","Freshman-Sophomore Summer","Steve Void ~ Calling My Phone",1
"2IpHdNslMW4mijoiTKF3j3","Freshman-Sophomore Summer","Edu Lahmar ~ Calm Skies",1
"3FTGaPHBo9p6fce4rYOfxT","Freshman-Sophomore Summer","Nicolai Bertoli ~ Calm after the Storm",1
"49bwfMGoolJUoxWohblFQ6","Freshman-Sophomore Summer","Amenazzy ~ Calmarme II",1
"2EFgCK9cWFRnt1xyZ57Jc4","Freshman-Sophomore Summer","Flenn ~ Calme",1
"1yHmbFm61m6aGqemhyOv5T","Freshman-Sophomore Summer","redveil ~ Campbell",1
"10jQXhaM4w42AQtznpO5zB","Freshman-Sophomore Summer","Kina ~ Can We Kiss Forever? - Instrumental",1
"67HKtdqchK0rmODxsBeWT8","Freshman-Sophomore Summer","Elton John ~ Can You Feel The Love Tonight",1
"1CCRNe5uDWnO7PUgjxHp2v","Freshman-Sophomore Summer","Spillage Village ~ Can't Call It",1
"4DSR2cb7UzNxOk6JF8lSU6","Freshman-Sophomore Summer","Dance Fruits Music ~ Can't Feel My Face",1
"2kMarngrIWYgmAdVjruuuW","Freshman-Sophomore Summer","Tank ~ Can't Let It Show",1
"1gQh2VXPhXUdbEgsaHFuNv","Freshman-Sophomore Summer","MOWE ~ Can't Stop (Tu Ru Tu) (feat. Norah B.)",1
"7sapK3JjhYBSlQjebul9W4","Freshman-Sophomore Summer","Yann Muller ~ Can't Take My Eyes Off You",1
"6Q7mn0KjoCZGYeuWR8pAmZ","Freshman-Sophomore Summer","Marshmello ~ Candy Kid",1
"40oAlYpWjFG0LdrhodVnRN","Freshman-Sophomore Summer","Bryce Vine ~ Care At All",1
"1VG7hlZpY73n8h8NgidVTh","Freshman-Sophomore Summer","Maluma ~ Carnaval",1
"5hTpBe8h35rJ67eAWHQsJx","Freshman-Sophomore Summer","Amine ~ Caroline",1
"3FZEv9JddkjHNFiMVxJYpS","Freshman-Sophomore Summer","Kygo ~ Carry Me (feat. Julia Michaels)",1
"0Ws8D3EWUDgY962Xftb0h5","Freshman-Sophomore Summer","Calvin Harris ~ Cash Out (feat. ScHoolboy Q, PARTYNEXTDOOR & D.R.A.M.)",1
"3GweDldi2HrraUKLexWUeb","Freshman-Sophomore Summer","ayokay ~ Cassette",1
"1opARDDYaOeE1QUdwXmBGu","Freshman-Sophomore Summer","Majid Jordan ~ Caught Up (feat. Khalid)",1
"44540FXlRgSIn2cziKYRN2","Freshman-Sophomore Summer","Green Bull ~ Cha Cha Slide",1
"5fGzPMN2xj7vU01qcJOFRy","Freshman-Sophomore Summer","Kaskade ~ Chains Chilled (with Project 46)",1
"2aHlRZIGUFThu3eQePm6yI","Freshman-Sophomore Summer","Kanye West ~ Champion",1
"0GCM5KftJbqql849j3bMVV","Freshman-Sophomore Summer","Lofi Fruits Music ~ Chandelier",1
"6Nle9hKrkL1wQpwNfEkxjh","Freshman-Sophomore Summer","Frank Ocean ~ Chanel",1
"5azix4xbmL7Vx9hRhlZL9B","Freshman-Sophomore Summer","KillBunk ~ Chanel Bag",1
"2qhId6ko1ug9A0mw8BQJs8","Freshman-Sophomore Summer","Arin Ray ~ Change (with Kehlani)",1
"6xVNLDRZtnQsKGKIbPxUi5","Freshman-Sophomore Summer","H.E.R. ~ Change - from the Netflix Series """"We The People""""",1
"7cDpMO5wuWgvv3j4INRBeB","Freshman-Sophomore Summer","Lauv ~ Changes",1
"3HLqkcMhbDNLW56o1CpuUA","Freshman-Sophomore Summer","Hector Hellstrom ~ Charming Spring",1
"6y6xhAgZjvxy5kR5rigpY3","Freshman-Sophomore Summer","Alesso ~ Chasing Stars (feat. James Bay)",1
"1bUr0x9puG0YSNrfq8jTzd","Freshman-Sophomore Summer","Petit Biscuit ~ Chateau",1
"6lIRYe72fn1pf7TNqfI0ul","Freshman-Sophomore Summer","Cautious Clay ~ Cheesin' (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",1
"6ze3EsyWfg27l9O1TIXVDt","Freshman-Sophomore Summer","Church-Hill ~ Cherry Cola",1
"7eZOvhHWlB3AcrOuZfTTOA","Freshman-Sophomore Summer","Russ ~ Cherry Hill",1
"5SYcKZYmQnHBW1LGLOi8sH","Freshman-Sophomore Summer","Sachet-Parampara ~ Chhor Denge",1
"3D8sT8D3f5egWSQnF0fbqu","Freshman-Sophomore Summer","Dominic Fike ~ Chicken Tenders",1
"4XLCFFvRG1qQ8kT4uzwYZC","Freshman-Sophomore Summer","Polo G ~ Chinatown",1
"6axvnGwB3rtoriGI1lPhTz","Freshman-Sophomore Summer","SALES ~ Chinese New Year",1
"67M0ONQYZV4MmD7QyhNvz3","Freshman-Sophomore Summer","Ari Lennox ~ Chocolate Pomegranate",1
"5X4tAxxNC5XaSgcIW3xhj7","Freshman-Sophomore Summer","Sara Kays ~ Chosen Last",1
"5igYXEgB6IPo7LNtQ71ZMT","Freshman-Sophomore Summer","Universo ~ Ciclo Solar",1
"6kf7ZCJjEbjZXikivKOsvJ","Freshman-Sophomore Summer","Claude Debussy ~ Claire de lune",1
"60wwxj6Dd9NJlirf84wr2c","Freshman-Sophomore Summer","Zedd ~ Clarity",1
"7krGSbOnw13S7tIpgVEWAo","Freshman-Sophomore Summer","Diljit Dosanjh ~ Clash",1
"6FE2iI43OZnszFLuLtvvmg","Freshman-Sophomore Summer","MKTO ~ Classic",1
"1AP7yzd4qSdKVcupPC827R","Freshman-Sophomore Summer","Pusher ~ Clear - Shawn Wasabi Remix",1
"4N9QsmvQJcGwJHAmDmBttU","Freshman-Sophomore Summer","Young Thug ~ Climax (feat. 6lack)",1
"6aobxnP69yUk9ImyTZE6tD","Freshman-Sophomore Summer","Paul Freeman ~ Closer Still - Acoustic",1
"2izS9lcHVT1wYZjx2Zgq2w","Freshman-Sophomore Summer","Pink Sweat$ ~ Coke & Henny Pt. 2",1
"5jYe1mOKg5zUx0enf1DOdz","Freshman-Sophomore Summer","Boy In Space ~ Cold",1
"1PYVWMwBocquvlCpYzwwxA","Freshman-Sophomore Summer","Akane ~ Color Me Blue",1
"3WtCu35qpzGCLIGa8pczdu","Freshman-Sophomore Summer","Halsey ~ Colors - Audien Remix",1
"02R2z7JWV0G8VuU1xs58OB","Freshman-Sophomore Summer","Jain ~ Come",1
"1Ser4X0TKttOvo8bgdytTP","Freshman-Sophomore Summer","Rae Sremmurd ~ Come Get Her",1
"0NDx2QYoEdgH9HTn5yfXeA","Freshman-Sophomore Summer","Alexander 23 ~ Come Here and Leave Me Alone",1
"3MrWxJaD2AT0W9DjWF64Vm","Freshman-Sophomore Summer","Dexys Midnight Runners ~ Come On Eileen",1
"6DZz58CbF0AKw5PCKqNKcM","Freshman-Sophomore Summer","Kanye West ~ Come to Life",1
"1WLaaBniF09Mc9PHQwPR1C","Freshman-Sophomore Summer","Mauve ~ Come with Me",1
"03mfJFcTsxfldb0DPI4ygj","Freshman-Sophomore Summer","Jhene Aiko ~ Comfort Inn Ending (Freestyle)",1
"2bjUaPcNAcVekh2SJ3SIR8","Freshman-Sophomore Summer","Tungevaag ~ Coming Up (feat. Victor Crone)",1
"7iDFuSWvN0DTNy3gxUwsBn","Freshman-Sophomore Summer","Arin Ray ~ Communication (feat. DRAM)",1
"1CwRFMS5BYudsGXaY0k48M","Freshman-Sophomore Summer","Akon ~ Como No (feat. Becky G)",1
"4tGzyc35jXEYSVNaqNEKnS","Freshman-Sophomore Summer","K.A.A.N. ~ Concealed the Outro",1
"2RxbUs1UfebXymMwrAKZVB","Freshman-Sophomore Summer","Lucky Daye ~ Concentrate",1
"58kwvMXeOlsvzPqUlyj75Y","Freshman-Sophomore Summer","Logic ~ Confess",1
"2Wpf66d6S1qZO4Mt39PvEz","Freshman-Sophomore Summer","Rich Brian ~ Confetti",1
"6cVstYpU7fB0IKhJJmaqVe","Freshman-Sophomore Summer","Khruangbin ~ Connaissais de Face",1
"7I0YyekxVcECn4x9xJ3yPU","Freshman-Sophomore Summer","Enluv ~ Contemplate",1
"6J5pmiUOSEXFgPmpfxIQ7t","Freshman-Sophomore Summer","Feb ~ Cooler Than Me",1
"0wdMcK7ejJRdi2AiY2wLGk","Freshman-Sophomore Summer","Emotional Oranges ~ Corners Of My Mind",1
"6mbAEqHq7U8CZNmdjZQZM9","Freshman-Sophomore Summer","Benjamin Carter ~ Cosmic",1
"3PlzW6Y96xvzjeXbyXaIqA","Freshman-Sophomore Summer","THEY. ~ Count Me In",1
"6sy3LkhNFjJWlaeSMNwQ62","Freshman-Sophomore Summer","OneRepublic ~ Counting Stars",1
"036hOnC2Ee9Rb3utfT5Het","Freshman-Sophomore Summer","Lofi Fruits Music ~ Cradles",1
"66TRwr5uJwPt15mfFkzhbi","Freshman-Sophomore Summer","Soulja Boy ~ Crank That (Soulja Boy)",1
"7egj375ez0KtF3bYCfAHdZ","Freshman-Sophomore Summer","ILLENIUM ~ Crashing (feat. Bahari)",1
"3K7vPyMCcecKRotnu08MMP","Freshman-Sophomore Summer","Chelsea Cutler ~ Crazier Things (with Noah Kahan)",1
"4P5tPq60W4LLYcoXLgWlYx","Freshman-Sophomore Summer","Hope Tala ~ Crazy",1
"70FZ4UgQ3yO4QbUNb9T5od","Freshman-Sophomore Summer","Magnifikate ~ Crazy - Louis The Child Remix",1
"4eYrjXGlDycrqg7a0Wgwed","Freshman-Sophomore Summer","King Von ~ Crazy Story",1
"4uOB38YHMECrfSCQA3Jiud","Freshman-Sophomore Summer","Crystal Skies ~ Crazy While We're Young - Friendzone Remix",1
"3oGSYfpXW9Z26s0tHiab6w","Freshman-Sophomore Summer","Jonas Gewald ~ Crossing The Line",1
"1d9Ve8caYURgqYEVuEHMww","Freshman-Sophomore Summer","Alexander 23 ~ Cry Over Boys",1
"3LUbhoAnLn3pLz6R9JYGXU","Freshman-Sophomore Summer","Uffe Jorgensen ~ Crystal Glass",1
"03MWa1FMygR3RrQoQytsjS","Freshman-Sophomore Summer","Kid Cudi ~ Cudi Zone",1
"7d6MywFjsWZuDdpGOa6orT","Freshman-Sophomore Summer","Ryan Beatty ~ Cupid",1
"60Havhrl9ckcCL7X0EzQP9","Freshman-Sophomore Summer","Lofi Fruits Music ~ Cursed Quill",1
"3DYZKxjG8SZrWpVcoUilqQ","Freshman-Sophomore Summer","Mounika. ~ Cut My Hair",1
"7eZ7ODAt9cALYnWLO8F6Fd","Freshman-Sophomore Summer","The Weeknd ~ D.D.",1
"7jBC9m5d4RkwJxzJAXUAio","Freshman-Sophomore Summer","BredMan ~ D.G.A.F.",1
"4356Typ82hUiFAynbLYbPn","Freshman-Sophomore Summer","Usher ~ DJ Got Us Fallin' In Love (feat. Pitbull)",1
"0gUov70Krz4TdREAByTlGU","Freshman-Sophomore Summer","Snoh Aalegra ~ DYING 4 YOUR LOVE",1
"4pJzUvwU5ufYr8rLdQ6aYK","Freshman-Sophomore Summer","Tiny Meat Gang ~ Daddy (feat. Quinn XCII)",1
"3GI61nYQMfL6diHPFU0YLB","Freshman-Sophomore Summer","Baby Rose ~ Damn",1
"55rn9bs7vZBsEK4Y4URraH","Freshman-Sophomore Summer","CORBAL ~ Dance with Me",1
"5EV4bGHxVN0kHpcAFvgnTt","Freshman-Sophomore Summer","boy pablo ~ Dance, Baby!",1
"4ZhBTKqXyEpRR6GC8bVV2z","Freshman-Sophomore Summer","Almeda ~ Dancing Fairies",1
"1fKfNwz9b2zkY9SoC5NC7I","Freshman-Sophomore Summer","Luis Berra ~ Dancing Michelangelo",1
"2eAvDnpXP5W0cVtiI0PUxV","Freshman-Sophomore Summer","Ruth B. ~ Dandelions",1
"2d6TuppzOeiaMHuaddPO9K","Freshman-Sophomore Summer","Elke Fischer ~ Dark Skies, Bright Stars",1
"6ltwanTt7xjvZ3rPayPppS","Freshman-Sophomore Summer","Big Sean ~ Dark Sky (Skyscrapers)",1
"4iM9eLz4bxqkGvR9uFmmo2","Freshman-Sophomore Summer","Sean Kingston ~ Darkest Times (feat. G Herbo)",1
"5lwVd35Zg6DJ4qibVMq99H","Freshman-Sophomore Summer","Luis Fonsi ~ Date La Vuelta",1
"6TOqU9kVOg0Z16EEN3FKOm","Freshman-Sophomore Summer","Colton Bryan ~ Dawn Rise",1
"764QZXmgb5fDwh1NU8pYcd","Freshman-Sophomore Summer","Nujabes ~ Dawn on the Side",1
"6dmeeUH8rYiHDQfeBAzWTg","Freshman-Sophomore Summer","Jack Miller ~ Daydream",1
"5QTFijKBM9oCO5vH744k7r","Freshman-Sophomore Summer","STEPHAN ~ Daytrip",1
"2wWboDFZJPWXVNlHUbdSVQ","Freshman-Sophomore Summer","Tori Kelly ~ Dear No One",1
"2XbptLgxPCu3JXlBgpYF2K","Freshman-Sophomore Summer","Jaden ~ Deep End",1
"2SSFvQBwsxeazzo7z5l9gD","Freshman-Sophomore Summer","Steve Aoki ~ Delirious (Boneless) (feat. Kid Ink)",1
"3DMs7bahbQTnoxCjgP7qoK","Freshman-Sophomore Summer","Pop Smoke ~ Demeanor (feat. Dua Lipa)",1
"57zRWXTQCFRV3zwg0NR8Ck","Freshman-Sophomore Summer","Alec Benjamin ~ Demons",1
"5rYTMjVkGioNF4MpSQISlg","Freshman-Sophomore Summer","Loyle Carner ~ Desoleil (Brilliant Corners)",1
"5fYN8kPYyAWWJUBX57vmXb","Freshman-Sophomore Summer","Oliver Heldens ~ Details (feat. Boy Matthews)",1
"6LbxdGYdaxpuTr5iRyeTp3","Freshman-Sophomore Summer","Emanuel ~ Detention",1
"3AAufodtnqwvGMzklCU7qd","Freshman-Sophomore Summer","Nice & Wild ~ Diamond Girl",1
"2KZybiXVEQExXm2vtAcP8f","Freshman-Sophomore Summer","Jacob Banks ~ Diddy Bop (x Louis The Child)",1
"2IpeTEPICyB66jjg2hU4Vg","Freshman-Sophomore Summer","OneRepublic ~ Didn't I",1
"56snZW9rwqvNwyKuFszzmM","Freshman-Sophomore Summer","SRTW ~ Die for You",1
"00BnfL75e8vHSGCmwUWbEk","Freshman-Sophomore Summer","Tory Lanez ~ Diego",1
"2RXX9jqotSAz1zfJaX3MlK","Freshman-Sophomore Summer","Atif Aslam ~ Dil Jalane Ki Baat",1
"3ggtU1ZOKO8ZNiqPNyXGcm","Freshman-Sophomore Summer","Trinidad Cardona ~ Dinero",1
"4haJoBPbPj9QFKNpp9e8kx","Freshman-Sophomore Summer","Drake ~ Diplomatic Immunity",1
"1JXMGldyq6kP7gubarTwG1","Freshman-Sophomore Summer","SASH ~ Dirt",1
"3xQjivjUZ4KnUslduTEYKC","Freshman-Sophomore Summer","Kaskade ~ Disarm You (feat. Ilsey)",1
"5dgkSJAuFXZnwz7OAFUnIk","Freshman-Sophomore Summer","6LACK ~ Disconnect",1
"2l3gQ8Zv1KlGqyE6B4ntPC","Freshman-Sophomore Summer","OneRepublic ~ Distance",1
"7gVwgc8b3XnO87TpmXXFA5","Freshman-Sophomore Summer","The Kid LAROI ~ Diva (feat. Lil Tecca)",1
"1KbfyEZmBDhaeHnO2w2ZxR","Freshman-Sophomore Summer","ODESZA ~ Divide (feat. Kelsey Bulkin)",1
"5MmZvtfEIRxWWVM2hcKvS8","Freshman-Sophomore Summer","BabyJake ~ Do I Fit In Your Shoes?",1
"5q2RrKxolPmERgX5u3Vv9Q","Freshman-Sophomore Summer","Lofi Fruits Music ~ Do I Wanna Know?",1
"2GEWEaFGI4Nz28puxMXl8l","Freshman-Sophomore Summer","Emotional Oranges ~ Don't Be Lazy",1
"5BQrp63SHCVf4bzCzJePne","Freshman-Sophomore Summer","Lil Wayne ~ Don't Cry (feat. XXXTENTACION)",1
"5A3fPy30SN2wuzrahpcxvV","Freshman-Sophomore Summer","Andy Grammer ~ Don't Give Up On Me - (From """"Five Feet Apart"""")",1
"1058fW9H3fZA6QjYCdOBad","Freshman-Sophomore Summer","Camila Cabello ~ Don't Go Yet",1
"5Ddp5V1M84fKmXbtDhASu0","Freshman-Sophomore Summer","Mike Perry ~ Don't Hide",1
"09yhMTRqQ1I1dniu3PoIQi","Freshman-Sophomore Summer","Lost Kings ~ Don't Kill My High",1
"1E6DEDWDKHoOW0fcFuDghV","Freshman-Sophomore Summer","Khalid ~ Don't Pretend (feat. SAFE)",1
"7LRmDx4pMTQuOBBwRT1MCT","Freshman-Sophomore Summer","Young T & Bugsey ~ Don't Rush (feat. Headie One)",1
"0Dc7J9VPV4eOInoxUiZrsL","Freshman-Sophomore Summer","Jeremih ~ Don't Tell 'Em",1
"7mlUgG3YkaE8AWRzsdEcNn","Freshman-Sophomore Summer","Ella Mai ~ Don't Want You",1
"4hObp5bmIJ3PP3cKA9K9GY","Freshman-Sophomore Summer","Bobby McFerrin ~ Don't Worry Be Happy",1
"2TJ1FOCmCBkKm418MjVw5D","Freshman-Sophomore Summer","Kanye West ~ Donda",1
"3VlW71ZRJPEjd17W0bW28D","Freshman-Sophomore Summer","Kanye West ~ Donda Chant",1
"308mVlvGzbi2fbkXPscrYu","Freshman-Sophomore Summer","Aly Youranday ~ Dont Give up the Fight",1
"4pSt0Jm7y5bvhm3o14pTnJ","Freshman-Sophomore Summer","Marc Wavy ~ Dopamine",1
"1OBAWijV9qQIBu5fCHRomS","Freshman-Sophomore Summer","David Bisbal ~ Dos Veces",1
"0ydWtuBJ9G6qoNL28TTdIH","Freshman-Sophomore Summer","St. Vincent ~ Down",1
"0x3TibRgnSqzkcwrqBd4iX","Freshman-Sophomore Summer","Jeremih ~ Down On Me",1
"1WiO3xraIqjeYgugojWgqQ","Freshman-Sophomore Summer","Emotional Oranges ~ Down To Miami (feat. Becky G)",1
"2nelvMgL7LyIUAYwmmRyy1","Freshman-Sophomore Summer","Cosmo's Midnight ~ Down for You",1
"5ULSZYu1E1CWT8wAQ6NnfW","Freshman-Sophomore Summer","Clouderr ~ Downstairs",1
"3d7SAAfRMZzuYNqfJhR3bI","Freshman-Sophomore Summer","R3HAB ~ Downtown (with Kelvin Jones)",1
"0yW6HgHIYZXsnY3omz4AjG","Freshman-Sophomore Summer","R3HAB ~ Downtown (with Kelvin Jones) - All That MTRS Remix",1
"1aRSdvKuD2ZAkkNxWX8WSK","Freshman-Sophomore Summer","Doris Melwin ~ Dream Reality",1
"40bUx81llF44hfd73XuXe8","Freshman-Sophomore Summer","Stevie B ~ Dreamin' of Love",1
"5ZXGpzCzBc931t9ze9DmCv","Freshman-Sophomore Summer","Pentatonix ~ Dreams",1
"5IdnvXOpSMZ0a3P1yhsTCf","Freshman-Sophomore Summer","Elijah Lee ~ Dreamy",1
"06u5LrUpbosQlQ1QJFhPpG","Freshman-Sophomore Summer","SZA ~ Drew Barrymore",1
"6eDfe957aV4sqGnDhlSikJ","Freshman-Sophomore Summer","Rich Brian ~ Drive Safe",1
"6IlQTriFgUeEbVx3Y10sia","Freshman-Sophomore Summer","Logic ~ Driving Ms Daisy",1
"4E0teOQQQwagLVvQ7VfYm1","Freshman-Sophomore Summer","Afro B ~ Drogba (Joanna)",1
"4dzifrtt5uoB6Blb791hmL","Freshman-Sophomore Summer","PLVTINUM ~ Drunk Enough to Say That I Love You",1
"6urLjX35oXXRYtcH1b3dCh","Freshman-Sophomore Summer","Huncho Jack ~ Dubai Shit",1
"3vzU8JQZr2pEv7Snndvkk0","Freshman-Sophomore Summer","Ludovico Einaudi ~ Due Tramonti - Remastered 2020",1
"2Ms8MDDtYBw7M3K5F3EqPX","Freshman-Sophomore Summer","Mimi Webb ~ Dumb Love",1
"7vYzWlDUalocUHnAlcSbUc","Freshman-Sophomore Summer","Calan McIntyre ~ Dunmore",1
"6zeE5tKyr8Nu882DQhhSQI","Freshman-Sophomore Summer","Kansas ~ Dust in the Wind",1
"7urtwZEtOypb3r8HNi42dT","Freshman-Sophomore Summer","boa ~ Duvet",1
"5k9BcVWNFpsU35Ojv7LjGQ","Freshman-Sophomore Summer","Cautious Clay ~ Dying in the Subtlety",1
"5Jg9DV3m2umJpoHXV2e6j8","Freshman-Sophomore Summer","Gallant ~ Dynamite.",1
"5hVghJ4KaYES3BFUATCYn0","Freshman-Sophomore Summer","Tyler, The Creator ~ EARFQUAKE",1
"1EaKU4dMbesXXd3BrLCtYG","Freshman-Sophomore Summer","Kendrick Lamar ~ ELEMENT.",1
"7BFsQB2C6KmaiqjKfHVWmG","Freshman-Sophomore Summer","PARTYNEXTDOOR ~ EYE ON IT",1
"2k9N4caeCIJLOWwWwssrEM","Freshman-Sophomore Summer","Bruno Major ~ Easily",1
"0wwID7yO1cYaSF3phXQ4uY","Freshman-Sophomore Summer","Roxy Tones ~ Easy",1
"3gzIK2dGSVvPBiohsTwEWZ","Freshman-Sophomore Summer","Troye Sivan ~ Easy",1
"5RzU4gY5ClDruyBpJbnlD8","Freshman-Sophomore Summer","CoryaYo ~ Easylike",1
"2hl6q70unbviGo3g1R7uFx","Freshman-Sophomore Summer","Luis Fonsi ~ Echame La Culpa",1
"6lVlGZ1MhetE0cvO7fJSsV","Freshman-Sophomore Summer","Beauvois ~ Echo",1
"10d7h0DIYmkaWdHg7t7pjt","Freshman-Sophomore Summer","ODESZA ~ Echoes (feat. Py)",1
"3CFS6vCzVVsWL5veYusCe7","Freshman-Sophomore Summer","Jinsang ~ Egyptian Pools",1
"3umS4y3uQDkqekNjVpiRUs","Freshman-Sophomore Summer","Nicky Jam ~ El Amante",1
"4OKmYJF7Wk8uJxv68wFH0j","Freshman-Sophomore Summer","Alvaro Soler ~ El Mismo Sol",1
"7qCAVkHWZkF44OzOUKf8Cr","Freshman-Sophomore Summer","Nicky Jam ~ El Perdon (with Enrique Iglesias)",1
"63eV5hreY9feQP2CmYavpj","Freshman-Sophomore Summer","Katy Perry ~ Electric - Pokemon 25 Version",1
"5TS35gt7vTSBTUmYHlEq3R","Freshman-Sophomore Summer","Bo Beauve ~ Elmo Dawn",1
"1g0xyCMUBKUaMDCk00Hhmk","Freshman-Sophomore Summer","Novo Amor ~ Embody Me",1
"4ZkQ2t966y0fmTW6TWNwR2","Freshman-Sophomore Summer","21 Savage ~ Emergency (feat. Gunna & Young Thug)",1
"5Rnv9hVUuyc5Q7jiFRHRwm","Freshman-Sophomore Summer","Hazey Eyes ~ Emotion",1
"64c7VPaG2oVXyhfq57peBd","Freshman-Sophomore Summer","Big Wild ~ Empty Room - Cabu Remix",1
"4tO2Ol08xzay6zcfhDKpuN","Freshman-Sophomore Summer","Goth Babe ~ Encinitas",1
"4Ml78attuNrvTjf56HPmCr","Freshman-Sophomore Summer","Jaden ~ Endless Summer feat. Raury",1
"2FGyZllOwDIALirU4HK6hZ","Freshman-Sophomore Summer","Josh Kramer ~ Enouement",1
"0AISJtBDtZXgB2fuvcjQEN","Freshman-Sophomore Summer","Said The Sky ~ Erase Me",1
"1KSqYYJFyfTecXFk9M0prc","Freshman-Sophomore Summer","Wisin ~ Escapate Conmigo (feat. Ozuna)",1
"1Ik1CbIvuinRaQePV5IDuY","Freshman-Sophomore Summer","Benny Martin ~ Everglow",1
"3Yn97I3qIj7Px0Bi4rkD2q","Freshman-Sophomore Summer","Dan Stevens ~ Evermore",1
"1JSTJqkT5qHq8MDJnJbRE1","Freshman-Sophomore Summer","The Police ~ Every Breath You Take",1
"5wrmiwRiM8v52XuVElTm0k","Freshman-Sophomore Summer","Louis The Child ~ Every Color (with Foster The People)",1
"0uXQpEJemFp9z0OJvecPwu","Freshman-Sophomore Summer","Zmeyev ~ Every Night",1
"5OtvDpNhxUde1hkAjvzSzE","Freshman-Sophomore Summer","Lennon Stella ~ Every Time You Go Away",1
"3GVkPk8mqxz0itaAriG1L7","Freshman-Sophomore Summer","XXXTENTACION ~ Everybody Dies In Their Nightmares",1
"3Wl8LnSbqsJU8X8V9KhdkR","Freshman-Sophomore Summer","Yoke Lore ~ Everybody Wants to Be Loved",1
"5JF353xKQVcUAhdzNAkg0n","Freshman-Sophomore Summer","Jaden ~ Everything",1
"6YknKaV8KIL3D8SY9FDEw9","Freshman-Sophomore Summer","ODESZA ~ Everything At Your Feet (feat. The Chamanas)",1
"1MQ8ydvrTnn2QJgXFATJvD","Freshman-Sophomore Summer","6LACK ~ Ex Calling",1
"1eCTQhsNA31FcwyNcJcf86","Freshman-Sophomore Summer","Sista Prod ~ Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",1
"0iDuW211AjTsYDPsLxyqX4","Freshman-Sophomore Summer","Victoria Monet ~ F.U.C.K.",1
"1gVCEnryJhkdQcuC0Kbvor","Freshman-Sophomore Summer","DaBaby ~ FIND MY WAY",1
"6lruHh1jF7ezgbLv72xYmf","Freshman-Sophomore Summer","Arizona Zervas ~ FML",1
"30Zcjs7pgEkmJA1lEbGSWT","Freshman-Sophomore Summer","Kanye West ~ FML",1
"1AXJqw8lCf3chqvgq4U8mA","Freshman-Sophomore Summer","Dixie ~ FUCKBOY",1
"7aJwamBFV2pjHTXUnlDgZb","Freshman-Sophomore Summer","Tone Stith ~ FWM",1
"2QdVcmVPIxW826rRJDf58l","Freshman-Sophomore Summer","Ruel ~ Face To Face",1
"1yBzu0yQRyG3OJSXHr2oJy","Freshman-Sophomore Summer","Louis The Child ~ Fade Away",1
