"Season","Artist","Plays"
"Summer","Mastodon",4
"Summer","Meduza, Goodboys, Becky Hill",4
"Summer","Melvoni, Kill Jasper",4
"Summer","Men At Work",4
"Summer","Michael Da Vinci",4
"Summer","Michael Jackson",4
"Summer","Mumford & Sons",4
"Summer","NOFX",4
"Summer","Natasha Bedingfield",4
"Summer","Nate Ruess",4
"Summer","Nicki Minaj",4
"Summer","Nigo, A$AP Rocky",4
"Summer","Oasis",4
"Summer","Olivia Rodrigo",4
"Summer","Paramore",4
"Summer","Quiet Riot",4
"Summer","Rihanna, PARTYNEXTDOOR",4
"Summer","Rio Da Yung Og",4
"Summer","Rod Wave",4
"Summer","Sigma",4
"Summer","Smino, Jay2, Bari",4
"Summer","Sufjan Stevens",4
"Summer","Swae Lee",4
"Summer","Swae Lee, Post Malone",4
"Summer","TOBi, Mick Jenkins",4
"Summer","Tay B",4
"Summer","Taylor Swift",4
"Summer","Tee Grizzley, Takeoff, Quality Control",4
"Summer","The Cataracs, Far East Movement, Dev",4
"Summer","The Police",4
"Summer","The Wolfmen",4
"Summer","Timmy Trumpet, Blasterjaxx",4
"Summer","Toto",4
"Summer","Travis Scott, Quality Control, Offset",4
"Summer","Trilla Kid",4
"Summer","V. Bozeman, Timbaland",4
"Summer","Vince Staples, Foushee",4
"Summer","Wayne Newton",4
"Summer","Weezer",4
"Summer","XXL Freshman",4
"Summer","Ye Ali, Jazz Cartier",4
"Summer","Yebba, Drake",4
"Summer","Yogi",4
"Summer","Young Rising Sons",4
"Summer","a-ha",4
"Winter","1200344352",4
"Winter","Atwood",4
"Winter","Ayo & Teo",4
"Winter","Bass Drum of Death",4
"Winter","Bicep",4
"Winter","Black Thought",4
"Winter","Blue Oyster Cult",4
"Winter","Blueface",4
"Winter","Busta Rhymes",4
"Winter","Caleb Peters",4
"Winter","Chairman Fred Hampton, Jr.",4
"Winter","Cl4pers",4
"Winter","Craig Xen",4
"Winter","David Dallas",4
"Winter","Dick Dale & His Del-Tones",4
"Winter","Don Toliver, CHASE B",4
"Winter","Eagles",4
"Winter","Fekky",4
"Winter","Gaelan Riekert",4
"Winter","Grover Washington, Jr., Bill Withers",4
"Winter","Gym Class Heroes",4
"Winter","Hot Chelle Rae",4
"Winter","Hott Headzz",4
"Winter","Jasiah, Dro Kenji",4
"Winter","Jeezy",4
"Winter","Joey Bada$$, Glass Animals",4
"Winter","John Newman",4
"Winter","Kanye West, Chris Martin",4
"Winter","Kanye West, John Legend",4
"Winter","Kenny Mason, JID",4
"Winter","Kevin Gates",4
"Winter","Kid Trunks, Flyboy Tarantino, Craig Xen, Bass Santana",4
"Winter","LINKIN PARK, JAY-Z",4
"Winter","Lauryn Hill",4
"Winter","Lil Pump",4
"Winter","Lou Bega",4
"Winter","Lynchparty",4
"Winter","Mac DeMarco",4
"Winter","Major Lazer",4
"Winter","Mani Hoffman",4
"Winter","Masego",4
"Winter","Men At Work",4
"Winter","Metro Boomin, Future",4
"Winter","Michael Buble",4
"Winter","Ms. Danniboo, DJ Rell",4
"Winter","N.E.R.D, MIA, Kendrick Lamar",4
"Winter","Nasty C, Ari Lennox",4
"Winter","Nelly",4
"Winter","Nelly Furtado",4
"Winter","Nipsey Hussle, JAY-Z",4
"Winter","Nova Rockafeller",4
"Winter","OG DAYV",4
"Winter","Paramore",4
"Winter","Pink Sweat$",4
"Winter","Popp Hunna",4
"Winter","Q-Tip, GoonRock, Fergie",4
"Winter","Quality Control, Offset, Lil Yachty",4
"Winter","R.E.M.",4
"Winter","Rakim",4
"Winter","Raleigh Ritchie",4
"Winter","Redbone",4
"Winter","Rich Gang",4
"Winter","Rihanna, Mike WiLL Made-It",4
"Winter","Rise Against",4
"Winter","Robert DeLong",4
"Winter","Ronny & The Daytonas",4
"Winter","SUGA, Juice WRLD, BTS",4
"Winter","Shay Lia, KAYTRANADA",4
"Winter","Skepta, Pop Smoke, Kid Cudi",4
"Winter","Smino, Saba",4
"Winter","Sol K. Bright's Hollywaiians",4
"Winter","Spillage Village",4
"Winter","SpotemGottem",4
"Winter","Statik Selektah, Kota the Friend",4
"Winter","Stunna 4 Vegas, Polo G, NLE Choppa, Mike WiLL Made-It",4
"Winter","Tay-K",4
"Winter","Tears for Fears",4
"Winter","The Atlantics",4
"Winter","The Killers",4
"Winter","The Neighbourhood",4
"Winter","The Night Marchers",4
"Winter","The Sugarhill Gang",4
"Winter","The Turtles",4
"Winter","The Vaccines",4
"Winter","The Weeknd, Swedish House Mafia",4
"Winter","The Who",4
"Winter","Thundercat",4
"Winter","Tinie Tempah",4
"Winter","Toto",4
"Winter","Trenchtown",4
"Winter","Trey Songz",4
"Winter","Trick Trick, Royce da 5'9, Eminem, DeJ Loaf, Danny Brown, Big Sean",4
"Winter","Trippie Redd, Rich Brian, Joji, Baauer, ???",4
"Winter","Trouble",4
"Winter","V. Bozeman, Timbaland",4
"Winter","Vampire Weekend",4
"Winter","Vince Staples, Ty Dolla $ign",4
"Winter","Wham!",4
"Winter","Yeah Yeah Yeahs",4
"Winter","Young Money",4
"Winter","iLoveMakonnen",4
"Winter","reggie, monte booker, Kenny Beats",4
"Winter","tobi lou, Galimatias",4
"Fall","14 trapdoors",3
"Fall","5 Seconds of Summer",3
"Fall","ANTKNEE",3
"Fall","Alabama Shakes",3
"Fall","Albin Lee Meldau",3
"Fall","America",3
"Fall","American Authors",3
"Fall","Bad Bunny",3
"Fall","Bad Meets Evil",3
"Fall","Bahamas",3
"Fall","Bastille",3
"Fall","Ben E. King",3
"Fall","Beyonce",3
"Fall","Billy Joel",3
"Fall","Bobby Helms",3
"Fall","Boston",3
"Fall","Brand New",3
"Fall","Buddy Holly",3
"Fall","Carlyle Fraser",3
"Fall","Cheech & Chong",3
"Fall","Chuck Strangers",3
"Fall","Cosmo Pyke",3
"Fall","DJ Kool",3
"Fall","DMX",3
"Fall","David Bowie",3
"Fall","Death from Above 1979",3
"Fall","Deee-Lite",3
"Fall","Doja Cat",3
"Fall","Dreamville, Cozz, Bas",3
"Fall","Free Nationals, Chronixx",3
"Fall","Galantis",3
"Fall","Gnarls Barkley",3
"Fall","GoldLink",3
"Fall","Golden Earring",3
"Fall","Green Day",3
"Fall","Griff",3
"Fall","Hoobastank",3
"Fall","Ike & Tina Turner",3
"Fall","Imagine Dragons",3
"Fall","Interpol",3
"Fall","J. Cole, EARTHGANG, Dreamville",3
"Fall","JAY-Z, Alicia Keys",3
"Fall","JID, Ari Lennox",3
"Fall","Jack Harlow, Babyface Ray",3
"Fall","Jack Harlow, Felly",3
"Fall","Jimmy Durante",3
"Fall","John Newman",3
"Fall","Johnny Cash",3
"Fall","Johnny Rain",3
"Fall","KYLE",3
"Fall","Kap G",3
"Fall","KuiBtw",3
"Fall","LSD",3
"Fall","Landon Cube",3
"Fall","Lil Pump",3
"Fall","Lil Pump, French Montana, Diplo",3
"Fall","Lil Pump, Kanye West",3
"Fall","Lindsey Stirling",3
"Fall","Link Wray",3
"Fall","Living Colour",3
"Fall","Mac Dre",3
"Fall","Mac Miller, Kali Uchis, Free Nationals",3
"Fall","Mani Hoffman",3
"Fall","Masego, Don Toliver",3
"Fall","Mastodon",3
"Fall","Metro Boomin, Future, Chris Brown",3
"Fall","Metro Boomin, John Legend",3
"Fall","Michael Buble",3
"Fall","Mike Posner",3
"Fall","Moslikely",3
"Fall","My Chemical Romance",3
"Fall","Nardo Wick, Lil Baby",3
"Fall","Nebu Kiniza",3
"Fall","Nick Colionne",3
"Fall","Nicki Minaj, Gucci Mane",3
"Fall","NxWorries, Knxwledge, H.E.R., Anderson .Paak",3
"Fall","ODIE",3
"Fall","P!nk",3
"Fall","PRO ERA",3
"Fall","Passenger",3
"Fall","Paul Rosenberg",3
"Fall","Perry Como",3
"Fall","Phil Collins",3
"Fall","Pinback",3
"Fall","Pressa, Murda Beatz, Lil Uzi Vert",3
"Fall","RJmrLA",3
"Fall","Rejjie Snow, MF DOOM, Cam O'bi",3
"Fall","River Tiber",3
"Fall","Roar",3
"Fall","Rupert Holmes",3
"Fall","Ryan Adams & The Cardinals",3
"Fall","Ryan Lewis, Macklemore, Hollis",3
"Fall","Sage the Gemini",3
"Fall","Simple Plan",3
"Fall","Snow Patrol",3
"Fall","SoFaygo",3
"Fall","Soft Cell",3
"Fall","Soldier Kidd",3
"Fall","Steve Lacy",3
"Fall","Stunna 4 Vegas, Polo G",3
"Fall","THE CARTERS",3
"Fall","THE DRIVER ERA",3
"Fall","TOBi, Mick Jenkins",3
"Fall","Taio Cruz",3
"Fall","Takeoff, Quavo, Quality Control, Offset",3
"Fall","Taking Back Sunday",3
"Fall","Tammi Terrell, Marvin Gaye",3
"Fall","The All-American Rejects",3
"Fall","The Animals",3
"Fall","The B-52's",3
"Fall","The Chainsmokers",3
"Fall","The Vaccines",3
"Fall","The Weeknd, Metro Boomin, 21 Savage",3
"Fall","They Might Be Giants (For Kids)",3
"Fall","Tom Petty",3
"Fall","Travel Ott",3
"Fall","Travis Scott, JACKBOYS",3
"Fall","Travis Scott, Kendrick Lamar",3
"Fall","Travis Scott, Metro Boomin",3
"Fall","Trippie Redd, Playboi Carti",3
"Fall","Trv. Scout",3
"Fall","Vika Jigulina, Edward Maya",3
"Fall","Vince Staples, Billie Eilish",3
"Fall","Vince Staples, Foushee",3
"Fall","Vince Staples, Mustard",3
"Fall","Watson, Jonah Zed",3
"Fall","Whitney Houston",3
"Fall","Ye Ali, Jazz Cartier",3
"Fall","Young Rising Sons",3
"Fall","Young Thug, Travis",3
"Fall","Zedd",3
"Fall","bbno$",3
"Fall","iLoveMakonnen, Lil Peep",3
"Fall","slowthai, Mount Kimbie, James Blake",3
"Spring","3 Doors Down",3
"Spring","Bad Religion",3
"Spring","Bakar",3
"Spring","Barlito",3
"Spring","Bazzi",3
"Spring","Bell Biv DeVoe",3
"Spring","Billy Joel",3
"Spring","Breakbot",3
"Spring","Brodsky Quartet",3
"Spring","Bruce Springsteen",3
"Spring","CGB",3
"Spring","CJ Fly",3
"Spring","Cody Jinks",3
"Spring","Cordae",3
"Spring","Corroded",3
"Spring","Cyndi Lauper",3
"Spring","DDG",3
"Spring","DJ ESCO",3
"Spring","DJ Snake",3
"Spring","Daniel Caesar, Brandy",3
"Spring","Daughtry",3
"Spring","Dion",3
"Spring","Dropkick Murphys",3
"Spring","EGOVERT",3
"Spring","Eagles",3
"Spring","Elvis Presley",3
"Spring","FINNEAS",3
"Spring","Finger Eleven",3
"Spring","Flyboy Tarantino, Craig Xen",3
"Spring","Foster the People",3
"Spring","Gaelan Riekert",3
"Spring","Galantis",3
"Spring","Gbabysan",3
"Spring","Gnarls Barkley",3
"Spring","Greg Street, DJ Greg Street",3
"Spring","Grover Washington, Jr., Bill Withers",3
"Spring","Hanson",3
"Spring","Harry Belafonte",3
"Spring","ICECOLDBISHOP",3
"Spring","Iyaz",3
"Spring","JAY-Z, Alicia Keys",3
"Spring","Jack Harlow, Babyface Ray",3
"Spring","Jack Stauber",3
"Spring","Jamie xx",3
"Spring","Jetta",3
"Spring","Jimmy Eat World",3
"Spring","Joseph McFashion",3
"Spring","Joyner Lucas, Chris Brown",3
"Spring","Juice WRLD, Halsey",3
"Spring","KAMI",3
"Spring","Kanye West, John Legend",3
"Spring","Kill Jasper, Amaru Cloud",3
"Spring","Kool & The Gang",3
"Spring","Lil West",3
"Spring","Ludacris",3
"Spring","Lute, J. Cole, Dreamville",3
"Spring","MGMT",3
"Spring","Mac DeMarco",3
"Spring","Mac Miller, Kali Uchis, Free Nationals",3
"Spring","Meek Mill, Lil Durk, Lil Baby",3
"Spring","Melvoni, Kill Jasper",3
"Spring","Mos Def, Kanye West, Al Be Back",3
"Spring","Mustard",3
"Spring","NOFX",3
"Spring","Nate Ruess",3
"Spring","Nick Jonas",3
"Spring","Nicole Dollanganger",3
"Spring","Nyck @ Knight",3
"Spring","OK KID",3
"Spring","Omen, Dreamville, Cozz",3
"Spring","Phillip Phillips",3
"Spring","Phony Ppl",3
"Spring","Pi'erre Bourne",3
"Spring","Piero Piccioni",3
"Spring","PnB Rock, Kodak Black, A Boogie wit da Hoodie",3
"Spring","Punch",3
"Spring","Pusha T, Kanye West, Big Sean, 2 Chainz",3
"Spring","Quality Control",3
"Spring","Quality Control, Kollision",3
"Spring","Quiet Riot",3
"Spring","Rae Sremmurd, Quavo, Pharrell Williams, Mike WiLL Made-It, Big Sean",3
"Spring","Recliner",3
"Spring","Rich Gang",3
"Spring","Rick Springfield",3
"Spring","Roberto Szidon",3
"Spring","Rod Wave, Lil Durk, Lil Baby",3
"Spring","Roy Woods",3
"Spring","Ryan Trey",3
"Spring","Saint Parrish, Mick Jenkins",3
"Spring","Sammy Adams",3
"Spring","Seddy Hendrinx",3
"Spring","Sia",3
"Spring","Sian Cotton",3
"Spring","Sigurd Barrett",3
"Spring","Slaughterhouse",3
"Spring","Smino, Dreezy",3
"Spring","Soundgarden",3
"Spring","Sounds of Blackness",3
"Spring","SpotemGottem",3
"Spring","Swae Lee",3
"Spring","Swedish House Mafia",3
"Spring","T-Wayne",3
"Spring","T.I., JAY-Z",3
"Spring","Tanna Leone",3
"Spring","Team Clutch",3
"Spring","The Animals",3
"Spring","The Goo Goo Dolls",3
"Spring","The Temptations",3
"Spring","The Vaccines",3
"Spring","The Who",3
"Spring","The Willowz",3
"Spring","Theophilus London",3
"Spring","Tiesto",3
"Spring","Travis Scott, Quality Control, Offset",3
"Spring","Trick Trick",3
"Spring","Trippie Redd, FOREVERANTiPoP",3
"Spring","Trippie Redd, Rocket Da Goon, Chris King",3
"Spring","Trv. Scout",3
"Spring","Ty Dolla $ign, Quality Control, Lil Yachty",3
"Spring","Tyga",3
"Spring","WESTSIDE BOOGIE, Joey Bada$$",3
"Spring","Whitney Houston",3
"Spring","YS Lost",3
"Spring","Young Money",3
"Spring","Young Stoner Life, Yak Gotti, Sheck Wes",3
"Spring","Young Thug, Young Stoner Life, Meek Mill",3
"Spring","Zachary Thielen",3
"Spring","Zara Larsson, MNEK",3
"Spring","Zaytoven",3
"Spring","Zedd, Aloe Blacc",3
"Spring","monte booker, Kota the Friend, Felly",3
"Spring","slowthai, Mount Kimbie, James Blake",3
"Spring","twenty one pilots",3
"Summer","42 Dugg",3
"Summer","6xaidan",3
"Summer","A Great Big World",3
"Summer","Aesop Rock",3
"Summer","Alesso",3
"Summer","Almighty Jay",3
"Summer","Aloe Blacc",3
"Summer","Aly & AJ",3
"Summer","Anarbor",3
"Summer","Atwood",3
"Summer","Bakar",3
"Summer","Belly",3
"Summer","Big Boi",3
"Summer","Bing Crosby",3
"Summer","Black Sheep",3
"Summer","Blue Oyster Cult",3
"Summer","Busta Rhymes",3
"Summer","Cassius Jay",3
"Summer","Cher Lloyd",3
"Summer","Chuck Strangers",3
"Summer","Clairo",3
"Summer","DJ ESCO",3
"Summer","DJ Kool",3
"Summer","DMX",3
"Summer","Dion",3
"Summer","Dougie F",3
"Summer","Duran Duran",3
"Summer","Electric Light Orchestra",3
"Summer","Elroy",3
"Summer","Elton John",3
"Summer","Estelle",3
"Summer","Farruko",3
"Summer","Foghat",3
"Summer","Foster the People",3
"Summer","G-Eazy, Borgore",3
"Summer","George Michael",3
"Summer","Glass Animals",3
"Summer","Grupo G",3
"Summer","Hudson Mohawke",3
"Summer","Internet Money, Gunna, Don Toliver",3
"Summer","Interpol",3
"Summer","JAY-Z, Alicia Keys",3
"Summer","Jack Harlow, Charlie Sloth",3
"Summer","Jackson 5",3
"Summer","Janet Jackson",3
"Summer","Jerreau",3
"Summer","Jesse McCartney",3
"Summer","Jetta",3
"Summer","Jimmy Eat World",3
"Summer","Joe Budden",3
"Summer","Joe Ortiz Jr",3
"Summer","John Givez",3
"Summer","Jorja Smith",3
"Summer","Joyner Lucas, Chris Brown",3
"Summer","K. Johnny",3
"Summer","KA$HDAMI, Dro Kenji",3
"Summer","Kanye West, John Legend",3
"Summer","Kehlani",3
"Summer","Kenny Beats, Denzel Curry",3
"Summer","Kozad",3
"Summer","LMFAO",3
"Summer","Lil Jon",3
"Summer","Lil Uzi Vert, HoodRich Pablo Juan",3
"Summer","Lil Wayne, Kanye West, Eminem, Drake",3
"Summer","Loote, David Guetta, Brooks",3
"Summer","Ludacris",3
"Summer","Lupe Fiasco, Guy Sebastian",3
"Summer","MAVI",3
"Summer","Mac Miller, Kali Uchis, Free Nationals",3
"Summer","Martin Garrix",3
"Summer","Michael Jackson, Drake",3
"Summer","Mick Jenkins, Da-P",3
"Summer","Mick Jenkins, Disclosure",3
"Summer","MihTy",3
"Summer","Mike Dimes",3
"Summer","Mura Masa",3
"Summer","Mustard, Migos",3
"Summer","NAV, Lil Baby",3
"Summer","Nebu Kiniza",3
"Summer","Nico Vega",3
"Summer","NoCap, Dro Kenji",3
"Summer","Nova",3
"Summer","OK Go",3
"Summer","Olympic Ayres",3
"Summer","Omen, Lute, Dreamville",3
"Summer","Owl City",3
"Summer","Panic! At the Disco",3
"Summer","Parsa",3
"Summer","Petit Biscuit",3
"Summer","Pharrell Williams, Gwen Stefani",3
"Summer","Polo G, Lil Wayne",3
"Summer","Protest the Hero",3
"Summer","Quality Control, Offset, Cardi B",3
"Summer","Quavo, Quality Control",3
"Summer","Quavo, Quality Control, Lil Yachty",3
"Summer","Queen",3
"Summer","RJD2, Dean Martin",3
"Summer","Rich Homie Quan",3
"Summer","Rick Ross, Nicki Minaj, Kanye West, JAY-Z, Bon Iver",3
"Summer","Rihanna, Kanye West, JAY-Z",3
"Summer","Ryan Lewis, Macklemore, Hollis",3
"Summer","Ryan Trey",3
"Summer","SAFE, Kiana Lede",3
"Summer","Saint Motel",3
"Summer","ScHoolboy Q, Saudi, Kendrick Lamar, 2 Chainz",3
"Summer","Sheck Wes, JACKBOYS",3
"Summer","Sir, D Smoke",3
"Summer","Slaughterhouse",3
"Summer","Smino, Dreezy",3
"Summer","Smino, Kenny Beats, JID",3
"Summer","Social House",3
"Summer","Sol.Luna",3
"Summer","Soulja Boy Tell 'Em",3
"Summer","Stunna 4 Vegas, Polo G",3
"Summer","Surfaces",3
"Summer","Swizz Beatz, RZA, Pusha T, Prynce Cy Hi, Kanye West, JAY-Z",3
"Summer","TAB The Band",3
"Summer","Tabby",3
"Summer","Tantric",3
"Summer","Taylour Paige, Kendrick Lamar",3
"Summer","The Fratellis",3
"Summer","The Kid LAROI",3
"Summer","The Offspring",3
"Summer","The Runaways",3
"Summer","The Waitresses",3
"Summer","The Weeknd, Gesaffelstein",3
"Summer","Theophilus London",3
"Summer","Tinashe",3
"Summer","Tinie Tempah",3
"Summer","Travis Scott, Kendrick Lamar",3
"Summer","Travis Scott, Meek Mill",3
"Summer","Travis Scott, Pop Smoke, JACKBOYS",3
"Summer","Trey Songz",3
"Summer","Trick Trick",3
"Summer","Tujamo, Steve Aoki, Chris Lake",3
"Summer","Ty Dolla $ign, Quality Control, Lil Yachty",3
"Summer","V.I.C.",3
"Summer","Valee",3
"Summer","Wiz Khalifa, Snoop Dogg",3
"Summer","Yael Naim",3
"Summer","Yo Gotti",3
"Summer","Young Thug, Juice WRLD",3
"Summer","Zaytoven",3
"Summer","Zedd",3
"Summer","bbno$",3
"Summer","iann dior",3
"Summer","meltycanon, Mick Jenkins, CANCEL CULTURE",3
"Summer","mike.",3
"Winter","100 gecs",3
"Winter","3 Doors Down",3
"Winter","88GLAM",3
"Winter","98kb",3
"Winter","AJR",3
"Winter","Ady Suleiman",3
"Winter","Alberta Cross",3
"Winter","Asher Roth",3
"Winter","B.o.B",3
"Winter","Bankroll Fresh",3
"Winter","Bastille",3
"Winter","Bibi Bourelly",3
"Winter","Big Shaq",3
"Winter","Billie Eilish",3
"Winter","Black Rebel Motorcycle Club",3
"Winter","Bloc Party",3
"Winter","Bryce Vine",3
"Winter","Buddy Holly",3
"Winter","Cal Chuchesta",3
"Winter","Cardi B",3
"Winter","Corey",3
"Winter","Culture Club",3
"Winter","DJ Snake, AlunaGeorge",3
"Winter","Dayglow",3
"Winter","Double 0 Zero",3
"Winter","Duran Duran",3
"Winter","Dutchavelli",3
"Winter","Dynamicduo, DJ Premier",3
"Winter","Farruko",3
"Winter","Foster the People",3
"Winter","Four Tops",3
"Winter","GIVEON, Drake",3
"Winter","Galantis",3
"Winter","Gerry Rafferty",3
"Winter","Ghost Town DJs",3
"Winter","Glen Campbell",3
"Winter","Gorillaz",3
"Winter","Guns N' Roses",3
"Winter","Iggy Azalea",3
"Winter","JID, A$AP Ferg",3
"Winter","JID, Conway the Machine",3
"Winter","JID, EARTHGANG",3
"Winter","Jamie xx",3
"Winter","Jamo.",3
"Winter","Jan & Dean",3
"Winter","Jennifer Lopez",3
"Winter","Joe Satriani",3
"Winter","John Mayer",3
"Winter","Jonah Zed, Eric Reprid",3
"Winter","Judas and the Black Messiah",3
"Winter","Justin Bieber, Juice WRLD",3
"Winter","Justin Timberlake",3
"Winter","K'naan",3
"Winter","KA$HDAMI, Dro Kenji",3
"Winter","Kanye West, Charlie Wilson, Big Sean, Beyonce",3
"Winter","Karol Conka",3
"Winter","Kasabian",3
"Winter","Keys N Krates",3
"Winter","Kid Trunks",3
"Winter","Kill Jasper, Amaru Cloud",3
"Winter","Kin$oul, Cooliecut, Bass Santana",3
"Winter","Korn",3
"Winter","Lance Skiiiwalker, Ab-Soul",3
"Winter","Lily Allen",3
"Winter","London Music Works",3
"Winter","Majid Jordan",3
"Winter","Marshmello, Juice WRLD",3
"Winter","Mary J. Blige",3
"Winter","Mastodon",3
"Winter","Matt Martians",3
"Winter","Meduza, Goodboys, Becky Hill",3
"Winter","Melvoni, Kill Jasper",3
"Winter","Metro Boomin, Future, Chris Brown",3
"Winter","Mick Jenkins, Da-P",3
"Winter","Mick Jenkins, Isaac Zale, Blu",3
"Winter","Mike Posner",3
"Winter","Milky Chance",3
"Winter","Moslikely",3
"Winter","Motley Crue",3
"Winter","My Morning Jacket",3
"Winter","Nebu Kiniza",3
"Winter","Nicki Minaj, Lil Wayne, Drake",3
"Winter","OK Go",3
"Winter","Oliver",3
"Winter","Outasight",3
"Winter","P!nk",3
"Winter","PSY",3
"Winter","Panic! At the Disco",3
"Winter","Patrick Cc:, Malik",3
"Winter","Pearl Jam",3
"Winter","Pooh Shiesty, Jack Harlow",3
"Winter","Pressure",3
"Winter","Pro Musica Kiev, Kapp, cond.",3
"Winter","Q",3
"Winter","Quality Control, City Girls",3
"Winter","Quality Control, Marlo",3
"Winter","Quality Control, Offset",3
"Winter","Quality Control, Offset, Lil Baby",3
"Winter","Quality Control, Offset, Mango",3
"Winter","Ray Vaughn",3
"Winter","Rejjie Snow, MF DOOM, Cam O'bi",3
"Winter","Rihanna, PARTYNEXTDOOR",3
"Winter","Rob Thomas",3
"Winter","Robb Bank$, Kid Trunks, Flyboy Tarantino",3
"Winter","Roddy Ricch, 42 Dugg",3
"Winter","Ryan Lewis, Macklemore, Hollis",3
"Winter","Ryan Trey",3
"Winter","Saint Motel",3
"Winter","Sean Kingston",3
"Winter","Sean Kingston, Justin Bieber",3
"Winter","Seddy Hendrinx",3
"Winter","Since99",3
"Winter","Smash Mouth",3
"Winter","StaySolidRocky, Lil Uzi Vert",3
"Winter","Sunbeam Sound Machine",3
"Winter","T-Wayne",3
"Winter","Tame Impala",3
"Winter","Tankhead, Ikabod Veins",3
"Winter","Tay B",3
"Winter","Tech N9ne",3
"Winter","Tee Grizzley, Lil Durk",3
"Winter","The Instrumentals",3
"Winter","The Kid LAROI, Marshmello, Juice WRLD",3
"Winter","The Temptations",3
"Winter","The Weeknd, Gesaffelstein",3
"Winter","The Weeknd, Metro Boomin, 21 Savage",3
"Winter","Thin Lizzy",3
"Winter","This Life. We Lead.",3
"Winter","Tiesto, Dzeko",3
"Winter","Train",3
"Winter","Travis Scott, Pop Smoke, JACKBOYS",3
"Winter","Trippie Redd, Bali Baby",3
"Winter","Trippie Redd, Polo G, Juice WRLD",3
"Winter","Tujamo, Steve Aoki, Chris Lake",3
"Winter","Twista, Kanye West, Jamie Foxx",3
"Winter","Typhoon",3
"Winter","U2",3
"Winter","Wallows",3
"Winter","Wallpaper.",3
"Winter","Weezer",3
"Winter","Wiz Khalifa, 2 Chainz",3
"Winter","XXXTENTACION, Reddz, Kin$oul, Bass Santana",3
"Winter","XXXTENTACION, Ski Mask the Slump God, Bass Santana",3
"Winter","YFN Lucci",3
"Winter","Young M.A",3
"Winter","Young Thug, Future, Drake",3
"Winter","Young Thug, Metro Boomin",3
"Winter","Yung Kayo",3
"Winter","absentwill, Robb Bank$, Kin$oul, Bhris, Bass Santana",3
"Winter","rawhool mane, ratchet roach, Tankhead, SB, Kin$oul, Kid Trunks, Flyboy Tarantino, Craig Xen, Cooliecut, Bass Santana",3
"Winter","tobi lou",3
"Winter","wifisfuneral",3
"Fall","""""Weird Al"""" Yankovic",2
"Fall","3 Doors Down",2
"Fall","3OH!3",2
"Fall","AWOLNATION",2
"Fall","Addivt",2
"Fall","Aflacko",2
"Fall","Alex Clare",2
"Fall","Aloe Blacc",2
"Fall","Andrew Gold",2
"Fall","Arden Jones",2
"Fall","Asher Roth",2
"Fall","At the Drive-In",2
"Fall","BROCKBEATS",2
"Fall","Bakar",2
"Fall","Band Aid",2
"Fall","Bas, A$AP Ferg",2
"Fall","Billy Preston",2
"Fall","Bing Crosby",2
"Fall","Biz Markie",2
"Fall","Blaqbonez",2
"Fall","BlocBoy JB",2
"Fall","Blue Oyster Cult",2
"Fall","Blur",2
"Fall","Bob Dylan",2
"Fall","Bobby """"Boris"""" Pickett & The Crypt-Kickers",2
"Fall","Bonus Points",2
"Fall","Bright Eyes",2
"Fall","Britney Spears",2
"Fall","Bryce Vine",2
"Fall","Cap'n Jazz",2
"Fall","Capital Cities",2
"Fall","Carrie Underwood",2
"Fall","Celine Dion",2
"Fall","Chiddy Bang",2
"Fall","Christian TV",2
"Fall","Cl4pers",2
"Fall","Conway",2
"Fall","Cordae, Almighty Jay",2
"Fall","Counting Crows",2
"Fall","Culture Club",2
"Fall","Cyndi Lauper",2
"Fall","DVBBS, Borgeous",2
"Fall","Dan + Shay",2
"Fall","Daniel Caesar, Brandy",2
"Fall","Dexys Midnight Runners",2
"Fall","Dianne Reeves",2
"Fall","Digable Planets",2
"Fall","Dillon Francis, DJ Snake",2
"Fall","Dolly Parton",2
"Fall","Donny Hathaway",2
"Fall","Doris Day",2
"Fall","Drop City Yacht Club",2
"Fall","Eartha Kitt",2
"Fall","Ellie Goulding",2
"Fall","Elmo & Patsy",2
"Fall","Elton John, Dua Lipa",2
"Fall","Elton John, Ed Sheeran",2
"Fall","Fergie",2
"Fall","Finch",2
"Fall","Five Finger Death Punch",2
"Fall","Freddie Dredd",2
"Fall","From First to Last",2
"Fall","GIVEON, Drake",2
"Fall","Ghost Town DJs",2
"Fall","Grover Washington, Jr., Bill Withers",2
"Fall","Gwen Stefani",2
"Fall","H.E.R.",2
"Fall","Haiti Babii",2
"Fall","Hare Squead, GoldLink",2
"Fall","Hawthorne Heights",2
"Fall","Head Automatica",2
"Fall","Heart",2
"Fall","HeathisHuman",2
"Fall","High On Fire",2
"Fall","Hotel St. George",2
"Fall","Isaac Zale, Mick Jenkins",2
"Fall","Isaiah Rashad, Bando.",2
"Fall","J. Cole, Bas",2
"Fall","J. Cole, Dreamville",2
"Fall","JID, EARTHGANG",2
"Fall","Jamie xx",2
"Fall","Jawbreaker",2
"Fall","Jerreau",2
"Fall","Jessie Reyez, Eminem",2
"Fall","John Denver",2
"Fall","John Mayer",2
"Fall","Jonas Brothers",2
"Fall","Josh Groban",2
"Fall","Julian Vaughn",2
"Fall","Justin Bieber",2
"Fall","Kansas",2
"Fall","Kanye West, Andre 3000",2
"Fall","Kehlani",2
"Fall","Kelly Clarkson, Ariana Grande",2
