"Month","Artist","Plays"
"05","Snakehips",1
"05","Snow Patrol",1
"05","Sody",1
"05","Soft Voyage",1
"05","Solange",1
"05","Solidao",1
"05","Solvekin",1
"05","SonReal",1
"05","Sonder",1
"05","Songs On The Moon",1
"05","Sonu Nigam",1
"05","Sophie Ann",1
"05","Sophie Simmons",1
"05","Sound Library XL",1
"05","St. Lucia",1
"05","St. Vincent",1
"05","Stan Getz",1
"05","Stefflon Don",1
"05","Stephan Moccio",1
"05","Stephen Oaks",1
"05","Stephen Thorpe",1
"05","Stereo Outdoor Sampling",1
"05","Stormzy",1
"05","Styx",1
"05","Summer Salt",1
"05","Summer Walker",1
"05","Suriel Hess",1
"05","Susan Suarez",1
"05","Swedish House Mafia",1
"05","Syla Lo",1
"05","THE DRIVER ERA",1
"05","TRACE",1
"05","TWO LANES",1
"05","Tainy",1
"05","Taking Back Sunday",1
"05","Tame Impala",1
"05","Tank",1
"05","Tears For Fears",1
"05","Ted Gaupt",1
"05","Tep No",1
"05","The All-American Rejects",1
"05","The Ballroom Thieves",1
"05","The Bedtime Orchestra",1
"05","The Bravery",1
"05","The Brook & The Bluff",1
"05","The Brummies",1
"05","The Budos Band",1
"05","The Foundations",1
"05","The Game Music Committee",1
"05","The Head And The Heart",1
"05","The Internet",1
"05","The Ivy",1
"05","The Japanese House",1
"05","The NGHBRS",1
"05","The Outfield",1
"05","The Police",1
"05","The Relaxing Sounds of Swedish Nature",1
"05","The Rembrandts",1
"05","The Rudeboyz",1
"05","The Strokes",1
"05","The Theorist",1
"05","The White Noise Zen & Meditation Sound Lab",1
"05","The Wombats",1
"05","Thomas Day",1
"05","Thomas Gold",1
"05","Thomas Rhett",1
"05","Thunderbound Productions",1
"05","Thunderstorm",1
"05","Tiana Major9",1
"05","Timeflies",1
"05","Tion Wayne",1
"05","Tiwa Savage",1
"05","ToTheMoon",1
"05","Tochi Raina",1
"05","Tom Doolie",1
"05","Tom Misch",1
"05","Tom Odell",1
"05","Tom Rosenthal",1
"05","Tomas Lee",1
"05","Tomasz Kraal",1
"05","Tomi Saario",1
"05","Tomppabeats",1
"05","Tone Stith",1
"05","Too $hort",1
"05","Tori Kelly",1
"05","Tove Lo",1
"05","Tove Styrke",1
"05","Traditional",1
"05","Tranquility Spree",1
"05","Trinix",1
"05","Trippy Park",1
"05","Trixxie",1
"05","Tulpa & BLANKTS",1
"05","Tulsi Kumar",1
"05","Twiceyoung",1
"05","Two Feet",1
"05","Tyler Shaw",1
"05","Tyler Thomas",1
"05","Tyron Hapi",1
"05","UNSECRET",1
"05","Ulrik Munther",1
"05","Ultimate Sleep",1
"05","Una Luna",1
"05","Urban Cone",1
"05","Valee",1
"05","VanJess",1
"05","Vera Blue",1
"05","Vice Vrsa",1
"05","Viva La Panda",1
"05","WUSA",1
"05","Wafia",1
"05","Wallows",1
"05","Weekly Bagel",1
"05","Weezer",1
"05","Wes Walker",1
"05","Weston Estate",1
"05","Westside Gunn",1
"05","Whitney Houston",1
"05","Widefoot",1
"05","Wisin & Yandel",1
"05","Wolfine",1
"05","Wonderful Escape",1
"05","Wp Sounds",1
"05","X Ambassadors",1
"05","X84",1
"05","Xavier Omar",1
"05","Y.V.E. 48",1
"05","YNW Melly",1
"05","Yandel",1
"05","Yann Muller",1
"05","Yellow Days",1
"05","Yoshi Flower",1
"05","Young Mister",1
"05","Young the Giant",1
"05","YoungBoy Never Broke Again",1
"05","Yung Joc",1
"05","ZHU",1
"05","Zak Abel",1
"05","Zeds Dead",1
"05","Zen Gaya",1
"05","Zho Zho",1
"05","Zita",1
"05","almost monday",1
"05","alt-J",1
"05","asking for a friend",1
"05","bluemoon.music",1
"05","boy pablo",1
"05","cloudi",1
"05","coldbrew",1
"05","courtship.",1
"05","ding m",1
"05","filous",1
"05","flor",1
"05","for KING & COUNTRY",1
"05","ford.",1
"05","frad",1
"05","herana",1
"05","iamalex",1
"05","iann dior",1
"05","iogi",1
"05","j. pastel",1
"05","jaye",1
"05","kerri",1
"05","mansionz",1
"05","mike.",1
"05","mxmtoon",1
"05","nimino",1
"05","potsu",1
"05","rei brown",1
"05","remember property",1
"05","reviie",1
"05","sfe tav",1
"05","slenderbodies",1
"05","smle",1
"05","softy",1
"05","sohayl ryder",1
"05","vowl.",1
"05","will.i.am",1
"05","xJ-Will",1
"06","$uicideboy$",1
"06","3OH!3",1
"06","50 Cent",1
"06","6ix9ine",1
"06","7!!",1
"06","88GLAM",1
"06","<U+6876><U+72ED><U+9593><U+3042><U+308A><U+3055>",1
"06","AC/DC",1
"06","AP Dhillon",1
"06","AUDREY NUNA",1
"06","Abeer Arora",1
"06","Abel Korzeniowski",1
"06","Abraham Mateo",1
"06","Active Child",1
"06","Afro B",1
"06","Afroman",1
"06","Alesso",1
"06","Alex Lustig",1
"06","Alexander Molina",1
"06","Alida",1
"06","Alkilados",1
"06","Allegra",1
"06","Ally Brooke",1
"06","Alonestar",1
"06","Alton",1
"06","Aluna",1
"06","Alvvays",1
"06","Aly & AJ",1
"06","Amaal Mallik",1
"06","Amber Green",1
"06","Ambjaay",1
"06","Anders Soldh",1
"06","Andrew Matarazzo",1
"06","Angele",1
"06","Anirudh",1
"06","Ankit Tiwari",1
"06","Anna Kendrick",1
"06","Ant Saunders",1
"06","Anthony Russo",1
"06","Appleby",1
"06","Arden Jones",1
"06","Ardian Bujupi",1
"06","Arin Ray",1
"06","Arlissa",1
"06","Ashanti",1
"06","Audien",1
"06","Aura Lynx",1
"06","Aurelin",1
"06","Avant",1
"06","Avery Grey",1
"06","BAYNK",1
"06","BENEE",1
"06","BLU EYES",1
"06","BLYNE",1
"06","BRONSON",1
"06","Babe Rainbow",1
"06","Babi",1
"06","Baby Bash",1
"06","Bad Meets Evil",1
"06","Banx & Ranx",1
"06","Barlito",1
"06","Barry O'sullivan",1
"06","Bassjackers",1
"06","Bearcubs",1
"06","Beauvois",1
"06","Bebe Rexha",1
"06","Bedroom",1
"06","Bedstudy",1
"06","Ben Esser",1
"06","Ben Howard",1
"06","Ben Platt",1
"06","Ben Rector",1
"06","Benjamin Francis Leftwich",1
"06","Beowulf",1
"06","Ber",1
"06","Bhoomi Trivedi",1
"06","Big Gigantic",1
"06","Big Wild",1
"06","Billy Eichner",1
"06","Billy Hammer",1
"06","Billy Lemos",1
"06","Birdy",1
"06","Blakey",1
"06","Blanco White",1
"06","Bobby G",1
"06","Bon Jovi",1
"06","Bow Wow",1
"06","Box of Music",1
"06","Boyz II Men",1
"06","Brett Young",1
"06","Brian Eno",1
"06","Bruce Healey",1
"06","Bruce Hornsby",1
"06","Buzzy Lee",1
"06","CH4SINGTHEHIGH",1
"06","COLIN",1
"06","CUT_",1
"06","Calming Eyes",1
"06","Carly Rae Jepsen",1
"06","Carmen Twillie",1
"06","Carolina Liar",1
"06","Carrie Underwood",1
"06","Causes",1
"06","Cedric Gervais",1
"06","Cellophane Roses",1
"06","Chance the Rapper",1
"06","Chapters",1
"06","Cherry Beach",1
"06","Cherub",1
"06","Chiiild",1
"06","Chilled Almond",1
"06","Chris Palmer",1
"06","Christian Leave",1
"06","Christophe Beck",1
"06","Christopher Jackson",1
"06","Clara Mae",1
"06","Clinton Kane",1
"06","Cody Lovaas",1
"06","Coi Leray",1
"06","Cokobi",1
"06","Cold War Kids",1
"06","Conch",1
"06","Conor Maynard",1
"06","Conway the Machine",1
"06","Coyote Theory",1
"06","Craig David",1
"06","Crystal Fighters",1
"06","Culture Club",1
"06","Cummrs",1
"06","D4L",1
"06","DEVO",1
"06","DJ Diddy",1
"06","DMX",1
"06","DRAM",1
"06","Da Vinci Glow",1
"06","Dabin",1
"06","Dadju",1
"06","Dan Stevens",1
"06","Dan Talevski",1
"06","Daniel Leggs",1
"06","Daniela Andrade",1
"06","Darcie Roman",1
"06","Daryl Hall",1
"06","Daryl Hall & John Oates",1
"06","Dathan",1
"06","Davai",1
"06","Dave",1
"06","Dave Bawa",1
"06","Dave Lewis",1
"06","David Bisbal",1
"06","David Frank",1
"06","David Keenan",1
"06","Davina Michelle",1
"06","Dayglow",1
"06","Deekline",1
"06","Deep Sleep Music Experience",1
"06","Del The Funky Homosapien",1
"06","Delacey",1
"06","Derby Piano Man",1
"06","Derek DeRush",1
"06","Dev Negi",1
"06","DiRTY RADiO",1
"06","Diddy - Dirty Money",1
"06","Dirk Brosse",1
"06","Djadja & Dinaz",1
"06","Doe Boy",1
"06","Doja Cat",1
"06","Doma Cyno",1
"06","Dominique Simone",1
"06","Don Omar",1
"06","Donell Jones",1
"06","Donna Missal",1
"06","Doris Melwin",1
"06","Dr. Dre",1
"06","Dreamer Boy",1
"06","Dreams And Memories",1
"06","Dreams on Ivories",1
"06","Drinker",1
"06","Dru Hill",1
"06","Dua Lipa",1
"06","Dylan Sitts",1
"06","EASHA",1
"06","ELIZA",1
"06","EVAN GIIA",1
"06","Easton",1
"06","Echo River",1
"06","Eduardo Luzquinos",1
"06","Elijah Who",1
"06","Elina",1
"06","Ella Vos",1
"06","Elmer Loyd",1
"06","Ember Island",1
"06","Emile Pandolfi",1
"06","Emma Peters",1
"06","Emotional Pleasure",1
"06","Erica Banks",1
"06","Esin Pierce",1
"06","Eternity Forever",1
"06","Ethan Tasch",1
"06","Eugenie Fichter",1
"06","Evgeny Grinko",1
"06","Ex-poets",1
"06","Excision",1
"06","Famba",1
"06","Faouzia",1
"06","Fats Domino",1
"06","Feid",1
"06","Felix Cartal",1
"06","Fergie",1
"06","Fin Moon",1
"06","Fivio Foreign",1
"06","Flapo",1
"06","Flatbush Zombies",1
"06","Flenn",1
"06","Fleurs de Son",1
"06","Forgotten Radio",1
"06","Forrest.",1
"06","Foulds",1
"06","Fountains Of Wayne",1
"06","Fourpoint",1
"06","Foxa",1
"06","Frank Pierce",1
"06","Free Nationals",1
"06","Fresco Trey",1
"06","Fuego",1
"06","Furco",1
"06","GAMPER & DADONI",1
"06","Gabe Bondoc",1
"06","Gaidaa",1
"06","Gaullin",1
"06","Gavin Porsche",1
"06","George Taylor",1
"06","Gia Margaret",1
"06","Gill Chang",1
"06","Gina Livia",1
"06","Glimlip",1
"06","Glimmer of Blooms",1
"06","Golden Vessel",1
"06","Goldwash",1
"06","Gretta Ray",1
"06","Grey",1
"06","Greyson Chance",1
"06","Gucci Mane",1
"06","Gunna",1
"06","HENRY",1
"06","HVME",1
"06","Handsome Ghost",1
"06","Hans Williams",1
"06","Harper Minta",1
"06","Hatchie",1
"06","Haux",1
"06","Havanna Chandri",1
"06","Hayden James",1
"06","Hazey Eyes",1
"06","Henry Green",1
"06","Hinshi",1
"06","Hippo Campus",1
"06","Hish",1
"06","Hollow Coves",1
"06","Hope Tala",1
"06","Houdini",1
"06","Hovvdy",1
"06","Hugo Helmig",1
"06","Huncho Jack",1
"06","Hungry",1
"06","IAmChino",1
"06","INTRN",1
"06","INZO",1
"06","IamNeeta",1
"06","Ice Cube",1
"06","Ikson",1
"06","Invadable Harmony",1
"06","Irizarry Barraza",1
"06","Isbells",1
"06","Issam Alnajjar",1
"06","J Lisk",1
"06","J. M. Quintana Camara",1
"06","JANNABI",1
"06","JONES",1
"06","Jabberwocky",1
"06","Jack Buchanan",1
"06","Jack Gilinsky",1
"06","Jack Grace",1
"06","Jadu Jadu",1
"06","Jake Coco",1
"06","Jake Hope",1
"06","Jake Miller",1
"06","James Bay",1
"06","Jan Metternich",1
"06","Jartisto",1
"06","Jasmine Thompson",1
"06","Jawsh 685",1
"06","Jax Jones",1
"06","Jeanelle Bolduc",1
"06","Jeff Krolick",1
"06","Jenevieve",1
"06","Jennifer Lopez",1
"06","Jeremih",1
"06","Jess Glynne",1
"06","JhayCo",1
"06","Jidenna",1
"06","Jinsang",1
"06","Joan Magana",1
"06","Joel",1
"06","John De Sohn",1
"06","John Newman",1
"06","John Roseboro",1
"06","John The Blind",1
"06","John-Robert",1
"06","Jordy Chandra",1
"06","Jordy Searcy",1
"06","Josh Golden",1
"06","Joshua Bassett",1
"06","Joy Again",1
"06","Juan Maria Solare",1
"06","Judy Kuhn",1
"06","Juke Ross",1
"06","Julian Perretta",1
"06","Julie Bergan",1
"06","Julien Baker",1
"06","Justin Caruso",1
"06","Justin Quiles",1
"06","Justin Wellington",1
"06","Justine Skye",1
"06","KAYDEN",1
"06","KHEA",1
"06","KIRBY",1
"06","KK",1
"06","KRISTAL",1
"06","KSI",1
"06","KWAYE",1
"06","Kacey Musgraves",1
"06","Kali Uchis",1
"06","Kamryn Freeman",1
"06","Kansas",1
"06","Kansh",1
"06","Kara Marni",1
"06","Kate Yahn",1
"06","Katie McBride",1
"06","Kaua Correia",1
"06","Kaypo",1
"06","Kaza",1
"06","Keenan",1
"06","Kehard",1
"06","Kehlani",1
"06","Kendall Amon",1
"06","Kendji Girac",1
"06","Kendra Dias",1
"06","Kennyon Brown",1
"06","Kevin Garrett",1
"06","Kevin Kern",1
"06","Kevin Lyttle",1
"06","Khai",1
"06","Kid Trunks",1
"06","Kidswaste",1
"06","Kiiara",1
"06","Koste",1
"06","Kraddy",1
"06","Kranium",1
"06","Kris Kross Amsterdam",1
"06","Kuwada",1
"06","Kyle Dion",1
"06","LANY",1
"06","Lance Allen",1
"06","Lani Rose",1
"06","Lee Brice",1
"06","Lele Pons",1
"06","Lemmy Alone",1
"06","Lennon Stella",1
"06","Leon Alex",1
"06","Leslie Powell",1
"06","Lewis Watson",1
"06","Lewka",1
"06","Lia Marie Johnson",1
"06","Lil Dicky",1
"06","Lil Donald",1
"06","Lil Keed",1
"06","Lil Mosey",1
"06","Lil Nas X",1
"06","Lil Skies",1
"06","Lil Xxel",1
"06","Lil Yachty",1
"06","Limes",1
"06","Limited Tym",1
"06","Lindsey Ray",1
"06","Lipless",1
"06","Little Circuits",1
"06","Little Mix",1
"06","Little Venice",1
"06","Lizzo",1
"06","Lomelda",1
"06","London Pops Orchestra",1
"06","Louane",1
"06","Louis Tomlinson",1
"06","Luke Bryan",1
"06","Luke Christopher",1
"06","Luke Rathborne",1
"06","Lykke Li",1
"06","MEDUZA",1
"06","MOTHICA",1
"06","MVCA",1
"06","Mabel",1
"06","Mac DeMarco",1
"06","MacKenzie Bourg",1
"06","Macklemore & Ryan Lewis",1
"06","MadeinTYO",1
"06","Madeon",1
"06","Madhur Sharma",1
"06","Madison Beer",1
"06","Maggie Lindemann",1
"06","Magic Philharmonic Disney Orchestra",1
"06","Magic System",1
"06","Maisie Peters",1
"06","Mallrat",1
"06","Mana",1
"06","Mann",1
"06","Manvarv",1
"06","Marcus Johns",1
"06","Maria Isabel",1
"06","Mariah Carey",1
"06","Marie Protivova",1
"06","Mario",1
"06","Mark Harding",1
"06","Mark Mancina",1
"06","Marnik",1
"06","Martin Lindgaarden",1
"06","Marwa Loud",1
"06","Matt DiMona",1
"06","Matt Maeson",1
"06","Matt Simons",1
"06","MattOfficiel",1
"06","Mattia Cupelli",1
"06","Mattias Lies",1
"06","Max Jury",1
"06","Maximilian Sievert",1
"06","Medasin",1
"06","Meet Bros Anjjan",1
"06","Megami",1
"06","Melanie Faye",1
"06","Meltt",1
"06","Mia Smith",1
"06","Michael Jackson",1
"06","Michael McEachern",1
"06","Migos",1
"06","Miike Snow",1
"06","Mike Dimes",1
"06","Mike Mago",1
"06","Mike WiLL Made-It",1
"06","Mimi Webb",1
"06","Mishegas",1
"06","Missy & Blonde",1
"06","Moi Je",1
"06","Monaleo",1
"06","Monty Datta",1
"06","Moody.",1
"06","More Giraffes",1
"06","Morgan Wallen",1
"06","Mother Mother",1
"06","Mountenz",1
"06","Mree",1
"06","Muni Long",1
"06","Munn",1
"06","N.E.R.D",1
"06","N.O.R.E.",1
"06","N3WPORT",1
"06","NATTI NATASHA",1
"06","NO1-NOAH",1
"06","Nadia Bulic",1
"06","Nate Traveller",1
"06","Nathan Lane",1
"06","Nature Sounds Nature Music",1
"06","Nebu Kiniza",1
"06","Nelly",1
"06","Nena",1
"06","Neon Dreams",1
"06","Neptune",1
"06","New Hope Club",1
"06","Next Town Down",1
"06","Niall Horan",1
"06","Nicholas Sipka",1
"06","Nick Mulvey",1
"06","Nicki Nicole",1
"06","Nico & Vinz",1
"06","Nimrat Khaira",1
"06","Noa Sandberg",1
"06","Nohidea",1
"06","Norah Wallentin",1
"06","Nuit Ocean",1
"06","Oceans Ahead",1
"06","October Tooth",1
"06","Okay Kaya",1
"06","Olin Johnson",1
"06","Oliver Riot",1
"06","Olivia O'Brien",1
"06","Omarion",1
"06","Only The Family",1
"06","Orion Sun",1
"06","Otaku",1
"06","Oto Roth",1
"06","PNAU",1
"06","PUBLIC",1
"06","Panic! At The Disco",1
"06","Parachute",1
"06","Paravi",1
"06","Paris Boy",1
"06","Park Bird",1
"06","Paul Canning",1
"06","Paul Freeman",1
"06","Pawni Pandey",1
"06","Peach Tree Rascals",1
"06","Peking Duk",1
"06","Phil Collins",1
"06","Philanthrope",1
"06","Phillip LaRue",1
"06","Phora",1
"06","Plain White T's",1
"06","Pop Culture",1
"06","Pop Smoke",1
"06","Porter Robinson",1
"06","Prateek Kuhad",1
"06","Prince Fox",1
"06","Priya Saraiya",1
"06","Queen",1
"06","Queen Naija",1
"06","REYKO",1
"06","RIZ LA VIE",1
"06","Radiohead",1
"06","Raimu",1
"06","Rainlord.",1
"06","Rammor",1
"06","Rapta",1
"06","Rat City",1
"06","Rationale",1
"06","Raveena",1
"06","Rebecka Aether",1
"06","Rebel Souljahz",1
"06","Refs",1
"06","Regard",1
"06","Reo Cragun",1
"06","Ressa",1
"06","Rhys",1
"06","Rhys Lewis",1
"06","Richard Dillon",1
"06","Rifti Beats",1
"06","Riley Pearce",1
"06","Ritu Pathak",1
"06","Rnwy Lites",1
"06","Roar",1
"06","Rob Base & DJ EZ Rock",1
"06","Robbie Williams",1
"06","Robert B. Sherman",1
"06","Robin Thicke",1
"06","Robinson",1
"06","Roop Kumar Rathod",1
"06","Rostam",1
"06","Ruben Pol",1
"06","Rusted Root",1
"06","Ruuth",1
"06","Ryan Mack",1
"06","SALES",1
"06","SG Lewis",1
"06","STEPHAN",1
"06","Saba",1
"06","Sachet-Parampara",1
"06","Safari Sound Band",1
"06","Sage The Gemini",1
"06","Saint Motel",1
"06","Sam Fischer",1
"06","Sam Hunt",1
"06","Sam MacPherson",1
"06","Samm Henshaw",1
"06","Sandesh Shandilya",1
"06","Sandra van Nieuwland",1
"06","Sanjeev T",1
"06","Sara Bareilles",1
"06","Saski",1
"06","Savannah De Lucia",1
"06","Scott Storch",1
"06","Sebastian Ingrosso",1
"06","Sevyn Streeter",1
"06","Shekar Chandra",1
"06","Sheryl Crow",1
"06","Shreya Ghoshal, Ashwin, Hari",1
"06","Sik World",1
"06","Silas Mathiasen",1
"06","Silk City",1
"06","Silvestre Dangond",1
"06","Simply Three",1
"06","Sir Sly",1
"06","Sista Prod",1
"06","Skofee",1
"06","Sleepwalkrs",1
"06","Smeyeul.",1
"06","Smoke Boys",1
"06","Smokepurpp",1
"06","Snakehips",1
"06","Sody",1
"06","Solange",1
"06","Sole Sole",1
"06","Solene Edgar",1
"06","SonReal",1
"06","Songs On The Moon",1
"06","Spacetactular",1
"06","St. South",1
"06","StaySolidRocky",1
"06","Stephen Sanchez",1
"06","Steve Petrunak",1
"06","Still Woozy",1
"06","Stone Steps",1
"06","Summer Walker",1
"06","Sunset Rollercoaster",1
"06","Susie Suh",1
"06","T.I.",1
"06","TDO - Thorsten Drucker Orchestra",1
"06","TENDER",1
"06","TLC",1
"06","TOTO",1
"06","TRACE",1
"06","Tarune",1
"06","Tasha",1
"06","Teen Suicide",1
"06","Tennyson",1
"06","Teyana Taylor",1
"06","The 1975",1
"06","The Beach Boys",1
"06","The Beatles",1
"06","The Black Skirts",1
"06","The City of Prague Philharmonic Orchestra",1
"06","The Format",1
"06","The Foundations",1
"06","The Hails",1
"06","The Honorary Title",1
"06","The Internet",1
"06","The Japanese House",1
"06","The Marias",1
"06","The Neighbourhood",1
"06","The Oh Hellos",1
"06","The Police",1
"06","The Script",1
"06","The Sugarhill Gang",1
"06","The Walters",1
"06","The Wanted",1
"06","The-Dream",1
"06","Thouxanbanfauni",1
"06","Tiana Major9",1
"06","Tiwa Savage",1
"06","Tochi Raina",1
"06","Tom Shea",1
"06","Tom Walker",1
"06","Tones And I",1
"06","Tori Kelly",1
"06","Travis Porter",1
"06","Trey Lewis",1
"06","Trinidad Cardona",1
"06","Trinix",1
"06","Triple M",1
"06","Trippie Redd",1
"06","Trixxie",1
"06","Tropico",1
"06","Twin Shadow",1
"06","Two Door Cinema Club",1
"06","Two Feet",1
"06","Two Friends",1
"06","Tyler Shaw",1
"06","Tyler Thomas",1
"06","UB40",1
"06","UNDRESSD",1
"06","Uffe Jorgensen",1
"06","UnoTheActivist",1
"06","Vadim Kobal",1
"06","Valera",1
"06","Vexare",1
"06","Victoria Monet",1
"06","Vinchenzo",1
"06","Virginia To Vegas",1
"06","Vishal Casey",1
"06","Vlad Holiday",1
"06","WALK THE MOON",1
"06","WILLOW",1
"06","Weezer",1
"06","Wes Nelson",1
"06","Will Carano",1
"06","Win and Woo",1
"06","Wingtip",1
"06","Wizkid",1
"06","Wulf",1
"06","XYLO",1
"06","Xavier Rudd",1
"06","Yaiko Kaori",1
"06","Yandel",1
"06","Yashita Sharma",1
"06","Yasper",1
"06","Yasuyuki Horigome",1
"06","Yelawolf",1
"06","Young Fanatic",1
"06","Young Money",1
"06","YoungBoy Never Broke Again",1
"06","Yung Gravy",1
"06","ZHU",1
"06","Zac Efron",1
"06","Zachary Knowles",1
"06","Zaini",1
"06","Zak Brady",1
"06","Zazou",1
"06","a-ha",1
"06","altopalo",1
"06","artemis orion",1
"06","awfultune",1
"06","b47sd",1
"06","bbno$",1
"06","boodahki",1
"06","brother sundance",1
"06","dabl",1
"06","fika",1
"06","floof",1
"06","gianni & kyle",1
"06","girl in red",1
"06","halberd",1
"06","herana",1
"06","iamnotshane",1
"06","j ember",1
"06","j. pastel",1
"06","jagger finn",1
"06","kenzie",1
"06","kordz",1
"06","lilbootycall",1
"06","lophiile",1
"06","moow",1
"06","morgxn",1
"06","nimino",1
"06","omgkirby",1
"06","orbit",1
"06","pH-1",1
"06","potsu",1
"06","rei brown",1
"06","sagun",1
"06","sanjay.",1
"06","shy martin",1
"06","sora.wav",1
"06","swim good now",1
"06","twocolors",1
"06","vowl.",1
"06","will.i.am",1
"07","$NOT",1
"07","1990nowhere",1
"07","2 Chainz",1
"07","7715",1
"07","88GLAM",1
"07","A Boogie Wit da Hoodie",1
"07","A$AP Ferg",1
"07","AFROJACK",1
"07","ANNA",1
"07","ASTN",1
"07","Aarohi",1
"07","Aaron Lansing",1
"07","Aaron May",1
"07","Aaron Taylor",1
"07","Addict.",1
"07","Adekunle Gold",1
"07","Adeline Verver",1
"07","Afro B",1
"07","Afroman",1
"07","Alan Ellis",1
"07","Alaskan Tapes",1
"07","Albin Urias",1
"07","Alexander Molina",1
"07","Alexander Sterling",1
"07","Alice Gray",1
"07","Alina Linnea",1
"07","Alka Yagnik",1
"07","Alle Farben",1
"07","Alma Grotte",1
"07","Always Never",1
"07","Amaal Mallik",1
"07","Amanda Narjus",1
"07","Amellia Grey",1
"07","Amir",1
"07","Amy Shark",1
"07","Andrew McMahon in the Wilderness",1
"07","Andrew Rayel",1
"07","Angel",1
"07","Angele",1
"07","Anjulie",1
"07","Ann Windsor",1
"07","Antologie",1
"07","Aquilo",1
"07","Ardian Bujupi",1
"07","Ari Afsar",1
"07","Arizona Zervas",1
"07","Arjun Kanungo",1
"07","Arman Cekin",1
"07","Arya Shae",1
"07","Ashley O",1
"07","Astron",1
"07","Atli ?orirsson",1
"07","Audien",1
"07","Austin Harms",1
"07","Ave Air",1
"07","Avonlea",1
"07","BERWYN",1
"07","BOJET",1
"07","BORNS",1
"07","BTS",1
"07","BURNS",1
"07","Backstreet Boys",1
"07","Badshah",1
"07","Barnes Blvd.",1
"07","Barrio Latino",1
"07","Bas",1
"07","Beauvois",1
"07","Becky G",1
"07","Belle Margaux",1
"07","Ben Kessler",1
"07","Ben Rector",1
"07","Ben Woodward",1
"07","Benette",1
"07","Benjamin Gustafsson",1
"07","Benny Dayal",1
"07","Ber",1
"07","Berlioz",1
"07","Beyond The Bubble",1
"07","Bharath",1
"07","Bhoomi Trivedi",1
"07","Bill Evans",1
"07","Bill Medley",1
"07","Billie Marten",1
"07","Billy Lemos",1
"07","Biskwiq",1
"07","Black Atlass",1
"07","Blake Rose",1
"07","Blanco White",1
"07","Blewbird",1
"07","BlocBoy JB",1
"07","Blue Swede",1
"07","Bobby McFerrin",1
"07","Bonnie Mathis",1
"07","Boreal Embla",1
"07","Bravo",1
"07","Brian Eno",1
"07","Bryson Tiller",1
"07","Buddy",1
"07","Buju Banton",1
"07","Burbank",1
"07","Burna Boy",1
"07","By Lotus",1
"07","CAL",1
"07","CARYS",1
"07","COIN",1
"07","Cali Y El Dandee",1
"07","Calming Eyes",1
"07","Cameron Sinosa",1
"07","Canyon City",1
"07","Cardi B",1
"07","Carl Borg",1
"07","Catherine Holm",1
"07","Cats On Trees",1
"07","CeeLo Green",1
"07","Cellophane Roses",1
"07","Chaima Bergevoet",1
"07","Chandeller",1
"07","Chansons Francaises",1
"07","Charli XCX",1
"07","Charlie Puth",1
"07","Charlie Who?",1
"07","Chieloka",1
"07","Chris Webby",1
"07","Christina Perri",1
"07","Christine Papst",1
"07","Church-Hill",1
"07","Claire Rosinkranz",1
"07","Clairmont",1
"07","Clara Mae",1
"07","Claude Debussy",1
"07","Clyde Boudreaux",1
"07","Colonel Reyel",1
"07","Colton Bryan",1
"07","Comet Blue",1
"07","Conor Maynard",1
"07","Cooper Sams",1
"07","Cordae",1
"07","Corneille",1
"07","CoryaYo",1
"07","Craig David",1
"07","Cuco",1
"07","Culture Club",1
"07","Cupidon",1
"07","Curren$y",1
"07","DJ Sem",1
"07","DRAMA",1
"07","DaBaby",1
"07","Dabin",1
"07","Dadju",1
"07","Damion Delaney",1
"07","DaniLeigh",1
"07","Darcie Roman",1
"07","Darell",1
"07","Dave",1
"07","David Frank",1
"07","David Ripperton",1
"07","Daya",1
"07","De Seu",1
"07","DeJ Loaf",1
"07","Deb Never",1
"07","Debyah",1
"07","Degravitated",1
"07","Dekleyn",1
"07","Delacey",1
"07","Delit Quirion",1
"07","Delle Alpi",1
"07","Demi Lovato",1
"07","Dexta Daps",1
"07","Diddy - Dirty Money",1
"07","Dirty Projectors",1
"07","Dj Meetha",1
"07","Doja Cat",1
"07","Doma Cyno",1
"07","Don Mazuck",1
"07","Donato Manna",1
"07","Doosi",1
"07","Dormantia",1
"07","Dream Runner",1
"07","Dreams And Memories",1
"07","Driks",1
"07","Dru Hill",1
"07","Dry",1
"07","Duke Dumont",1
"07","Duncan",1
"07","Dynoro",1
"07","Dyrigent",1
"07","EAST RICH",1
"07","Echo River",1
"07","Eddie Berman",1
"07","Eddy Kenzo",1
"07","Efecto Pasillo",1
"07","Efectos",1
"07","Elderbrook",1
"07","Eleonora Feldt",1
"07","Elise Ryen",1
"07","Elmer Loyd",1
"07","Elsa Greeve",1
"07","Elskavon",1
"07","Elvar Arngrimsson",1
"07","Emiel Samandar",1
"07","Emma Sameth",1
"07","Emmitt Howard",1
"07","Emotional Pleasure",1
"07","Enchanted Feel",1
"07","Enlightment Spirits",1
"07","Eryk Kamylla",1
"07","Esin Pierce",1
"07","Ethan Beckett",1
"07","Eugenie Fichter",1
"07","Evan Michael Brown",1
"07","Evann McIntosh",1
"07","Evie Belcher",1
"07","Evil Needle",1
"07","Expose",1
"07","Ezechiel Almonte",1
"07","FLETCHER",1
"07","Fabrizio Paterlini",1
"07","Fannie Shelton",1
"07","Faye Webster",1
"07","Feder",1
"07","Felix Cartal",1
"07","Felix Hertzog",1
