"MonthYear","Artist","Plays"
"2020-05","Sunidhi Chauhan",1
"2020-05","Suraj Jagan",1
"2020-05","The Beach Boys",1
"2020-05","The Kid LAROI",1
"2020-05","Tiesto",1
"2020-05","Trippie Redd",1
"2020-05","Udit Narayan",1
"2020-05","Vodka",1
"2020-05","XanMan",1
"2020-05","Xavier Wulf",1
"2020-05","Yung Gravy",1
"2020-05","benny blanco",1
"2020-05","iann dior",1
"2020-05","svrite",1
"2020-06","A Boogie Wit da Hoodie",1
"2020-06","A$AP Rocky",1
"2020-06","A.K.",1
"2020-06","Biskwiq",1
"2020-06","Boston",1
"2020-06","Capital Cities",1
"2020-06","Creedence Clearwater Revival",1
"2020-06","Crystal Fighters",1
"2020-06","David Guetta",1
"2020-06","Dizaro",1
"2020-06","Fetty Wap",1
"2020-06","Frankie Valli",1
"2020-06","French Montana",1
"2020-06","George Michael",1
"2020-06","Hoodie Allen",1
"2020-06","Iyaz",1
"2020-06","Jason Derulo",1
"2020-06","KYLE",1
"2020-06","Kanye West",1
"2020-06","Khalid",1
"2020-06","Kodak Black",1
"2020-06","Lil Baby",1
"2020-06","Lil Mosey",1
"2020-06","Lil Uzi Vert",1
"2020-06","Lynyrd Skynyrd",1
"2020-06","Mustard",1
"2020-06","Outkast",1
"2020-06","PARTYNEXTDOOR",1
"2020-06","Rae Sremmurd",1
"2020-06","Ramones",1
"2020-06","Redbone",1
"2020-06","Rich The Kid",1
"2020-06","Roy Woods",1
"2020-06","ScHoolboy Q",1
"2020-06","Skrillex",1
"2020-06","THE SCOTTS",1
"2020-06","TLC",1
"2020-06","The Beach Boys",1
"2020-06","The Byrds",1
"2020-06","The Wanted",1
"2020-06","Wings",1
"2020-06","YNW Melly",1
"2020-06","iann dior",1
"2020-07","6ix9ine",1
"2020-07","A Boogie Wit da Hoodie",1
"2020-07","A$AP Ferg",1
"2020-07","A.R. Rahman",1
"2020-07","ABBA",1
"2020-07","Aitch",1
"2020-07","Amine",1
"2020-07","Arizona Zervas",1
"2020-07","Avicii",1
"2020-07","Bachman-Turner Overdrive",1
"2020-07","Bantu",1
"2020-07","Childish Gambino",1
"2020-07","DJ Khaled",1
"2020-07","DNCE",1
"2020-07","Dominic Fike",1
"2020-07","G-Eazy",1
"2020-07","Huncho Jack",1
"2020-07","Imran Khan",1
"2020-07","J.I the Prince of N.Y",1
"2020-07","Jason Derulo",1
"2020-07","Jimmy Buffett",1
"2020-07","Joey Bada$$",1
"2020-07","Khalid",1
"2020-07","Kodak Black",1
"2020-07","Lehmber Hussainpuri",1
"2020-07","Lil Mosey",1
"2020-07","Lil Tecca",1
"2020-07","Lil Uzi Vert",1
"2020-07","Mac Miller",1
"2020-07","Mura Masa",1
"2020-07","Mustard",1
"2020-07","Playboi Carti",1
"2020-07","Polo G",1
"2020-07","Rich The Kid",1
"2020-07","SOB X RBE",1
"2020-07","Steppenwolf",1
"2020-07","Sunday Service Choir",1
"2020-07","The Band",1
"2020-07","The Velvet Underground",1
"2020-07","The Wanted",1
"2020-07","Todd Rundgren",1
"2020-07","Twenty One Pilots",1
"2020-07","XXXTENTACION",1
"2020-08","3OH!3",1
"2020-08","Ab-Soul",1
"2020-08","Aerosmith",1
"2020-08","Anuradha Paudwal",1
"2020-08","B.o.B",1
"2020-08","Bantu",1
"2020-08","Bas",1
"2020-08","Bastille",1
"2020-08","Big Sean",1
"2020-08","Bob Dylan",1
"2020-08","Bryce Hase",1
"2020-08","Chicago",1
"2020-08","Chief Keef",1
"2020-08","Cozz",1
"2020-08","DJ Khaled",1
"2020-08","Dizaro",1
"2020-08","Don Toliver",1
"2020-08","Eminem",1
"2020-08","Flying Lotus",1
"2020-08","GoldLink",1
"2020-08","Gunna",1
"2020-08","Hailee Steinfeld",1
"2020-08","Isaiah Rashad",1
"2020-08","JACKBOYS",1
"2020-08","JPEGMAFIA",1
"2020-08","Jaden",1
"2020-08","Jesse McCartney",1
"2020-08","Jhene Aiko",1
"2020-08","Jimmy Buffett",1
"2020-08","John Newman",1
"2020-08","Jonas Brothers",1
"2020-08","Justice",1
"2020-08","K'NAAN",1
"2020-08","KYLE",1
"2020-08","Kirko Bangz",1
"2020-08","Lil Nas X",1
"2020-08","Lil Skies",1
"2020-08","Lil Yachty",1
"2020-08","Lou Reed",1
"2020-08","Louis Armstrong",1
"2020-08","Macklemore & Ryan Lewis",1
"2020-08","Matty Wood$",1
"2020-08","Mick Jenkins",1
"2020-08","Mr. Probz",1
"2020-08","NF",1
"2020-08","New Boyz",1
"2020-08","Nipsey Hussle",1
"2020-08","Noel Redding",1
"2020-08","Noisestorm",1
"2020-08","Odd Future",1
"2020-08","Osibih",1
"2020-08","Pacific Air",1
"2020-08","Playboi Carti",1
"2020-08","Rainbow",1
"2020-08","Ramones",1
"2020-08","Rashid Ali",1
"2020-08","Redbone",1
"2020-08","Rich The Kid",1
"2020-08","Russ",1
"2020-08","SOB X RBE",1
"2020-08","Sage The Gemini",1
"2020-08","Sean Kingston",1
"2020-08","Sheck Wes",1
"2020-08","Ski Mask The Slump God",1
"2020-08","Skrillex",1
"2020-08","Sly & The Family Stone",1
"2020-08","Steely Dan",1
"2020-08","Suigeneris",1
"2020-08","THE SCOTTS",1
"2020-08","Talat Mahmood",1
"2020-08","Tears For Fears",1
"2020-08","Tee Grizzley",1
"2020-08","The Beach Boys",1
"2020-08","The Doobie Brothers",1
"2020-08","The J. Geils Band",1
"2020-08","The Police",1
"2020-08","The Script",1
"2020-08","The Who",1
"2020-08","Thin Lizzy",1
"2020-08","Tom Petty",1
"2020-08","Trippie Redd",1
"2020-08","WALK THE MOON",1
"2020-08","XXXTENTACION",1
"2020-08","Young Money",1
"2020-08","a-ha",1
"2020-08","benny blanco",1
"2020-08","datcurryboi",1
"2020-08","whiterosemoxie",1
"2020-09","Adnan Sami",1
"2020-09","Agatino Romero",1
"2020-09","Aitch",1
"2020-09","Anuradha Paudwal",1
"2020-09","Asdek",1
"2020-09","BassBears",1
"2020-09","Bellecour",1
"2020-09","Benny Camaro",1
"2020-09","Bryce Vine",1
"2020-09","CRAY",1
"2020-09","Carl Perkins",1
"2020-09","Chubby Checker",1
"2020-09","Chuck Berry",1
"2020-09","Code Red",1
"2020-09","Cole-Man",1
"2020-09","Country Joe McDonald",1
"2020-09","Eagles",1
"2020-09","Eddie Cochran",1
"2020-09","Gene Vincent",1
"2020-09","Gym Class Heroes",1
"2020-09","Harddope",1
"2020-09","Headie One",1
"2020-09","Holly Near",1
"2020-09","JMBB",1
"2020-09","Jagjit Singh",1
"2020-09","Janis Joplin",1
"2020-09","Jay Sean",1
"2020-09","Jefferson Airplane",1
"2020-09","Joe Cocker",1
"2020-09","Jon Costa",1
"2020-09","Kenaj",1
"2020-09","LANNE",1
"2020-09","Little Richard",1
"2020-09","Logic",1
"2020-09","Loreno Mayer",1
"2020-09","Luna Shadows",1
"2020-09","Manna Dey",1
"2020-09","Mathic",1
"2020-09","Meek Mill",1
"2020-09","Mehdi Hassan",1
"2020-09","Michel Telo",1
"2020-09","NMST",1
"2020-09","Neha Kakkar",1
"2020-09","Nicki Minaj",1
"2020-09","Noor Jehan",1
"2020-09","Quill",1
"2020-09","Rae Sremmurd",1
"2020-09","Ritchie Valens",1
"2020-09","Ryder Sinclair",1
"2020-09","SWAGGER",1
"2020-09","Skrillex",1
"2020-09","Sly & The Family Stone",1
"2020-09","Spokeman",1
"2020-09","Steppenwolf",1
"2020-09","TREVR",1
"2020-09","Taio Cruz",1
"2020-09","Ten Years After",1
"2020-09","The Incredible String Band",1
"2020-09","The Rolling Stones",1
"2020-09","The Spencer Davis Group",1
"2020-09","Them",1
"2020-09","Udit Narayan",1
"2020-09","Wake the Wild",1
"2020-09","Weston & Teston",1
"2020-09","Zakir Hussain",1
"2020-09","benny blanco",1
"2020-09","pluko",1
"2020-10","2 Chainz",1
"2020-10","2nd Exit",1
"2020-10","7apes",1
"2020-10","A$AP Rocky",1
"2020-10","ABBA",1
"2020-10","AC/DC",1
"2020-10","Anderson .Paak",1
"2020-10","Anthony Drawn",1
"2020-10","Anti Lilly & Phoniks",1
"2020-10","Arlo Guthrie",1
"2020-10","Awon",1
"2020-10","B-Side",1
"2020-10","Bassnectar",1
"2020-10","Bei Ru",1
"2020-10","Ben Beal",1
"2020-10","Black Star",1
"2020-10","Blu & Exile",1
"2020-10","Boston",1
"2020-10","Bruce Springsteen",1
"2020-10","Bruno Mars",1
"2020-10","CJ",1
"2020-10","Carly Rae Jepsen",1
"2020-10","Chill Beats Music",1
"2020-10","Ciscero",1
"2020-10","Coops",1
"2020-10","Daft Punk",1
"2020-10","Dirty Ike",1
"2020-10","Divine ScienZe",1
"2020-10","Dream Easy Collective",1
"2020-10","EMAMKAY",1
"2020-10","Felly",1
"2020-10","FloFilz",1
"2020-10","Flughand",1
"2020-10","Fredfades",1
"2020-10","GR?Y",1
"2020-10","Geronimus Brothers",1
"2020-10","Green Day",1
"2020-10","Handbook",1
"2020-10","HansSOLO",1
"2020-10","Jay Prince",1
"2020-10","Jesse James Solomon",1
"2020-10","John Sebastian",1
"2020-10","Kali Uchis",1
"2020-10","Kankick",1
"2020-10","Katashi Kaito",1
"2020-10","Kenji",1
"2020-10","Kev Brown",1
"2020-10","Kid Abstrakt",1
"2020-10","Kista",1
"2020-10","Kodak Black",1
"2020-10","Kofi Stone",1
"2020-10","Koralle",1
"2020-10","LBL",1
"2020-10","LESKY",1
"2020-10","Labh Janjua",1
"2020-10","Lata Mangeshkar",1
"2020-10","Led Zeppelin",1
"2020-10","Little River Band",1
"2020-10","Lorde",1
"2020-10","Lukas Graham",1
"2020-10","Lute",1
"2020-10","MANIK MC",1
"2020-10","Mac Miller",1
"2020-10","Magic System",1
"2020-10","Meek Mill",1
"2020-10","Melanie",1
"2020-10","Mick Jenkins",1
"2020-10","Miles Davis",1
"2020-10","Modha",1
"2020-10","Mustard",1
"2020-10","Neil Young",1
"2020-10","Nix Northwest",1
"2020-10","Ol' Burger Beats",1
"2020-10","Otis Neon",1
"2020-10","PENPALS",1
"2020-10","PRICE",1
"2020-10","Peter Kind",1
"2020-10","Phlocalyst",1
"2020-10","RAIZA BIZA",1
"2020-10","REMI",1
"2020-10","REO Speedwagon",1
"2020-10","Revolutionary Rhythm",1
"2020-10","Ryler Smith",1
"2020-10","Saltyyyy V",1
"2020-10","Shankar Mahadevan",1
"2020-10","Smoke Trees",1
"2020-10","Submerse",1
"2020-10","Suraj Jagan",1
"2020-10","Sweetwater",1
"2020-10","Ta-ku",1
"2020-10","Talib Kweli",1
"2020-10","Tee Grizzley",1
"2020-10","The Kid Daytona",1
"2020-10","The Roots",1
"2020-10","The Starting 5ive",1
"2020-10","This Is Tomorrow",1
"2020-10","Toby Schay",1
"2020-10","Torky Tork",1
"2020-10","Udit Narayan",1
"2020-10","Vishal Dadlani",1
"2020-10","Westside Gunn",1
"2020-10","Wyl",1
"2020-10","Zomboy",1
"2020-10","blackwave.",1
"2020-10","invention_",1
"2020-10","lazy oscar",1
"2020-11","88GLAM",1
"2020-11","A$AP Ferg",1
"2020-11","Aerosmith",1
"2020-11","Alextbh",1
"2020-11","Anthony Drawn",1
"2020-11","Baby Keem",1
"2020-11","Bas",1
"2020-11","Bill adlib",1
"2020-11","Billie Eilish",1
"2020-11","Blue Wednesday",1
"2020-11","Board-Man",1
"2020-11","Bon Jovi",1
"2020-11","Burrito Brown",1
"2020-11","Cap Kendricks",1
"2020-11","Cautious Clay",1
"2020-11","Chance the Rapper",1
"2020-11","Chancla",1
"2020-11","Choker",1
"2020-11","DAO",1
"2020-11","Deeb",1
"2020-11","Denyah",1
"2020-11","Devaloop",1
"2020-11","Dijon",1
"2020-11","Dominic Fike",1
"2020-11","Downtown Owl",1
"2020-11","Drama Hights",1
"2020-11","Dre'es",1
"2020-11","Ella Mai",1
"2020-11","FRANZ",1
"2020-11","Famous Dex",1
"2020-11","Fat Joe",1
"2020-11","Fed Nance",1
"2020-11","Felly",1
"2020-11","FloFilz",1
"2020-11","Flynn",1
"2020-11","Fujitsu",1
"2020-11","Funkonami",1
"2020-11","GEEGEE",1
"2020-11","Gesmis",1
"2020-11","Handbook",1
"2020-11","HawkOne",1
"2020-11","Healy",1
"2020-11","Hulk Hodn",1
"2020-11","I.L.L. Will",1
"2020-11","IVE",1
"2020-11","Inf",1
"2020-11","JACKBOYS",1
"2020-11","Jake Five",1
"2020-11","Jazzy James",1
"2020-11","Jeff Bernat",1
"2020-11","Jon Bellion",1
"2020-11","Juice WRLD",1
"2020-11","K CAMP",1
"2020-11","Kamal.",1
"2020-11","Kanisan",1
"2020-11","KaspaHauser",1
"2020-11","Katashi Kaito",1
"2020-11","Kazam",1
"2020-11","Kevin Abstract",1
"2020-11","Kid Taro",1
"2020-11","Klaus Layer",1
"2020-11","Kota the Friend",1
"2020-11","L One",1
"2020-11","LBL",1
"2020-11","Lil Baby",1
"2020-11","Lil Wayne",1
"2020-11","Living Room",1
"2020-11","Logic",1
"2020-11","Louis Armstrong",1
"2020-11","Lukas Graham",1
"2020-11","Luke Wild",1
"2020-11","Luna Shadows",1
"2020-11","Madeus",1
"2020-11","Malia Lou",1
"2020-11","Marcos Caixa",1
"2020-11","Move 78",1
"2020-11","Mr Mantega",1
"2020-11","Mvdk",1
"2020-11","Myles Cameron",1
"2020-11","ODIE",1
"2020-11","OneRepublic",1
"2020-11","Otis Neon",1
"2020-11","Portaledge",1
"2020-11","Professor Crabb",1
"2020-11","Psalm Trees",1
"2020-11","Quavo",1
"2020-11","Raekwon",1
"2020-11","Rainbow",1
"2020-11","Redbone",1
"2020-11","Richie Havens",1
"2020-11","Rihanna",1
"2020-11","Rizik",1
"2020-11","Rupert Holmes",1
"2020-11","Satyr",1
"2020-11","Screen Jazzmaster",1
"2020-11","Seneca B",1
"2020-11","Shaan",1
"2020-11","Sitting Duck",1
"2020-11","Spectacular Diagnostics",1
"2020-11","TABAL",1
"2020-11","Ta-ku",1
"2020-11","The BREED",1
"2020-11","The Beach Boys",1
"2020-11","The Lemonheads",1
"2020-11","The-Dream",1
"2020-11","Thelonious Coltrane",1
"2020-11","Thin Lizzy",1
"2020-11","Tiago Frugoli Ensemble",1
"2020-11","Toby Schay",1
"2020-11","Tom Doolie",1
"2020-11","Trey Songz",1
"2020-11","UNCOMMENN",1
"2020-11","URCHN",1
"2020-11","Van Halen",1
"2020-11","Village People",1
"2020-11","Vincent Rayn",1
"2020-11","Wyl",1
"2020-11","Xavier Omar",1
"2020-11","YNW Melly",1
"2020-11","Yasumu",1
"2020-11","YungGen",1
"2020-11","Zaps",1
"2020-11","a-ha",1
"2020-11","coldbrew",1
"2020-11","gishfang",1
"2020-11","loland",1
"2020-11","pettersson",1
"2020-11","popadiclo",1
"2020-11","rei brown",1
"2020-11","rocomoco",1
"2020-11","wyn wyn",1
"2020-12","30",1
"2020-12","Aaron May",1
"2020-12","Ambush Buzzworl",1
"2020-12","Arizona Zervas",1
"2020-12","BROCKHAMPTON",1
"2020-12","Bas",1
"2020-12","Bobbi Humphrey",1
"2020-12","Bon Jovi",1
"2020-12","Bruce Springsteen",1
"2020-12","C1",1
"2020-12","Chance the Rapper",1
"2020-12","Chris Brown",1
"2020-12","Clean Bandit",1
"2020-12","Daft Punk",1
"2020-12","Digga D",1
"2020-12","Eagles",1
"2020-12","Fredo",1
"2020-12","GoldLink",1
"2020-12","ILOVEMAKONNEN",1
"2020-12","Isaiah Rashad",1
"2020-12","JID",1
"2020-12","Jaden",1
"2020-12","Jay Rock",1
"2020-12","Joey Bada$$",1
"2020-12","John Legend",1
"2020-12","Journey",1
"2020-12","Juice WRLD",1
"2020-12","Justin Timberlake",1
"2020-12","K-Trap",1
"2020-12","Kay-O",1
"2020-12","Kris Wu",1
"2020-12","Lil Nas X",1
"2020-12","Link up TV",1
"2020-12","Lowkey",1
"2020-12","Migos",1
"2020-12","Mixtape Madness",1
"2020-12","Mustard",1
"2020-12","NAV",1
"2020-12","Nico & Vinz",1
"2020-12","OFB",1
"2020-12","OneRepublic",1
"2020-12","Pacific Air",1
"2020-12","Pop Smoke",1
"2020-12","Radiohead",1
"2020-12","Rae Sremmurd",1
"2020-12","Rainbow",1
"2020-12","Ramones",1
"2020-12","Rich The Kid",1
"2020-12","SL",1
"2020-12","Saba",1
"2020-12","Sav12",1
"2020-12","ScHoolboy Q",1
"2020-12","Sheck Wes",1
"2020-12","TOTO",1
"2020-12","Taylor Swift",1
"2020-12","The Animals",1
"2020-12","The J. Geils Band",1
"2020-12","The Wanted",1
"2020-12","Thin Lizzy",1
"2020-12","Tweeko",1
"2020-12","Van Halen",1
"2020-12","Vince Staples",1
"2020-12","Wings",1
"2020-12","Y.SJ",1
"2020-12","YNW Melly",1
"2020-12","a-ha",1
"2020-12","prxz",1
"2021-01","21 Savage",1
"2021-01","Chance the Rapper",1
"2021-01","Childish Gambino",1
"2021-01","Cordae",1
"2021-01","Dreamgirl",1
"2021-01","Fetty Wap",1
"2021-01","Future",1
"2021-01","Gary Numan",1
"2021-01","Glen Campbell",1
"2021-01","ILOVEMAKONNEN",1
"2021-01","Joey Bada$$",1
"2021-01","John Lennon",1
"2021-01","Journey",1
"2021-01","Kevin Gates",1
"2021-01","Lil Keed",1
"2021-01","Lil Uzi Vert",1
"2021-01","Lil Wayne",1
"2021-01","Louis Armstrong",1
"2021-01","Mac Miller",1
"2021-01","Majid Jordan",1
"2021-01","Meek Mill",1
"2021-01","Migos",1
"2021-01","Mukesh",1
"2021-01","Mura Masa",1
"2021-01","Ozzy Osbourne",1
"2021-01","Peter Gabriel",1
"2021-01","Pop Smoke",1
"2021-01","Ramones",1
"2021-01","SOB X RBE",1
"2021-01","Tee Grizzley",1
"2021-01","Vince Staples",1
"2021-01","WZRD",1
"2021-01","Wiz Khalifa",1
"2021-01","a-ha",1
"2021-02","2 Chainz",1
"2021-02","50 Cent",1
"2021-02","ABBA",1
"2021-02","AJR",1
"2021-02","AK420",1
"2021-02","Aerosmith",1
"2021-02","Ajit Singh",1
"2021-02","Alessia Cara",1
"2021-02","Alexander Scriabin",1
"2021-02","Alina Baraz",1
"2021-02","Anthony Drawn",1
"2021-02","Axian",1
"2021-02","Ayzon",1
"2021-02","Badfinger",1
"2021-02","Beatchild",1
"2021-02","Big Time Rush",1
"2021-02","Bill & Pecker",1
"2021-02","Birds Of The West",1
"2021-02","Brous One",1
"2021-02","Bruce Springsteen",1
"2021-02","Burrito Brown",1
"2021-02","COIN",1
"2021-02","Cap Kendricks",1
"2021-02","Carly Rae Jepsen",1
"2021-02","Creedence Clearwater Revival",1
"2021-02","EVAN GIIA",1
"2021-02","Eric Bellinger",1
"2021-02","Eurythmics",1
"2021-02","Fleetwood Mac",1
"2021-02","FloFilz",1
"2021-02","George Gershwin",1
"2021-02","Gloria Gaynor",1
"2021-02","Grateful Dead",1
"2021-02","Gustav Mahler",1
"2021-02","HYTYD",1
"2021-02","Hippo Campus",1
"2021-02","Hoodie Allen",1
"2021-02","Hubert Daviz",1
"2021-02","Hulk Hodn",1
"2021-02","Huncho Jack",1
"2021-02","Ilaiyaraaja",1
"2021-02","Jimi Hendrix",1
"2021-02","John Coltrane Quartet",1
"2021-02","Justin Bieber",1
"2021-02","Keith Richards",1
"2021-02","Koralle",1
"2021-02","Latitia",1
"2021-02","Laxmikant-Pyarelal",1
"2021-02","Lil Baby",1
"2021-02","Lil Tjay",1
"2021-02","Logic",1
"2021-02","Loop Schrauber",1
"2021-02","Lukas Graham",1
"2021-02","Luna Shadows",1
"2021-02","Mambalam M.K.S. Siva",1
"2021-02","Marshmello",1
"2021-02","Mary Shannon",1
"2021-02","Michael Jackson",1
"2021-02","Milind Sagar",1
"2021-02","Mvdk",1
"2021-02","N. R. P. Ravichandhran",1
"2021-02","No Suits",1
"2021-02","Ozzy Osbourne",1
"2021-02","PLVTINUM",1
"2021-02","Pacific Air",1
"2021-02","Parental",1
"2021-02","Peter Kind",1
"2021-02","Phil Collins",1
"2021-02","Phlocalyst",1
"2021-02","Polo G",1
"2021-02","Post Malone",1
"2021-02","Psalm Trees",1
"2021-02","Pueblo Vista",1
"2021-02","Rahat Fateh Ali Khan",1
"2021-02","Rainbow",1
"2021-02","Ramones",1
"2021-02","Rayan",1
"2021-02","RejSende",1
"2021-02","Richie Rych",1
"2021-02","Rihanna",1
"2021-02","Robbie Williams",1
"2021-02","Rush",1
"2021-02","Screen Jazzmaster",1
"2021-02","Selena Gomez",1
"2021-02","Shankar-Ehsaan-Loy",1
"2021-02","Sheik Chinna Moulana",1
"2021-02","SicknessMP",1
"2021-02","Sitting Duck",1
"2021-02","Spaze Windu",1
"2021-02","Steppenwolf",1
"2021-02","Sviatoslav Richter",1
"2021-02","T. M. Soundararajan",1
"2021-02","THE SCOTTS",1
"2021-02","The Beach Boys",1
"2021-02","The J. Geils Band",1
"2021-02","The Police",1
"2021-02","The Score",1
"2021-02","Yaima",1
"2021-02","Years & Years",1
"2021-02","Zedd",1
"2021-02","Zmeyev",1
"2021-02","blackbear",1
"2021-02","blnkspc_",1
"2021-02","damaa.beats",1
"2021-02","elmo",1
"2021-02","lofi lemur",1
"2021-02","loland",1
"2021-02","madmax",1
"2021-02","paris91",1
"2021-02","pettersson",1
"2021-03","6LACK",1
"2021-03","6ix9ine",1
"2021-03","<U+30BB><U+30AD><U+30C8><U+30AA>.<U+30B7><U+30B2><U+30AA>",1
"2021-03","A$AP Mob",1
"2021-03","Adam Lambert",1
"2021-03","Alifia, Sonu Kakkar, Bob",1
"2021-03","Amine",1
"2021-03","Anderson .Paak",1
"2021-03","Arizona Zervas",1
"2021-03","Atlanta Rhythm Section",1
"2021-03","Avicii",1
"2021-03","BANNERS",1
"2021-03","Bad Bunny",1
"2021-03","Billie Eilish",1
"2021-03","Blaccmass",1
"2021-03","Blues Image",1
"2021-03","Bob Seger",1
"2021-03","Bon Jovi",1
"2021-03","Brent Faiyaz",1
"2021-03","Chance the Rapper",1
"2021-03","Clean Bandit",1
"2021-03","Cordae",1
"2021-03","DVBBS",1
"2021-03","David Guetta",1
"2021-03","Dr. Dre",1
"2021-03","Edith Piaf",1
"2021-03","Ellie Goulding",1
"2021-03","Eric Bellinger",1
"2021-03","Gianni",1
"2021-03","Hailee Steinfeld",1
"2021-03","Halsey",1
"2021-03","Headie One",1
"2021-03","ILOVEMAKONNEN",1
"2021-03","Jaden",1
"2021-03","Jake Owen",1
"2021-03","James Arthur",1
"2021-03","Jason Derulo",1
"2021-03","Jay & The Americans",1
"2021-03","Jon Pardi",1
"2021-03","Jorja Smith",1
"2021-03","KALEO",1
"2021-03","LUCKI",1
"2021-03","Lifehouse",1
"2021-03","LuvBug",1
"2021-03","MGMT",1
"2021-03","MadeinTYO",1
"2021-03","Major Lazer",1
"2021-03","Masego",1
"2021-03","Meek Mill",1
"2021-03","Metro Boomin",1
"2021-03","Migos",1
"2021-03","Molchat Doma",1
"2021-03","Neon Trees",1
"2021-03","Octavian",1
"2021-03","Oh Wonder",1
"2021-03","Orleans",1
"2021-03","Pablo Cruise",1
"2021-03","Passenger",1
"2021-03","Phillip Phillips",1
"2021-03","Post Malone",1
"2021-03","Pusha T",1
"2021-03","ROSALIA",1
"2021-03","Redlight King",1
"2021-03","Rihanna",1
"2021-03","Roy Woods",1
"2021-03","Rudimental",1
"2021-03","Saba",1
"2021-03","Sam Hunt",1
"2021-03","ScHoolboy Q",1
"2021-03","Sech",1
"2021-03","Silver",1
"2021-03","Smino",1
"2021-03","Sugarloaf",1
"2021-03","SwuM",1
"2021-03","Taylor Swift",1
"2021-03","The 1975",1
"2021-03","The Federal Empire",1
"2021-03","The Grass Roots",1
"2021-03","The Neighbourhood",1
"2021-03","The Police",1
"2021-03","Thundercat",1
"2021-03","Tobu",1
"2021-03","Tom Walker",1
"2021-03","Udit Narayan",1
"2021-03","Umberto Giordano",1
"2021-03","Veorra",1
"2021-03","Young Dolph",1
"2021-03","Young Thug",1
"2021-03","Zacari",1
"2021-03","blackbear",1
"2021-03","golden era",1
"2021-04","2Pac",1
"2021-04","A$AP Ferg",1
"2021-04","A$AP NAST",1
"2021-04","Aaron May",1
"2021-04","Ajmw",1
"2021-04","Aliotta Haynes Jeremiah",1
"2021-04","Allman Brothers Band",1
"2021-04","Amine",1
"2021-04","Avicii",1
"2021-04","Bastille",1
"2021-04","Bcalm",1
"2021-04","Beyonce",1
"2021-04","BluntOne",1
"2021-04","Capital Cities",1
"2021-04","Casiio",1
"2021-04","Chavo",1
"2021-04","Cordae",1
"2021-04","Cream",1
"2021-04","Crosby, Stills & Nash",1
"2021-04","D. Savage",1
"2021-04","DJ Scheme",1
"2021-04","Dee Watkins",1
"2021-04","Derek & The Dominos",1
"2021-04","Dontcry",1
"2021-04","ENRA",1
"2021-04","Faces",1
"2021-04","Far East Movement",1
"2021-04","Fivio Foreign",1
"2021-04","Free Nationals",1
"2021-04","G-Eazy",1
"2021-04","George Harrison",1
"2021-04","Grateful Dead",1
"2021-04","Imagine Dragons",1
"2021-04","Isaiah Rashad",1
"2021-04","JPEGMAFIA",1
"2021-04","Jae Trill",1
"2021-04","Jay Rock",1
"2021-04","Jef Miles",1
"2021-04","John Newman",1
"2021-04","Kenny Mason",1
"2021-04","Kodak Black",1
"2021-04","Lil Dicky",1
"2021-04","Louk",1
"2021-04","MAX",1
"2021-04","Machine Gun Kelly",1
"2021-04","Majid Jordan",1
"2021-04","NLE Choppa",1
"2021-04","Nicki Minaj",1
"2021-04","No Spirit",1
"2021-04","ODIE",1
"2021-04","Problem",1
"2021-04","Project AER",1
"2021-04","Purrple Cat",1
"2021-04","Rahat Fateh Ali Khan",1
"2021-04","Raimu",1
"2021-04","ScHoolboy Q",1
"2021-04","Sheff G",1
"2021-04","Smino",1
"2021-04","Sunidhi Chauhan",1
"2021-04","Suraj Jagan",1
"2021-04","Taj Mahal",1
"2021-04","Tee Grizzley",1
"2021-04","The Band",1
"2021-04","The Byrds",1
"2021-04","The Jackson 5",1
"2021-04","Thundercat",1
"2021-04","Tom Doolie",1
"2021-04","Train",1
"2021-04","TyLuv.",1
"2021-04","Usher",1
"2021-04","Vince Staples",1
"2021-04","Westside Gunn",1
"2021-04","XXXTENTACION",1
"2021-04","Yasumu",1
"2021-04","Yung Bans",1
"2021-04","fourwalls",1
"2021-04","goosetaf",1
"2021-04","kudo",1
"2021-04","l'Outlander",1
"2021-04","less.people",1
"2021-04","tomcbumpz",1
"2021-05","2 Chainz",1
"2021-05","21 Savage",1
"2021-05","42 Dugg",1
"2021-05","Absofacto",1
"2021-05","Akon",1
"2021-05","Alina Baraz",1
"2021-05","Aliotta Haynes Jeremiah",1
"2021-05","Allman Brothers Band",1
"2021-05","Amine",1
"2021-05","Ariana Grande",1
"2021-05","BROCKHAMPTON",1
"2021-05","Bantu",1
"2021-05","Black Eyed Peas",1
"2021-05","Chance the Rapper",1
"2021-05","Cordae",1
"2021-05","Cream",1
"2021-05","Crosby, Stills & Nash",1
"2021-05","Crosby, Stills, Nash & Young",1
"2021-05","DaBaby",1
"2021-05","Drakeo the Ruler",1
"2021-05","Dylan Sinclair",1
"2021-05","Electric Light Orchestra",1
"2021-05","Estelle",1
"2021-05","Faces",1
"2021-05","Far East Movement",1
"2021-05","Fivio Foreign",1
"2021-05","Foster The People",1
"2021-05","Gotye",1
"2021-05","Hailee Steinfeld",1
"2021-05","Iyaz",1
"2021-05","John Newman",1
"2021-05","KAYTRANADA",1
"2021-05","KSI",1
"2021-05","Kodak Black",1
"2021-05","Labh Janjua",1
"2021-05","Lata Mangeshkar",1
"2021-05","Lil Mosey",1
"2021-05","Lorde",1
"2021-05","Machine Gun Kelly",1
"2021-05","MadeinTYO",1
"2021-05","Meek Mill",1
"2021-05","Mike Posner",1
