"Season","Album","Plays"
"Summer","The Growlers ~ City Club",1
"Summer","Franz Liszt ~ Classical Music Anthology Volume I",1
"Summer","Lil Yachty ~ Coffin",1
"Summer","Jack Harlow ~ Come Home The Kids Miss You",1
"Summer","Andy Mineo ~ Coming In Hot",1
"Summer","khaderbai ~ Cornerloops, Vol. 5",1
"Summer","Flying Lotus ~ Cosmogramma",1
"Summer","Gorillaz ~ Cracker Island (feat. Thundercat)",1
"Summer","Tino Szn ~ Crash The Party",1
"Summer","TLC ~ Crazysexycool",1
"Summer","Lil Skies ~ Creeping (feat. Rich the Kid)",1
"Summer","GoldLink ~ Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",1
"Summer","Village People ~ Cruisin'",1
"Summer","Bon Jovi ~ Crush",1
"Summer","Migos ~ Culture III",1
"Summer","Lil Pump ~ D Rose",1
"Summer","Justice ~ D.A.N.C.E",1
"Summer","Meek Mill ~ DC4",1
"Summer","easy life ~ DEAR MISS HOLLOWAY",1
"Summer","KT6900 ~ DEMON II",1
"Summer","Sleepy Hallow ~ DON'T SLEEP",1
"Summer","The Game ~ DRILLMATIC Heart vs. Mind",1
"Summer","Blueface ~ Daddy",1
"Summer","King Harvest ~ Dancing in the Moonlight",1
"Summer","Ariana Grande ~ Dangerous Woman",1
"Summer","Beyonce ~ Dangerously In Love",1
"Summer","PNL ~ Dans la legende",1
"Summer","Yebba ~ Dawn",1
"Summer","6ix9ine ~ Day69: Graduation Day",1
"Summer","Gianni ~ De La Hoya",1
"Summer","Vani Jairam ~ Deerga Sumangali (Original Motion Picture Soundtrack)",1
"Summer","Del Water Gap ~ Del Water Gap",1
"Summer","Ellie Goulding ~ Delirium",1
"Summer","Gorillaz ~ Demon Days",1
"Summer","Jesse McCartney ~ Departure - Recharged",1
"Summer","HoodRich Pablo Juan ~ Designer Drugz 3",1
"Summer","ME+L ~ Different Situation",1
"Summer","Lata Mangeshkar ~ Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack)",1
"Summer","Kid Cudi ~ Do What I Want",1
"Summer","Ab-Soul ~ Do What Thou Wilt.",1
"Summer","R.E.M. ~ Document - 25th Anniversary Edition",1
"Summer","Montana of 300 ~ Don't Doubt The God",1
"Summer","Dua Lipa ~ Don't Start Now",1
"Summer","The Chords ~ Doo Wop Classics, Vol. 6",1
"Summer","Trdee ~ Dookie Brothers",1
"Summer","Trdee ~ Dookie Brothers 2",1
"Summer","Ghantasala ~ Doyen of Tollywood - ANR",1
"Summer","Big Thief ~ Dragon New Warm Mountain I Believe In You",1
"Summer","Klondike Blonde ~ Drip",1
"Summer","Mac Ayres ~ Drive Slow",1
"Summer","Don Toliver ~ Drugs N Hella Melodies (feat. Kali Uchis)",1
"Summer","Young Dolph ~ Dum and Dummer 2",1
"Summer","Jaden ~ ERYS",1
"Summer","Kota the Friend ~ EVERYTHING",1
"Summer","Bruno Major ~ Easily",1
"Summer","Brent Faiyaz ~ Eden",1
"Summer","Cozz ~ Effected",1
"Summer","$uicideboy$ ~ Either Hated or Ignored",1
"Summer","Jimi Hendrix ~ Electric Ladyland",1
"Summer","Ella Mai ~ Ella Mai",1
"Summer","Uma Ramanan ~ Enakkaga Kaathiru - Malargale Malarungal - Ulagam Piranthathu Enakkaga - Vasanthathil Oru Vanavi",1
"Summer","T-Pain ~ Epiphany",1
"Summer","Jacob Sigman ~ Episode 1",1
"Summer","Morpheus Two ~ Eremito",1
"Summer","Lil Pump ~ Esskeetit",1
"Summer","Gucci Mane ~ Evil Genius",1
"Summer","Trippie Redd ~ Excitement",1
"Summer","The Kid LAROI ~ F*CK LOVE 3: OVER YOU",1
"Summer","Kota the Friend ~ FATHER'S DAY",1
"Summer","6ix9ine ~ FEFE (feat. Nicki Minaj & Murda Beatz)",1
"Summer","Kodak Black ~ FEMA (Finesse Elevate Motivate Achieve)",1
"Summer","One Direction ~ FOUR",1
"Summer","Travis Scott ~ FRANCHISE (feat. Young Thug & M.I.A.)",1
"Summer","Electric Light Orchestra ~ Face the Music",1
"Summer","Big Time Rush ~ Famous",1
"Summer","Blueface ~ Famous Cryp",1
"Summer","Arctic Monkeys ~ Favourite Worst Nightmare",1
"Summer","The Byrds ~ Fifth Dimension",1
"Summer","H.E.R. ~ Find A Way (feat. Lil Baby & Lil Durk)",1
"Summer","Flying Lotus ~ Flamagra",1
"Summer","Masego ~ Flight 99",1
"Summer","Flora Vida ~ Flora Vida",1
"Summer","Jay Rock ~ Follow Me Home",1
"Summer","Giveon ~ For Tonight",1
"Summer","Tems ~ Found (feat. Brent Faiyaz)",1
"Summer","YNW Melly ~ Freddy Krueger (feat. Tee Grizzley)",1
"Summer","Anarbor ~ Free Your Mind",1
"Summer","Andre Nickatina ~ Friscostreetshow.com Presents: This Is How We Eat #2",1
"Summer","Tyga ~ Fuk Wat They Talkin Bout",1
"Summer","Fleetwood Mac ~ Future Games",1
"Summer","Future ~ Future Hndrxx Presents: The WIZRD",1
"Summer","Dua Lipa ~ Future Nostalgia",1
"Summer","Justin Timberlake ~ FutureSex/LoveSounds",1
"Summer","Justin Timberlake ~ FutureSex/LoveSounds Deluxe Edition",1
"Summer","Headie One ~ GANG",1
"Summer","Slumm Prince ~ GD Folks Anthem",1
"Summer","Nebu Kiniza ~ Gassed Up",1
"Summer","SL ~ Gentleman",1
"Summer","Jet ~ Get Born",1
"Summer","Daniel Caesar ~ Get You - Single",1
"Summer","Mano ~ Gharana Mugudu",1
"Summer","Cordae ~ Gifted (feat. Roddy Ricch)",1
"Summer","Maroon 5 ~ Girls Like You (feat. Cardi B)",1
"Summer","Ricegum ~ God Church",1
"Summer","Unni Menon ~ Gokulam",1
"Summer","Dimitri Vegas & Like Mike ~ Gold Skies",1
"Summer","NAV ~ Good Intentions",1
"Summer","Post Malone ~ Goodbyes (Feat. Young Thug)",1
"Summer","Still Woozy ~ Goodie Bag",1
"Summer","Diddy ~ Gotta Move On (feat. Bryson Tiller)",1
"Summer","Low Phil ~ Great Falls",1
"Summer","Dre nello ~ Green Paper",1
"Summer","Lil Pump ~ Gucci Gang",1
"Summer","Mr. Green ~ Gucci Ninja Assassins",1
"Summer","Wake the Wild ~ Guilty Pleasures",1
"Summer","A. M. Rajah ~ Gulebakavali (Original Motion Picture Soundtrack)",1
"Summer","Lil Nas X ~ HOLIDAY",1
"Summer","Jazz At Lincoln Center Orchestra ~ Handful of Keys",1
"Summer","Hoodie Allen ~ Happy Camper",1
"Summer","Dayglow ~ Harmony House",1
"Summer","Cordae ~ Have Mercy",1
"Summer","Joni Mitchell ~ Hejira",1
"Summer","Mistah F.A.B. ~ Hella Ratchet",1
"Summer","Phil Collins ~ Hello, I Must Be Going!",1
"Summer","Usher ~ Here I Stand",1
"Summer","AC/DC ~ Highway to Hell",1
"Summer","Internet Money ~ His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",1
"Summer","SZA ~ Hit Different",1
"Summer","S. Janaki ~ Hits Of Ilaiyaraaja Vol. 1",1
"Summer","KSI ~ Holiday",1
"Summer","Logic ~ Homicide",1
"Summer","Ausar ~ Homies",1
"Summer","070 Shake ~ Honey - Single",1
"Summer","Charli XCX ~ Hot Girl (Bodies Bodies Bodies)",1
"Summer","Cardi B ~ Hot Shit (feat. Ye & Lil Durk)",1
"Summer","Jazz Cartier ~ Hotel Paranoia",1
"Summer","YNW Melly ~ I AM YOU",1
"Summer","Usher ~ I Don't Mind (feat. Juicy J)",1
"Summer","Gucci Mane ~ I Get The Bag (feat. Migos)",1
"Summer","Tory Lanez ~ I LIKE",1
"Summer","bLAck pARty ~ I Love You More Than You Know (feat. Childish Gambino)",1
"Summer","Tory Lanez ~ I Told You",1
"Summer","The 1975 ~ I like it when you sleep, for you are so beautiful yet so unaware of it",1
"Summer","Matty Wood$ ~ I'll Be Fine",1
"Summer","David Guetta ~ I'm Good (Blue)",1
"Summer","Jency ~ Idhayam Poguthe",1
"Summer","Shawn Mendes ~ If I Can't Have You",1
"Summer","Vani Jairam ~ Ilaiyaraaja - The Passion Of The Early Years",1
"Summer","Mike Sherm ~ Ima Boy",1
"Summer","Denzel Curry ~ Imperial",1
"Summer","BJ The Chicago Kid ~ In My Mind",1
"Summer","Marvin Gaye ~ In The Groove",1
"Summer","Sam Smith ~ In The Lonely Hour",1
"Summer","The Weeknd ~ In Your Eyes",1
"Summer","Briston Maroney ~ Indiana",1
"Summer","Raphael Lake ~ Indie Soul",1
"Summer","Tohaj ~ Inner Space",1
"Summer","KAYTRANADA ~ Intimidated",1
"Summer","Pusha T ~ It's Almost Dry",1
"Summer","Jake Paul ~ It's Everyday Bro",1
"Summer","Ricegum ~ Its Every Night Sis",1
"Summer","Yusuf / Cat Stevens ~ Izitso",1
"Summer","Rashid Ali ~ Jaane Tu... Ya Jaane Na",1
"Summer","Carneyval ~ Jasmine",1
"Summer","Sunday Service Choir ~ Jesus Is Born",1
"Summer","Zack Fox ~ Jesus Is The One (I Got Depression)",1
"Summer","Bobby Helms ~ Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)",1
"Summer","Thin Lizzy ~ Johnny The Fox",1
"Summer","Wes Walker ~ Jordan Belfort",1
"Summer","True Story Gee ~ Just In Case",1
"Summer","Cordae ~ Just Until....",1
"Summer","Teyana Taylor ~ K.T.S.E.",1
"Summer","KC & The Sunshine Band ~ KC & the Sunshine Band... and More",1
"Summer","KILLY ~ KILLSTREAK",1
"Summer","Ramu ~ Kaappatruvaye Sri Venkatesa",1
"Summer","Adnan Sami ~ Kabhi To Nazar Milao/Bheegi Bheegi raton Mein",1
"Summer","Veeramani Raju ~ Kallum Mullum",1
"Summer","Malaysia Vasudevan ~ Kalyanaraman (Original Motion Picture Soundtrack)",1
"Summer","Badshah ~ Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack)",1
"Summer","P. B. Sreenivas ~ Kathiruntha Kangal (Original Motion Picture Soundtrack)",1
"Summer","BermudaCal ~ Kehlani",1
"Summer","Bernard Herrmann ~ Kill Bill Vol. 1 Original Soundtrack",1
"Summer","Alex Newell ~ Kill The Lights (with Nile Rodgers)",1
"Summer","Eminem ~ Killshot",1
"Summer","Kishore Kumar ~ Kishore Kumar most loved in 2020",1
"Summer","The Cure ~ Kiss Me, Kiss Me, Kiss Me",1
"Summer","Peter Green ~ Kolors",1
"Summer","Akon ~ Konvicted",1
"Summer","Quavo ~ L A M B T A L K",1
"Summer","Machine Gun Kelly ~ LOCO",1
"Summer","Yvng Jin ~ LOVESICK",1
"Summer","Hippo Campus ~ LP3",1
"Summer","Tyler, The Creator ~ LUMBERJACK",1
"Summer","Joni Mitchell ~ Ladies of the Canyon",1
"Summer","Foster The People ~ Lamb's Wool",1
"Summer","42 Dugg ~ Last Ones Left",1
"Summer","Kirk Knight ~ Late Knight Special",1
"Summer","Jeremih ~ Late Nights: The Album",1
"Summer","Partenaire Particulier ~ Le son des annees 80",1
"Summer","David Bowie ~ Legacy",1
"Summer","Joey Bada$$ ~ Let It Breathe",1
"Summer","Marvin Gaye ~ Let's Get It On",1
"Summer","J. Cole ~ Lewis Street",1
"Summer","Labrinth ~ Lift Off",1
"Summer","<U+5434><U+4EA6><U+51E1> ~ Like That",1
"Summer","Lil Yachty ~ Lil Boat 3",1
"Summer","Lil Uzi Vert ~ Lil Uzi Vert vs. The World",1
"Summer","Amine ~ Limbo",1
"Summer","The Beatles ~ Live At The Hollywood Bowl",1
"Summer","Mac Miller ~ Live From Space",1
"Summer","Tim McGraw ~ Live Like You Were Dying",1
"Summer","Jimi Hendrix ~ Live at Woodstock",1
"Summer","Corey St.Rose ~ Living Too Fast",1
"Summer","Raw Art Movement ~ Lockdown: The Quarantine Playlist",1
"Summer","DaBaby ~ Lonely (with Lil Wayne)",1
"Summer","Tame Impala ~ Lonerism",1
"Summer","Lil Keed ~ Long Live Mexico",1
"Summer","Eagles ~ Long Road out of Eden",1
"Summer","The Alchemist ~ Loose Change (feat. Earl Sweatshirt)",1
"Summer","Lou Reed ~ Lou Reed Live",1
"Summer","Lil Tecca ~ Love Me",1
"Summer","Shouse ~ Love Tonight (David Guetta Remix)",1
"Summer","Arijit Singh ~ Loveholic Arijit Singh",1
"Summer","Theophilus London ~ Lovers Holiday",1
"Summer","Still Woozy ~ Lucy",1
"Summer","Lil Uzi Vert ~ Luv Is Rage",1
"Summer","Pat Ron ~ Lyrical Miracle",1
"Summer","Vince Staples ~ MAGIC",1
"Summer","Tory Lanez ~ MEMORIES DON'T DIE",1
"Summer","Brent Faiyaz ~ MERCEDES",1
"Summer","SSGKobe ~ MIA",1
"Summer","Jeremih ~ MIH-TY",1
"Summer","Mac Miller ~ Macadelic (Remastered Edition)",1
"Summer","S. P. Balasubrahmanyam ~ Maharshi",1
"Summer","Amaal Mallik ~ Main Rahoon Ya Na Rahoon",1
"Summer","Brent Faiyaz ~ Make Luv",1
"Summer","Wynton Marsalis ~ Marsalis Standard Time - Volume I",1
"Summer","Sided ~ Meh",1
"Summer","Denzel Curry ~ Melt My Eyez See Your Future",1
"Summer","Steve Lacy ~ Mercury",1
"Summer","Brenda Lee ~ Merry Christmas From Brenda Lee",1
"Summer","iLOVEFRiDAY ~ Mia Khalifa",1
"Summer","Chavo ~ Michigan",1
"Summer","Thundercat ~ Minions: The Rise Of Gru",1
"Summer","Linkin Park ~ Minutes to Midnight",1
"Summer","Lil Gnar ~ Missiles (feat. Trippie Redd)",1
"Summer","A.K. ~ Model Minority",1
"Summer","Lil Pump ~ Molly",1
"Summer","Black Eyed Peas ~ Monkey Business",1
"Summer","P. Jayachandran ~ Moondru Mudichu (Original Motion Picture Soundtrack)",1
"Summer","Axwell /\ Ingrosso ~ More Than You Know",1
"Summer","dvsn ~ Morning After",1
"Summer","Led Zeppelin ~ Mothership",1
"Summer","S. Janaki ~ Mouna Ragam",1
"Summer","P. Jayachandran ~ Mudhal Iravu (Original Motion Picture Soundtrack)",1
"Summer","Ilaiyaraaja ~ Mundhanai Mudichu (Original Motion Picture Soundtrack)",1
"Summer","Anuradha Paudwal ~ My Best Collection - Anuradha Paudwal",1
"Summer","Boyish ~ My Friend Mica",1
"Summer","E-40 ~ My Ghetto Report Card",1
"Summer","Smino ~ NOIR",1
"Summer","Blasterjaxx ~ Narco",1
"Summer","Camila Cabello ~ Never Be the Same",1
"Summer","NAV ~ Never Sleep",1
"Summer","Calvin Harris ~ New Money (with 21 Savage)",1
"Summer","DelMar ~ New Orleans",1
"Summer","Calvin Harris ~ New To You (with Normani, Tinashe, & Offset)",1
"Summer","Cobra Starship ~ Night Shades",1
"Summer","Boney M. ~ Nightflight to Venus",1
"Summer","83 Babies ~ No Cap (feat. Rich The Kid)",1
"Summer","Don Toliver ~ No Idea",1
"Summer","Galantis ~ No Money",1
"Summer","Uncle Kracker ~ No Stranger to Shame",1
"Summer","Diddy ~ No Way Out",1
"Summer","Rich The Kid ~ Nobody Safe",1
"Summer","Roy Woods ~ Nocturnal",1
"Summer","The Band ~ Northern Lights-Southern Cross",1
"Summer","David Guetta ~ Nothing but the Beat",1
"Summer","J.O.B ~ November 29th",1
"Summer","Chanel West Coast ~ Now You Know",1
"Summer","Yusuf / Cat Stevens ~ Numbers",1
"Summer","The Baby Einstein Music Box Orchestra ~ Nursery Rhyme Classics: Baby Einstein Classics, Vol. 4",1
"Summer","Lil Yachty ~ Nuthin' 2 Prove",1
"Summer","Baby Keem ~ ORANGE SODA",1
"Summer","T-Pain ~ Oblivion",1
"Summer","Del Water Gap ~ Ode to a Conversation Stuck in Your Throat",1
"Summer","Kaaris ~ Okou Gnakouri",1
"Summer","Lil Nas X ~ Old Town Road",1
"Summer","Sukhwinder Singh ~ Om Shanti Om",1
"Summer","RINZ. ~ On My Way",1
"Summer","Arctic Monkeys ~ One For The Road",1
"Summer","Nometronn ~ One Note",1
"Summer","Samm Henshaw ~ Only Wanna Be With You",1
"Summer","Larry June ~ Orange Print",1
"Summer","Lil Tecca ~ Out Of Love",1
"Summer","Roddy Ricch ~ Out Tha Mud",1
"Summer","Sainte ~ Out the Blue",1
"Summer","Smiley ~ Over The Top (feat. Drake)",1
"Summer","PARTYNEXTDOOR ~ PARTYMOBILE",1
"Summer","youngnys ~ PLAYBOI 4L",1
"Summer","Cochise ~ POCKET ROCKET",1
"Summer","Brent Faiyaz ~ PRICE OF FAME",1
"Summer","P-Lo ~ PRIME",1
"Summer","T. M. Soundararajan ~ Padagotti (Original Motion Picture Soundtrack)",1
"Summer","Desiigner ~ Panda",1
"Summer","Elujay ~ Pandemia",1
"Summer","Sammy Shiblaq ~ Patience",1
"Summer","Farruko ~ Pepas",1
"Summer","The Beach Boys ~ Pet Sounds",1
"Summer","PRETTYMUCH ~ Phases",1
"Summer","Russ ~ Pink Elephant",1
"Summer","The Outfield ~ Play Deep",1
"Summer","Living Room ~ Player's Blues",1
"Summer","Cookin Soul ~ Polo Beats",1
"Summer","Ilaiyaraaja ~ Poomani",1
"Summer","The Drums ~ Portamento",1
"Summer","Sam Feldt ~ Post Malone (feat. RANI)",1
"Summer","Tyler, The Creator ~ Potato Salad",1
"Summer","New Order ~ Power Corruption and Lies",1
"Summer","IDK ~ PradadaBang",1
"Summer","Panic! At The Disco ~ Pray for the Wicked",1
"Summer","Daryl Hall & John Oates ~ Private Eyes",1
"Summer","Larry June ~ Product of the Dope Game",1
"Summer","Riovaz ~ Prom Night",1
"Summer","J.I the Prince of N.Y ~ Proud Of Me",1
"Summer","Russ ~ Psycho, Pt. 2",1
"Summer","Maxo Kream ~ Punken",1
"Summer","Quality Control ~ Quality Control: Control The Streets Volume 1",1
"Summer","Noor Jehan ~ Queen of Melody Noor Jehan, Vol. 1",1
"Summer","Flo Rida ~ R.O.O.T.S. (Route of Overcoming the Struggle)",1
"Summer","veggi ~ RAINCLOUDS",1
"Summer","Aitch ~ Rain",1
"Summer","Pink Hoodie ~ Raindrops",1
"Summer","Run-D.M.C. ~ Raising Hell",1
"Summer","Yo Gotti ~ Rake It Up",1
"Summer","Mano ~ Ramachari",1
"Summer","Rick Ross ~ Rather You Than Me",1
"Summer","Maurice Ravel ~ Ravel: Complete Works for Solo Piano",1
"Summer","Trey Songz ~ Ready",1
"Summer","YoungBoy Never Broke Again ~ Realer",1
"Summer","Eminem ~ Recovery",1
"Summer","DaBaby ~ Red Light Green Light",1
"Summer","Drake ~ Relapse: Refill",1
"Summer","Talking Heads ~ Remain in Light",1
"Summer","Becky Hill ~ Remember",1
"Summer","Juice WRLD ~ Rich And Blind",1
"Summer","Young Nudy ~ Rich Shooter",1
"Summer","Ricky Martin ~ Ricky Martin",1
"Summer","Living Room ~ Rituals",1
"Summer","Wiz Khalifa ~ Rolling Papers 2",1
"Summer","Mac Dre ~ Ronald Dregan",1
"Summer","The Strokes ~ Room On Fire",1
"Summer","BROCKHAMPTON ~ SATURATION",1
"Summer","IDK ~ SHOOT MY SHOT",1
"Summer","The Kid LAROI ~ STAY (with Justin Bieber)",1
"Summer","YG ~ STAY DANGEROUS",1
"Summer","DJ Khaled ~ STAYING ALIVE (feat. Drake & Lil Baby)",1
"Summer","DavidTheTragic ~ STILL* ALIVE",1
"Summer","Jack Harlow ~ SUVs (Black on Black)",1
"Summer","Aastha Gill ~ Saara India",1
"Summer","Camille Saint-Saens ~ Saint-Saens: Organ Symphony; Bacchanale; Danse Macabre; Carnaval des Animaux",1
"Summer","Dean Lewis ~ Same Kind Of Different",1
"Summer","Selena Gomez ~ Same Old Love Remix",1
"Summer","Thundercat ~ Satellite Space Age Edition (feat. Louis Cole & Genevieve Artadi) [from Insecure: Music From The HBO Original Series, Season 5]",1
"Summer","Khalid ~ Saved",1
"Summer","Mick Jenkins ~ Scottie Pippen",1
"Summer","Wiz Khalifa ~ See You Again (feat. Charlie Puth)",1
"Summer","BIGBABYGUCCI ~ Seeing Ghosts",1
"Summer","Shawn Mendes ~ Senorita",1
"Summer","ScHoolboy Q ~ Setbacks",1
"Summer","Thin Lizzy ~ Shades Of A Blue Orphanage",1
"Summer","Quavo ~ Shooters Inside My Crib",1
"Summer","The Chainsmokers ~ Sick Boy",1
"Summer","Yung Simmie ~ Simmie Season",1
"Summer","Bhavatharini ~ Singers Special - Bhavatharini",1
"Summer","P. B. Sreenivas ~ Singha Kuralon TMS",1
"Summer","Big Sean ~ Single Again",1
"Summer","New Boyz ~ Skinny Jeanz and a Mic",1
"Summer","The Ronettes ~ Sleigh Ride",1
"Summer","Young Nudy ~ Sli'merre",1
"Summer","Winnetka Bowling League ~ Slow Dances",1
"Summer","Leos Janacek ~ Smetana & Janacek: String Quartets",1
"Summer","Kodak Black ~ Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies",1
"Summer","Rich Chambers ~ Snow Miser vs. Heat Miser",1
"Summer","J. Cole ~ Snow On Tha Bluff",1
"Summer","Davido ~ So Crazy (feat. Lil Baby)",1
"Summer","Gucci Mane ~ So Icy Gang: The ReUp",1
"Summer","Palace ~ So Long Forever",1
"Summer","Michel Telo ~ So Sucesso 40+",1
"Summer","Clean Bandit ~ Solo (feat. Demi Lovato)",1
"Summer","Todd Rundgren ~ Something / Anything?",1
"Summer","Key Glock ~ Son Of A Gun",1
"Summer","Elton John ~ Songs From The West Coast",1
"Summer","Toddler Tunes ~ Songs for Kids: Classic Children's Music",1
"Summer","Chief Keef ~ Sorry 4 The Weight",1
"Summer","monte booker ~ Soulection White Label - Monte Booker",1
"Summer","Hippo Campus ~ South",1
"Summer","Taylor Swift ~ Speak Now",1
"Summer","Talking Heads ~ Speaking in Tongues",1
"Summer","Leona Lewis ~ Spirit",1
"Summer","Wynton Marsalis ~ Standard Time Vol. 2: Intimacy Calling",1
"Summer","Blaccmass ~ Starseed",1
"Summer","Roddy Ricch ~ Start Wit Me (feat. Gunna)",1
"Summer","The Rolling Stones ~ Sticky Fingers",1
"Summer","YG ~ Still Brazy",1
"Summer","Sleepy Hallow ~ Still Sleep?",1
"Summer","Rod Wave ~ Stone Rolling",1
"Summer","Rick James ~ Street Songs",1
"Summer","2Pac ~ Strictly 4 My N.I.G.G.A.Z...",1
"Summer","Giveon ~ Stuck On You",1
"Summer","Suigeneris ~ Suinami",1
"Summer","P. B. Sreenivas ~ Sumaithangi (Original Motion Picture Soundtrack)",1
"Summer","Leon Bridges ~ Summer Moon (feat. Kevin Kaarl)",1
"Summer","Majid Jordan ~ Summer Rain",1
"Summer","BIGBABYGUCCI ~ Summer in 06",1
"Summer","Vince Staples ~ Summertime '06",1
"Summer","Lana Del Rey ~ Summertime Sadness [Lana Del Rey vs. Cedric Gervais]",1
"Summer","Alina Baraz ~ Sunbeam",1
"Summer","Anuradha Paudwal ~ Sunder Te Dhyan",1
"Summer","Bryce Vine ~ Sunflower Seeds",1
"Summer","CZARFACE ~ Super What?",1
"Summer","Maggie Rogers ~ Surrender",1
"Summer","Sidual. ~ Sway",1
"Summer","Neil Diamond ~ Sweet Caroline",1
"Summer","Peach Pit ~ Sweet FA",1
"Summer","10kkev ~ Sweet Talk",1
"Summer","Cochise ~ THE INSPECTION",1
"Summer","T-Pain ~ THR33 RINGZ",1
"Summer","The Weeknd ~ Take My Breath",1
"Summer","Cab'Ral ~ Take Time",1
"Summer","Jordan Mackampa ~ Tales from the Broken",1
"Summer","Talking Heads ~ Talking Heads '77",1
"Summer","Fleetwood Mac ~ Tango In the Night",1
"Summer","Cochise ~ Tell Em",1
"Summer","Demi Lovato ~ Tell Me You Love Me",1
"Summer","Cage The Elephant ~ Thank You Happy Birthday",1
"Summer","Key Nyata ~ Thanks And Praises",1
"Summer","Justin Timberlake ~ The 20/20 Experience - The Complete Experience",1
"Summer","Kid Cudi ~ The Adventures of Moon Man & Slim Shady (with Eminem)",1
"Summer","Hard Bass School ~ The Album (Mixed)",1
"Summer","Andy Williams ~ The Andy Williams Christmas Album",1
"Summer","The Animals ~ The Animals",1
"Summer","The Beach Boys ~ The Beach Boys' Christmas Album",1
"Summer","The Beatles ~ The Beatles 1962 - 1966",1
"Summer","Dion ~ The Best Of Dion",1
"Summer","Don McLean ~ The Best Of Don McLean",1
"Summer","Earth, Wind & Fire ~ The Best Of Earth, Wind & Fire Vol. 1",1
"Summer","Peter Green ~ The Best Of Peter Green Splinter Group",1
"Summer","Roddy Ricch ~ The Big 3",1
"Summer","Lil Baby ~ The Bigger Picture",1
"Summer","Premo Rice ~ The Cross Country Tape",1
"Summer","DMX ~ The Definition Of X: Pick Of The Litter",1
"Summer","The Game ~ The Documentary",1
