"Season","Artist","Plays"
"Summer","easy life",1
"Summer","iLOVEFRiDAY",1
"Summer","khaderbai",1
"Summer","lil ricefield",1
"Summer","monte booker",1
"Summer","nrg",1
"Summer","p!ke",1
"Summer","santpoort",1
"Summer","spice rack",1
"Summer","tobi lou",1
"Summer","tsubi club",1
"Summer","veggi",1
"Summer","youngnys",1
"Winter","$uicideboy$",1
"Winter","03 Greedo",1
"Winter","147 CalBoy",1
"Winter","2 Bandz",1
"Winter","4LGANG G5iVE",1
"Winter","50 Cent",1
"Winter","88GLAM",1
"Winter","<U+30BB><U+30AD><U+30C8><U+30AA>.<U+30B7><U+30B2><U+30AA>",1
"Winter","AK420",1
"Winter","Aaron May",1
"Winter","Action Pack",1
"Winter","Adam Lambert",1
"Winter","Aitch",1
"Winter","Ajit Singh",1
"Winter","Alan Walker",1
"Winter","Alessia Cara",1
"Winter","Alexander Scriabin",1
"Winter","Alifia, Sonu Kakkar, Bob",1
"Winter","Ambjaay",1
"Winter","America",1
"Winter","Anarbor",1
"Winter","Andy Grammer",1
"Winter","Anthony Drawn",1
"Winter","Axian",1
"Winter","Ayzon",1
"Winter","B Lou",1
"Winter","BANNERS",1
"Winter","BIGBABYGUCCI",1
"Winter","Bad Bunny",1
"Winter","Badfinger",1
"Winter","Bakar",1
"Winter","Bakermat",1
"Winter","Baskem",1
"Winter","Beatchild",1
"Winter","Becky G",1
"Winter","Ben E. King",1
"Winter","Big Boi",1
"Winter","Big Time Rush",1
"Winter","Bill & Pecker",1
"Winter","Bill Withers",1
"Winter","Billy Ray Cyrus",1
"Winter","Birds Of The West",1
"Winter","Blur",1
"Winter","Blxst",1
"Winter","Bobby Darin",1
"Winter","Bonner's Soup",1
"Winter","Broken Bells",1
"Winter","Brous One",1
"Winter","Burrito Brown",1
"Winter","COIN",1
"Winter","Cap Kendricks",1
"Winter","Carolina Liar",1
"Winter","Cascada",1
"Winter","Central Cee",1
"Winter","Charles Hamilton",1
"Winter","Cheap Trick",1
"Winter","Chloe x Halle",1
"Winter","Chuck Berry",1
"Winter","Chuck Sutton",1
"Winter","City Girls",1
"Winter","Clay Walker",1
"Winter","Clint Black",1
"Winter","Cobra Starship",1
"Winter","Cold War Kids",1
"Winter","Confederate Railroad",1
"Winter","Corn",1
"Winter","Cub Sport",1
"Winter","Cyrax",1
"Winter","DJ ESCO",1
"Winter","DJ Purpberry",1
"Winter","DJ Snake",1
"Winter","DMX",1
"Winter","DVBBS",1
"Winter","Dame D.O.L.L.A",1
"Winter","David Ball",1
"Winter","Denzel Curry",1
"Winter","Dimension Latina",1
"Winter","Dimitri Vegas & Like Mike",1
"Winter","Dion",1
"Winter","Don McLean",1
"Winter","Doug Stone",1
"Winter","Dreamgirl",1
"Winter","Dro Kenji",1
"Winter","Duki",1
"Winter","Elujay",1
"Winter","Faces",1
"Winter","Farruko",1
"Winter","Fergie",1
"Winter","Fivio Foreign",1
"Winter","FloFilz",1
"Winter","Florida Georgia Line",1
"Winter","Flume",1
"Winter","Flying Lotus",1
"Winter","Foreigner",1
"Winter","Fountains Of Wayne",1
"Winter","Frankie Valli & The Four Seasons",1
"Winter","Freddie Dredd",1
"Winter","Freddie Gibbs",1
"Winter","Fugees",1
"Winter","GAMPER & DADONI",1
"Winter","GRANDVIEW",1
"Winter","Gary Numan",1
"Winter","George Gershwin",1
"Winter","Ginuwine",1
"Winter","Glades",1
"Winter","Gloria Gaynor",1
"Winter","Goody Grace",1
"Winter","Grateful Dead",1
"Winter","Gustav Mahler",1
"Winter","Gwen Stefani",1
"Winter","Harry Belafonte",1
"Winter","Helix",1
"Winter","Her's",1
"Winter","Hevi",1
"Winter","Hopsin",1
"Winter","Hotel Ugly",1
"Winter","Hubert Daviz",1
"Winter","Hulk Hodn",1
"Winter","Ilaiyaraaja",1
"Winter","Ima Robot",1
"Winter","J Balvin",1
"Winter","J.O.B",1
"Winter","Jake Owen",1
"Winter","Jane's Addiction",1
"Winter","Jay & The Americans",1
"Winter","Jay Critch",1
"Winter","Jay Safari",1
"Winter","Jhove",1
"Winter","Jimmy Eat World",1
"Winter","Johann Sebastian Bach",1
"Winter","John Anderson",1
"Winter","John Coltrane Quartet",1
"Winter","Johnny Cash",1
"Winter","Jon Pardi",1
"Winter","Jon Waltz",1
"Winter","Joyner Lucas",1
"Winter","K'NAAN",1
"Winter","KALEO",1
"Winter","Keala Settle",1
"Winter","Keith Richards",1
"Winter","Kelly Clarkson",1
"Winter","Kenny Loggins",1
"Winter","Kesha",1
"Winter","Kevin Gates",1
"Winter","Key Glock",1
"Winter","Koralle",1
"Winter","Kuwada",1
"Winter","Ky akasha",1
"Winter","LUCKI",1
"Winter","Laffey",1
"Winter","Lalo Rodriguez",1
"Winter","Lana Del Rey",1
"Winter","Landstrip Chip",1
"Winter","Larry June",1
"Winter","Latitia",1
"Winter","Lauv",1
"Winter","Laxmikant-Pyarelal",1
"Winter","Lecrae",1
"Winter","Lifehouse",1
"Winter","Lil Keed",1
"Winter","Lil Xan",1
"Winter","Local Natives",1
"Winter","London On Da Track",1
"Winter","Lonestar",1
"Winter","Loop Schrauber",1
"Winter","Loverboy",1
"Winter","Lucenzo",1
"Winter","Ludwig Goransson",1
"Winter","Lukas Graham",1
"Winter","LuvBug",1
"Winter","M.I.A.",1
"Winter","MEDUZA",1
"Winter","Maggie Lindemann",1
"Winter","Mambalam M.K.S. Siva",1
"Winter","Manu Chao",1
"Winter","Mariah Carey",1
"Winter","Marino Infantry",1
"Winter","Martina McBride",1
"Winter","Matt Terry",1
"Winter","Mavado",1
"Winter","Megan Thee Stallion",1
"Winter","Michael The Author",1
"Winter","Mike Dimes",1
"Winter","Mike Irish",1
"Winter","Mike Sherm",1
"Winter","Milind Sagar",1
"Winter","Mizta Z",1
"Winter","Modest Mouse",1
"Winter","Molchat Doma",1
"Winter","Money Man",1
"Winter","Mr. Green",1
"Winter","Mukesh",1
"Winter","Mvdk",1
"Winter","N. R. P. Ravichandhran",1
"Winter","Nas",1
"Winter","Nat King Cole",1
"Winter","Nath Brooks",1
"Winter","Nico Segal",1
"Winter","No Suits",1
"Winter","NoCap",1
"Winter","Oh Wonder",1
"Winter","Olly Murs",1
"Winter","Omar Apollo",1
"Winter","Only The Family",1
"Winter","Onlybino!",1
"Winter","Parental",1
"Winter","Passenger",1
"Winter","Payroll Giovanni & Cardo",1
"Winter","Peezy",1
"Winter","Peter Gabriel",1
"Winter","Peter Kind",1
"Winter","Phillip Phillips",1
"Winter","Phlocalyst",1
"Winter","Pointy Features",1
"Winter","Pollari",1
"Winter","Psalm Trees",1
"Winter","Pueblo Vista",1
"Winter","Pusha T",1
"Winter","Quavo",1
"Winter","Quiet Riot",1
"Winter","R.E.M.",1
"Winter","Rahmeen",1
"Winter","Ralfy the Plug",1
"Winter","Randy Travis",1
"Winter","Rariboy Spin",1
"Winter","Rashid Ali",1
"Winter","Rayan",1
"Winter","Redlight King",1
"Winter","RejSende",1
"Winter","Rexx Life Raj",1
"Winter","Rhett Akins",1
"Winter","Rich Brian",1
"Winter","Rich Homie Quan",1
"Winter","Richie Rych",1
"Winter","Rick Astley",1
"Winter","Ricochet",1
"Winter","Rio Da Yung Og",1
"Winter","Riovaz",1
"Winter","Robbie Williams",1
"Winter","Rudimental",1
"Winter","Rush",1
"Winter","S N U G",1
"Winter","SAINt JHN",1
"Winter","SSGKobe",1
"Winter","Saba",1
"Winter","Sage The Gemini",1
"Winter","Sam Cooke",1
"Winter","Santana",1
"Winter","Saweetie",1
"Winter","Scorpions",1
"Winter","Screen Jazzmaster",1
"Winter","Sean Paul",1
"Winter","Sheik Chinna Moulana",1
"Winter","ShooterGang Kony",1
"Winter","Shordie Shordie",1
"Winter","Shoreline Mafia",1
"Winter","SicknessMP",1
"Winter","Sitting Duck",1
"Winter","Skilla Baby",1
"Winter","Smash Mouth",1
"Winter","Smino",1
"Winter","Smoke",1
"Winter","Smokepurpp",1
"Winter","Sniper Gang",1
"Winter","Sofia Carson",1
"Winter","Soulja Boy",1
"Winter","Spaze Windu",1
"Winter","SpotemGottem",1
"Winter","Starship",1
"Winter","Stephanie Beatriz",1
"Winter","Steppenwolf",1
"Winter","Steve Aoki",1
"Winter","Steve Miller Band",1
"Winter","Stevie Ray Vaughan",1
"Winter","Stunna 4 Vegas",1
"Winter","Sublime",1
"Winter","Sueco",1
"Winter","Surf Curse",1
"Winter","Sviatoslav Richter",1
"Winter","Sweet",1
"Winter","T. M. Soundararajan",1
"Winter","T.I.",1
"Winter","THE SCOTTS",1
"Winter","Takeoff",1
"Winter","The Chicks",1
"Winter","The Federal Empire",1
"Winter","The Game",1
"Winter","The Grass Roots",1
"Winter","The Notorious B.I.G.",1
"Winter","The O'Jays",1
"Winter","The Outfield",1
"Winter","The Ponderosa Twins Plus One",1
"Winter","The Tractors",1
"Winter","The Turtles",1
"Winter","The White Stripes",1
"Winter","The Young Xp",1
"Winter","The-Dream",1
"Winter","Third Eye Blind",1
"Winter","Thouxanbanfauni",1
"Winter","Thundercat",1
"Winter","Tobu",1
"Winter","Toby Keith",1
"Winter","Tom Walker",1
"Winter","Tones And I",1
"Winter","Too $hort",1
"Winter","Towerz",1
"Winter","Trace Adkins",1
"Winter","Trapperman Dale",1
"Winter","Travis Tritt",1
"Winter","Troy Ave",1
"Winter","Twenty One Pilots",1
"Winter","Un!dentified",1
"Winter","VIC MENSA",1
"Winter","Vennu Mallesh",1
"Winter","Victor Oladipo",1
"Winter","Vince Gill",1
"Winter","WESTSIDE BOOGIE",1
"Winter","Waka Flocka Flame",1
"Winter","Wet",1
"Winter","Willie Colon",1
"Winter","Yaima",1
"Winter","Yeah Yeah Yeahs",1
"Winter","Years & Years",1
"Winter","Yes",1
"Winter","Yo Gotti",1
"Winter","Young Nudy",1
"Winter","Young Stoner Life",1
"Winter","Zigz Gaud",1
"Winter","Zmeyev",1
"Winter","blnkspc_",1
"Winter","damaa.beats",1
"Winter","elmo",1
"Winter","iLOVEFRiDAY",1
"Winter","iamalex",1
"Winter","juno",1
"Winter","lofi lemur",1
"Winter","loland",1
"Winter","madmax",1
"Winter","mndyrmm",1
"Winter","monte booker",1
"Winter","paris91",1
"Winter","pettersson",1
"Winter","softy",1
