"Year","Artist","Plays"
"2021","Yasuyuki Horigome",1
"2021","Yelawolf",1
"2021","Yellow Claw",1
"2021","Yo Yo Honey Singh",1
"2021","You Me At Six",1
"2021","Young T & Bugsey",1
"2021","Youngn Lipz",1
"2021","Youth",1
"2021","Yung Joc",1
"2021","Zak Brady",1
"2021","Zeds Dead",1
"2021","Zion & Lennox",1
"2021","Zita",1
"2021","Zmeyev",1
"2021","Zoe Wees",1
"2021","Zoe de Vera",1
"2021","[bsd.u]",1
"2021","aimless",1
"2021","altopalo",1
"2021","anatu",1
"2021","bLAck pARty",1
"2021","boa",1
"2021","bonecatcher",1
"2021","brooke",1
"2021","brother sundance",1
"2021","bulow",1
"2021","checkm4te",1
"2021","chloe moriondo",1
"2021","coldrain",1
"2021","courtship.",1
"2021","dryhope",1
"2021","eevee",1
"2021","endless beauty",1
"2021","estee",1
"2021","fika",1
"2021","filous",1
"2021","flowerkid",1
"2021","fourwalls",1
"2021","frad",1
"2021","gavn!",1
"2021","gianni & kyle",1
"2021","goosetaf",1
"2021","greek",1
"2021","halfv",1
"2021","heroku",1
"2021","icyslug",1
"2021","illflower",1
"2021","imagiro",1
"2021","inbetweenjobs",1
"2021","jxdn",1
"2021","lavender",1
"2021","mansionz",1
"2021","mazurka",1
"2021","meadowzz",1
"2021","midwxst",1
"2021","nilu",1
"2021","noisy village",1
"2021","offonoff",1
"2021","our distant worlds",1
"2021","pH-1",1
"2021","pronouncedyea",1
"2021","prxz",1
"2021","redveil",1
"2021","renforshort",1
"2021","salvia palth",1
"2021","sfe tav",1
"2021","sonolon",1
"2021","tom hughes",1
"2021","twocolors",1
"2021","undefinxd",1
"2021","vbnd",1
"2021","zake",1
"2022","$uicideboy$",1
"2022","03 Greedo",1
"2022","44phantom",1
"2022","50 Cent",1
"2022","7!!",1
"2022","92 Keys",1
"2022","<U+6876><U+72ED><U+9593><U+3042><U+308A><U+3055>",1
"2022","<U+9759>",1
"2022","A Great Big World",1
"2022","A Tribe Called Quest",1
"2022","A$AP Ferg",1
"2022","ABRA",1
"2022","AC/DC",1
"2022","AFROJACK",1
"2022","AHI",1
"2022","AREA21",1
"2022","AUGUST 08",1
"2022","AYLO",1
"2022","Aadesh Shrivastava",1
"2022","Abby Cates",1
"2022","Abel Korzeniowski",1
"2022","Abhishek Arora",1
"2022","Academia de Meditacao Buddha",1
"2022","Acoustic Guitar Collective",1
"2022","Adam Hicks",1
"2022","Adam Melchor",1
"2022","Adam Sandler",1
"2022","Adam Weikert",1
"2022","Addie Ember",1
"2022","Adekunle Gold",1
"2022","Adventure Club",1
"2022","Afro B",1
"2022","Aican",1
"2022","Aisha Badru",1
"2022","Alec Baker",1
"2022","Alex & Sierra",1
"2022","Alex Aiono",1
"2022","Alexandra Hamilton-Ayres",1
"2022","Alexandra Stan",1
"2022","Alexis y Fido",1
"2022","Alka Yagnik",1
"2022","Allison Ponthier",1
"2022","Alonzo Gautier",1
"2022","Aluna",1
"2022","Ama Lou",1
"2022","Amar Khandha",1
"2022","Amaria",1
"2022","Amber Mark",1
"2022","Ambrose Evans Collective",1
"2022","Amenazzy",1
"2022","America",1
"2022","Amine Ayad",1
"2022","Ananya Bhat",1
"2022","Andy Mineo",1
"2022","Angelo Mota",1
"2022","Angus MacRae",1
"2022","Anna Phoebe",1
"2022","Anna Vaus",1
"2022","Anne Muller",1
"2022","Anne-Marie",1
"2022","Antonio Love",1
"2022","Anu Malik",1
"2022","Anuradha Sriram",1
"2022","Ari Afsar",1
"2022","Arindom",1
"2022","Arnold Schoenberg",1
"2022","Arshad Khan",1
"2022","Artura Ponce Valles",1
"2022","Arvid Ryden",1
"2022","Asake",1
"2022","Asees Kaur",1
"2022","Ash King",1
"2022","At The End Of Times, Nothing",1
"2022","Audrey Mika",1
"2022","Auni",1
"2022","Austin Basham",1
"2022","Austin Farwell",1
"2022","Austyn Johnson",1
"2022","Avery Grey",1
"2022","Axel Flovent",1
"2022","Axel Rulay",1
"2022","B Young",1
"2022","B-Lovee",1
"2022","BEAM",1
"2022","BENEE",1
"2022","BERWYN",1
"2022","BORNS",1
"2022","BROCKBEATS",1
"2022","BROODS",1
"2022","Baby Bash",1
"2022","Baby Sleep",1
"2022","BabyTron",1
"2022","Babyface Ray",1
"2022","Badda TD",1
"2022","Baerd",1
"2022","Bally Sagoo",1
"2022","Bando.",1
"2022","Barely Alive",1
"2022","Barney",1
"2022","Barry Manilow",1
"2022","Barry O'sullivan",1
"2022","Bassjackers",1
"2022","Bearcubs",1
"2022","Becoming Young",1
"2022","Bedtijd",1
"2022","Belly",1
"2022","Ben Crosland",1
"2022","Ben Esser",1
"2022","Ben Laver",1
"2022","Benjamin Gustafsson",1
"2022","Benny Garner",1
"2022","Beowulf",1
"2022","Berhana",1
"2022","Beta Radio",1
"2022","Bfb Da Packman",1
"2022","Bharath",1
"2022","Big Data",1
"2022","Big Star",1
"2022","Big Time Rush",1
"2022","Billy Hammer",1
"2022","Billy Joel",1
"2022","Billy Raffoul",1
"2022","Bing Crosby",1
"2022","Bipolar Sunshine",1
"2022","Blasterjaxx",1
"2022","Blewbird",1
"2022","Bliss Looper",1
"2022","Blu DeTiger",1
"2022","Bo Burnham",1
"2022","Bob Dylan",1
"2022","Bobby G",1
"2022","Bombs Away",1
"2022","Bonnie Tyler",1
"2022","Boombox Cartel",1
"2022","Boon",1
"2022","Boreal Embla",1
"2022","Boston",1
"2022","Bow Wow",1
"2022","Box of Music",1
"2022","BoyWithUke",1
"2022","Braxton Cook",1
"2022","Breakfast For Brunch",1
"2022","Brenda Lee",1
"2022","Brett Bixby",1
"2022","Brett Dennen",1
"2022","Brett Young",1
"2022","Brian Fresco",1
"2022","Bridesmaids Quartet",1
"2022","Bright Lens",1
"2022","Bruce Retief",1
"2022","Buddy",1
"2022","Butterfly Wings",1
"2022","CARM",1
"2022","CJ",1
"2022","CKay",1
"2022","CLMD",1
"2022","Caelando",1
"2022","Caiola",1
"2022","Caitlin Owens",1
"2022","Caius Biel",1
"2022","Caleb Gordon",1
"2022","Callisto Mazzi",1
"2022","Cam",1
"2022","Cameron Sinosa",1
"2022","Canyon City",1
"2022","Capella Grey",1
"2022","Cara Berge",1
"2022","Cardamom",1
"2022","Carly Rae Jepsen",1
"2022","Carmen Twillie",1
"2022","Carrie Underwood",1
"2022","Cascada",1
"2022","Casper Caan",1
"2022","Castile Caoirle",1
"2022","Causes",1
"2022","CeeLo Green",1
"2022","Celyn Awstin",1
"2022","Central Cee",1
"2022","Chaitha",1
"2022","Charlie Puth",1
"2022","Chase Shakur",1
"2022","Chayanne",1
"2022","Chef'Special",1
"2022","Chilled Almond",1
"2022","Chinmayi",1
"2022","Chris Palmer",1
"2022","Christian Peterson-Bergling",1
"2022","Christina Perri",1
"2022","Christopher Dennis Coleman",1
"2022","Cinthya Garcia",1
"2022","City and Colour",1
"2022","Claude Debussy",1
"2022","Clintn lord",1
"2022","Clique Epique",1
"2022","Colette Lush",1
"2022","Comethazine",1
"2022","Cub Sport",1
"2022","Cummrs",1
"2022","Curren$y",1
"2022","Cyndi Lauper",1
"2022","D Smoke",1
"2022","DAISY",1
"2022","DDG",1
"2022","DEAN",1
"2022","DEX 1200",1
"2022","DJ Fluke",1
"2022","DJ KABOO",1
"2022","DRAM",1
"2022","Daavid Laaksonen",1
"2022","Dada Life",1
"2022","Damedot",1
"2022","Dan Betz",1
"2022","Dance Fruits Music",1
"2022","DaniLeigh",1
"2022","Daniel Allan",1
"2022","Daniel Leggs",1
"2022","Daniel Nunnelee",1
"2022","Daniel Schulz",1
"2022","Danny Quest",1
"2022","Danny Sanchez",1
"2022","Dash Berlin",1
"2022","DavJohnson",1
"2022","Davai",1
"2022","Dave Lewis",1
"2022","David Gray",1
"2022","David Huntsinger",1
"2022","Davina Michelle",1
"2022","Dax Andreas",1
"2022","Day1",1
"2022","Daya",1
"2022","DeJ Loaf",1
"2022","Dean Martin",1
"2022","Deb Never",1
"2022","Deep Sleep",1
"2022","Deep Sleep Music Experience",1
"2022","Delaney Bailey",1
"2022","Delit Quirion",1
"2022","Deorro",1
"2022","Derby Piano Man",1
"2022","Derek DeRush",1
"2022","Devi Rubio",1
"2022","Devin Morrison",1
"2022","Dexta Daps",1
"2022","Dhibu Ninan Thomas",1
"2022","Diana Juliet",1
"2022","Diddy",1
"2022","Dirk Brosse",1
"2022","Disco Lines",1
"2022","Disney Studio Chorus",1
"2022","Dizzy",1
"2022","Dmac",1
"2022","Doja Cat",1
"2022","Dom Dolla",1
"2022","Domeno",1
"2022","Dominique Simone",1
"2022","Dora Jar",1
"2022","Doris Melwin",1
"2022","Doug Kaufman",1
"2022","Dre'es",1
"2022","Dream",1
"2022","Dreams on Ivories",1
"2022","Dro Kenji",1
"2022","Dualizm",1
"2022","Duomo",1
"2022","Dustin Tebbutt",1
"2022","Dusty Decks",1
"2022","Dutchkid",1
"2022","Dylan Sinclair",1
"2022","Dyro",1
"2022","EARTHGANG",1
"2022","EAST RICH",1
"2022","ENRA",1
"2022","Eagles",1
"2022","Eastghost",1
"2022","Ecovillage",1
"2022","Edvard Kravchuk",1
"2022","Edwinn",1
"2022","Edy Hafler",1
"2022","Eimizah",1
"2022","Elengi",1
"2022","Elise Ryen",1
"2022","Eliza Rose",1
"2022","Ella Fitzgerald",1
"2022","Ella Henderson",1
"2022","Ella Watson",1
"2022","Eloise",1
"2022","Elskavon",1
"2022","Eltee",1
"2022","Elujay",1
"2022","Emicida",1
"2022","Emilia Ali",1
"2022","Emily Lloyd",1
"2022","Emmy Meli",1
"2022","Emrod",1
"2022","Eric Ardouin",1
"2022","Eric Kinny",1
"2022","Erland Cooper",1
"2022","Eskimotion",1
"2022","Esmay Gouin",1
"2022","Etham",1
"2022","Etta Bond",1
"2022","Europe",1
"2022","Explosions In The Sky",1
"2022","Ezu",1
"2022","FIFA Sound",1
"2022","Fall Out Boy",1
"2022","Family of the Year",1
"2022","Feist",1
"2022","Feki",1
"2022","Feldgeister",1
"2022","Felix Ames",1
"2022","Felix Cartal",1
"2022","Fenne Lily",1
"2022","Fickle Friends",1
"2022","Fifth Harmony",1
"2022","Fin Moon",1
"2022","Finn Askew",1
"2022","Finn Falcon",1
"2022","Finneas O'Connell",1
"2022","Flute Navin",1
"2022","Forest Blakk",1
"2022","Forgotten Radio",1
"2022","Foster The People",1
"2022","Fountains Of Wayne",1
"2022","Fox Academy",1
"2022","Foxwarren",1
"2022","Fractured Moons",1
"2022","Fran Vasilic",1
"2022","Frances Shelley",1
"2022","Francesco Parrino",1
"2022","Francis Nola",1
"2022","Fred again..",1
"2022","Freddie Gibbs",1
"2022","Frederic Schubert",1
"2022","French 79",1
"2022","Fresco Trey",1
"2022","Frex",1
"2022","From Alfie",1
"2022","Full Crate",1
"2022","GATTUSO",1
"2022","GAYLE",1
"2022","Gachagchi",1
"2022","Gaea Antoniou",1
"2022","Garrett Kato",1
"2022","Gary Trunket",1
"2022","Gaspar Parentau",1
"2022","Gavin DeGraw",1
"2022","Gavin Porsche",1
"2022","George Alice",1
"2022","George Frideric Handel",1
"2022","Gerry Rafferty",1
"2022","Ghostly Kisses",1
"2022","Gibbon Baby",1
"2022","Gibran Alcocer",1
"2022","Gildarts Blon",1
"2022","Ginnypig",1
"2022","Glimlip",1
"2022","GoldFish",1
"2022","Goldwash",1
"2022","Gordi",1
"2022","Govind Vasantha",1
"2022","Gowtham Bharadwaj",1
"2022","Grace VanderWaal",1
"2022","Green Day",1
"2022","Grover Washington, Jr.",1
"2022","Gucci Mane",1
"2022","GwuapFiend",1
"2022","HARBOUR",1
"2022","HASANI",1
"2022","HENRY",1
"2022","Habstrakt",1
"2022","Hannah Parrott",1
"2022","Hans Molle",1
"2022","Hardwell",1
"2022","Harley Alaska",1
"2022","Harmony Byrne",1
"2022","Hauskey",1
"2022","Helene Augbert",1
"2022","Henry Verus",1
"2022","Her's",1
"2022","Hideyuki Hashimoto",1
"2022","Hinshi",1
"2022","Hiphop Tamizha",1
"2022","Hish",1
"2022","Hoodie Allen",1
"2022","Horizon Terminal",1
"2022","Huncho Jack",1
"2022","Hunnah",1
"2022","IAmChino",1
"2022","IDK",1
"2022","INDIANS",1
"2022","IShowSpeed",1
"2022","IamNeeta",1
"2022","Ian Wong",1
"2022","Ice Cube",1
"2022","Idina Menzel",1
"2022","Igulfrid",1
"2022","Imaginary Future",1
"2022","Imanbek",1
"2022","Imdad Hussain",1
"2022","Immediate",1
"2022","In The Valley Below",1
"2022","Ingrid Michaelson",1
"2022","Inkoolu",1
"2022","Invadable Harmony",1
"2022","Isak Danielson",1
"2022","Ismail Darbar",1
"2022","J-AX",1
"2022","J. M. Quintana Camara",1
"2022","JANNABI",1
"2022","JD Allen",1
"2022","JORDANN",1
"2022","JOY.",1
"2022","Jack Pelayo",1
"2022","Jack Van Cleaf",1
"2022","Jade Crowley",1
"2022","Jadu Heart",1
"2022","Jail Daon",1
"2022","Jaimi Faulkner",1
"2022","Jake Hope",1
"2022","Jake Scott",1
"2022","James Vincent McMorrow",1
"2022","Jamie Isaac",1
"2022","Jamie Miller",1
"2022","Jamie Soner",1
"2022","Jan Metternich",1
"2022","Jan Pouska",1
"2022","Janee",1
"2022","Janelle Monae",1
"2022","Janine",1
"2022","Jared Evan",1
"2022","Jartisto",1
"2022","Jasmine Sandlas",1
"2022","Jauz",1
"2022","Javed Ali",1
"2022","Javed-Mohsin",1
"2022","Jax Jones",1
"2022","Jay Rock",1
"2022","Jayco",1
"2022","Jaz Karis",1
"2022","Jazmine Sullivan",1
"2022","Jeet Gannguli",1
"2022","Jen Martin",1
"2022","Jenushan",1
"2022","Jereena Montemayor",1
"2022","Jeremy Olander",1
"2022","Jerrick Lamar",1
"2022","Jim Wallis",1
"2022","Jimi Charles Moody",1
"2022","Jitendra Thakur",1
"2022","Joan Jett & the Blackhearts",1
"2022","Joanna Wang",1
"2022","John Powell",1
"2022","John Roseboro",1
"2022","John-Robert",1
"2022","Johnny 2 Phones",1
"2022","Johnny Rain",1
"2022","Jon Notar",1
"2022","Jon Waltz",1
"2022","Jonas Brothers",1
"2022","Jonathan Beaujean",1
"2022","Jordan Ward",1
"2022","Jordy Chandra",1
"2022","Jose Gonzalez",1
"2022","Jose Sanchez",1
"2022","Joseph Sai",1
"2022","Josh Levi",1
"2022","Journey",1
"2022","Journey Montana",1
"2022","Joy Again",1
"2022","Joywave",1
"2022","Juan Maria Solare",1
"2022","Judithe Abelsen",1
"2022","Judson Crane",1
"2022","Juke Ross",1
"2022","Julian Calor",1
"2022","Jumo",1
"2022","Junaco",1
"2022","Jung Kook",1
"2022","Jungle",1
"2022","Just A Gent",1
"2022","Just Nathaniel",1
"2022","Justin Hurwitz",1
"2022","K-Si Yang",1
"2022","KABONGO-DJ",1
"2022","KAWALA",1
"2022","Kai Wachi",1
"2022","Kailash Kher",1
"2022","Kamal Eleven",1
"2022","Kanbina Mind",1
"2022","Kanishk Seth",1
"2022","Kap Slap",1
"2022","Karen Elf",1
"2022","Karina Grace",1
"2022","Kate Yahn",1
"2022","Kaushik-Guddu",1
"2022","Keegan DeWitt",1
"2022","Keeley Valentino",1
"2022","Kehard",1
"2022","Kelly Clarkson",1
"2022","Kelsea Ballerini",1
"2022","Kembe X",1
"2022","Kento Ohgiya",1
"2022","Kesha",1
"2022","Ketan Revankar",1
"2022","Kevin George",1
"2022","Kevin Hutchins",1
"2022","Kevin Kern",1
"2022","Key Glock",1
"2022","Khamari",1
"2022","Kharuso",1
"2022","KhoMha",1
"2022","Khruangbin",1
"2022","Kid Bloom",1
"2022","Kid Quill",1
"2022","Kiiara",1
"2022","Kilo Kish",1
"2022","Kim Jones",1
"2022","King Manyara RFll",1
"2022","Kings of Leon",1
"2022","Kishore Kumar",1
"2022","Kizz Daniel",1
"2022","Kodak Black",1
"2022","Komorebi",1
"2022","Konstante",1
"2022","Kristen Anderson-Lopez",1
"2022","Kujah",1
"2022","Kyle Preston",1
"2022","LIAR.",1
"2022","LIONE",1
"2022","LISA",1
"2022","LMFAO",1
"2022","LOYAL",1
"2022","Labh Janjua",1
"2022","Lake Street Dive",1
"2022","Lance Allen",1
"2022","Landon Pigg",1
"2022","Lane 8",1
"2022","Lara Somogyi",1
"2022","Lasse Ivonen",1
"2022","Lata Mangeshkar",1
"2022","Latto",1
"2022","Laura Masotto",1
"2022","Lauren Christy",1
"2022","Lauren Spencer Smith",1
"2022","Lauren Waller",1
"2022","League of Legends",1
"2022","Leah Clark",1
"2022","Lehmber Hussainpuri",1
"2022","Lemaitre",1
"2022","Lemmy Alone",1
"2022","Leon Alex",1
"2022","Leon James",1
"2022","Leon Thomas",1
"2022","Leonid Antonov",1
"2022","Less Is More",1
"2022","Lia Marie Johnson",1
"2022","Lil Dicky",1
"2022","Lil Durk",1
"2022","Lil Peep",1
"2022","Lime Cordiale",1
"2022","Lincoln",1
"2022","Lindsey Ray",1
"2022","Lissom",1
"2022","Little Big Town",1
"2022","Little May",1
"2022","Little Symphony",1
"2022","Livingston",1
"2022","Ljomo",1
"2022","Loote",1
"2022","Lorkin O'Reilly",1
"2022","Los Retros",1
"2022","Lost Fables",1
"2022","Lottie Knight",1
"2022","Luca Fogale",1
"2022","Lucidious",1
"2022","Ludacris",1
"2022","Ludwig Goransson",1
"2022","Luke Rathborne",1
"2022","Lyn Lapid",1
"2022","M-22",1
"2022","M.I.A.",1
"2022","MAGIC!",1
"2022","MAY-A",1
"2022","MC Fioti",1
"2022","MC Levin",1
"2022","MC MENOR HR",1
"2022","MEDUZA",1
"2022","MEJKO",1
"2022","MO3",1
"2022","MacKenzie Bourg",1
"2022","Mack Keane",1
"2022","Madhur Sharma",1
"2022","Magic Philharmonic Disney Orchestra",1
"2022","Magic System",1
"2022","Mahalia",1
"2022","Maisy Stella",1
"2022","Man In The Moon",1
"2022","Mango Foo",1
"2022","Mann",1
"2022","Mannequin Pussy",1
"2022","Manuel Turizo",1
"2022","Marc Anthony",1
"2022","Marc Benjamin",1
"2022","Marco McKinnis",1
"2022","Marie Protivova",1
"2022","Mark Diamond",1
"2022","Mark Ronson",1
"2022","Martin Bloch",1
"2022","Marvin Gaye",1
"2022","Mary Poppins Karaoke",1
"2022","Mat Zo",1
"2022","Matilda Charpie",1
"2022","Matroda",1
"2022","Matt Carlson",1
"2022","Matt Harp",1
"2022","Matt Hartke",1
"2022","Matt Maeson",1
"2022","Matt Nash",1
"2022","Matt Simons",1
"2022","Mattias Lies",1
"2022","Mazzy Star",1
"2022","McClenney",1
"2022","Medasin",1
"2022","Megami",1
"2022","Megan Davies",1
"2022","Megan Thee Stallion",1
"2022","Meghan Trainor",1
"2022","Mere Raj",1
"2022","Mereba",1
"2022","Metallica",1
"2022","Method Man",1
"2022","Mia Carrera",1
"2022","Mia Smith",1
"2022","Michael Buble",1
"2022","Michael Franti & Spearhead",1
"2022","Michelle Williams",1
"2022","Mika Krstic",1
"2022","Mike Dimes",1
"2022","Mike Mogis",1
"2022","Milky Moustache Beats",1
"2022","Mindchatter",1
"2022","Mio Camara",1
"2022","Miranda Lambert",1
"2022","Mk.gee",1
"2022","Mmigo",1
"2022","Moana Karaoke",1
"2022","Modal Colours",1
"2022","Mohammed Irfan",1
"2022","Monaleo",1
"2022","Monocule",1
"2022","Moody.",1
"2022","Morgan Wallen",1
"2022","Morninglightmusic",1
"2022","Morten Lauridsen",1
"2022","Moses Sumney",1
"2022","Mother Mother",1
"2022","Mpower",1
"2022","Mree",1
"2022","Mt. Joy",1
"2022","Muddy Mudd",1
"2022","Music Lab Collective",1
"2022","My Best Friend Jacob",1
"2022","MyKey",1
"2022","Mynah Marie",1
"2022","N.O.R.E.",1
"2022","NAV",1
"2022","NEFFEX",1
"2022","NLE Choppa",1
"2022","Nadav Amir-Himmel",1
"2022","Nahko And Medicine For The People",1
"2022","Naomi Scott",1
"2022","Nate Traveller",1
"2022","Nathan Lane",1
"2022","Nathaniel Rateliff",1
"2022","Nature Sounds",1
"2022","Nature Sounds Nature Music",1
"2022","Necro",1
"2022","Neeti Mohan",1
"2022","Nelly",1
"2022","Neneh Yacobi",1
"2022","New Hope Club",1
"2022","New Rules",1
"2022","Nia Sultana",1
"2022","Nicholas Britell",1
"2022","Nick Leng",1
"2022","Nick Wayne",1
"2022","Nicky Youre",1
"2022","Nico Segal",1
"2022","Nikhil Vinay",1
"2022","No Wyld",1
"2022","NoMBe",1
"2022","Noa Sandberg",1
"2022","Noah Gundersen",1
"2022","Nora Fatehi",1
"2022","Norah Wallentin",1
"2022","Norbert Kendrick",1
"2022","Normani",1
"2022","Nova Issue",1
"2022","NxWorries",1
"2022","OAFF",1
"2022","October Tooth",1
"2022","Ofelia Marsh",1
"2022","Oh Honey",1
"2022","Ola Gjeilo",1
"2022","Olin Johnson",1
"2022","Olly Murs",1
"2022","Olympis",1
"2022","On Planets",1
"2022","Oneheart",1
"2022","Otaku",1
"2022","Over Easy",1
"2022","Owl City",1
"2022","Ownboss",1
"2022","PGF Nuk",1
"2022","PINES",1
"2022","PJ Morton",1
"2022","PUBLIC",1
"2022","Palace Floor",1
"2022","Pap Chanel",1
"2022","Papu DJ",1
"2022","Paramore",1
"2022","Paravi",1
"2022","Paris Boy",1
"2022","Parra for Cuva",1
"2022","Paul McDonald",1
"2022","Pauline Huijbers",1
"2022","Paulo Londra",1
"2022","Peachy!",1
"2022","Peter Collins",1
"2022","Phantoms",1
"2022","Phil Good",1
"2022","Phoneboy",1
"2022","Phony Ppl",1
"2022","Pip Millett",1
"2022","Plain White T's",1
"2022","Poju",1
"2022","Portugal. The Man",1
"2022","Prashant Katheriya",1
"2022","Pratsofficial",1
"2022","Prod. Damien",1
"2022","Public Service Broadcasting",1
"2022","Purbayan Chattejee",1
"2022","Queen Naija",1
"2022","Quest!on? Mark",1
"2022","RAC",1
"2022","REYKO",1
"2022","RIMON",1
"2022","ROCKSTA",1
"2022","ROOM7",1
"2022","ROSIE",1
"2022","RUFUS DU SOL",1
"2022","Rachel Portman",1
"2022","Racoma",1
"2022","Radha Mandal",1
"2022","Radiohead",1
"2022","Raffertie",1
"2022","Ragz Originale",1
"2022","Rahul Krishnan",1
"2022","Raimu",1
"2022","Rain Sounds Factory STHLM",1
"2022","Rainlord.",1
"2022","Raj Singh Sodha",1
"2022","Ralph Castelli",1
"2022","Rammor",1
"2022","Rampage Sayan",1
"2022","Random Dinu",1
"2022","Rapta",1
"2022","Ravi Basrur",1
"2022","Re:Imagine",1
"2022","Rebelution",1
"2022","Refs",1
"2022","Regard",1
"2022","Regina Scalli",1
"2022","Rejjie Snow",1
"2022","Relaxing Music",1
"2022","Rence",1
"2022","Ressa",1
"2022","Rexx Life Raj",1
"2022","Rhode Chain",1
"2022","Rhye",1
"2022","Rhys",1
"2022","Rhys Lewis",1
"2022","Ricky Martin",1
"2022","Ricky Montgomery",1
"2022","Rifti Beats",1
"2022","Rightfield from College",1
"2022","Rio Da Yung Og",1
"2022","Ro James",1
"2022","Roar",1
"2022","Rob $tone",1
"2022","Rob Base & DJ EZ Rock",1
"2022","Robbie Williams",1
"2022","Robinson",1
"2022","Roddy Ricch",1
"2022","Roo Panes",1
"2022","Roosevelt",1
"2022","Ross Lynch",1
"2022","Rotimi",1
"2022","Rub!k",1
"2022","Running Touch",1
"2022","Ryan Mack",1
"2022","Ryan Montbleau",1
"2022","Ryan.B",1
